Pos,ID,Name,BV,SV,Team,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts
M,288.0,Wilson,53,53,Fulham,70.0,2.877,70.0,3.287,70.0,2.792,70.0,3.31,70.0,3.193,70.0,2.782,70.0,3.368,70.0,3.218,70.0,2.871,70.0,2.844,70.0,3.191,70.0,3.267
D,350.0,Dias,55,55,Man City,65.0,2.7,65.0,2.924,65.0,3.499,65.0,2.751,65.0,3.759,65.0,3.812,0.0,0.0,65.0,3.376,65.0,4.536,65.0,2.504,65.0,4.321,65.0,2.806
M,396.0,Rashford,86,86,Man Utd,64.0,3.486,64.0,3.084,64.0,2.743,64.0,2.83,64.0,3.382,64.0,2.75,64.0,3.108,64.0,2.897,64.0,3.227,64.0,2.948,64.0,3.233,64.0,3.175
G,263.0,Pickford,44,44,Everton,89.0,3.129,89.0,3.291,89.0,3.311,89.0,2.663,89.0,2.954,89.0,3.538,89.0,2.879,89.0,2.453,89.0,3.274,89.0,2.966,89.0,3.209,89.0,3.192
D,234.0,Mitchell,46,46,Crystal Palace,83.0,3.682,83.0,3.821,83.0,3.267,83.0,4.281,83.0,2.519,83.0,1.797,83.0,2.776,83.0,2.475,83.0,2.957,83.0,2.319,83.0,4.51,83.0,2.406
D,688.0,Castagne,45,45,Fulham,74.0,2.343,74.0,3.673,74.0,2.125,74.0,3.819,74.0,3.459,74.0,2.095,74.0,4.027,74.0,3.346,74.0,2.548,74.0,2.338,74.0,3.429,74.0,3.517
F,33.0,Archer,45,45,Sheffield Utd,75.0,2.905,75.0,3.286,75.0,3.266,75.0,2.938,75.0,2.95,75.0,2.967,75.0,2.91,75.0,3.292,75.0,2.844,75.0,3.18,75.0,3.175,75.0,2.946
D,439.0,Boly,45,45,Nott'm Forest,78.0,3.076,78.0,2.615,78.0,3.481,78.0,3.117,78.0,3.304,78.0,2.982,78.0,3.97,78.0,2.124,78.0,3.153,78.0,2.458,78.0,2.585,78.0,3.383
M,221.0,J.Ayew,54,54,Crystal Palace,77.0,3.231,77.0,3.313,77.0,3.107,77.0,3.436,77.0,2.838,77.0,2.632,77.0,2.896,77.0,2.783,77.0,2.951,77.0,2.764,77.0,3.492,77.0,2.791
D,265.0,Tarkowski,44,44,Everton,86.0,3.128,86.0,3.315,86.0,3.389,86.0,2.447,86.0,2.818,86.0,3.707,86.0,2.747,86.0,1.987,86.0,3.35,86.0,2.846,86.0,3.207,86.0,3.131
F,13.0,Nketiah,57,57,Arsenal,63.0,3.627,63.0,2.743,63.0,3.081,63.0,3.68,63.0,2.741,63.0,2.69,63.0,2.661,63.0,2.967,63.0,3.014,63.0,2.956,63.0,3.106,63.0,2.673
M,250.0,Garner,49,49,Everton,70.0,3.04,70.0,2.988,70.0,3.179,70.0,2.797,70.0,2.868,70.0,3.257,70.0,2.84,70.0,2.682,70.0,3.172,70.0,2.885,70.0,3.059,70.0,2.917
M,591.0,Willian,53,53,Fulham,65.0,2.685,65.0,3.197,65.0,2.629,65.0,3.189,65.0,3.05,65.0,2.595,65.0,3.247,65.0,3.133,65.0,2.727,65.0,2.683,65.0,2.978,65.0,3.177
D,532.0,Emerson,45,45,West Ham,78.0,3.595,78.0,3.237,78.0,3.101,78.0,2.397,78.0,2.785,78.0,3.417,78.0,2.832,78.0,1.885,78.0,2.419,78.0,3.284,78.0,3.642,78.0,2.477
M,256.0,Iwobi,54,54,Fulham,75.0,2.692,75.0,3.127,75.0,2.617,75.0,3.155,75.0,3.0,75.0,2.611,75.0,3.221,75.0,3.046,75.0,2.718,75.0,2.66,75.0,2.993,75.0,3.104
M,6.0,Havertz,71,71,Arsenal,65.0,3.219,65.0,2.682,65.0,3.162,65.0,3.194,65.0,2.666,65.0,2.679,65.0,2.579,65.0,3.015,65.0,2.921,65.0,2.994,65.0,3.038,65.0,2.646
D,436.0,Aurier,45,45,Nott'm Forest,77.0,2.955,77.0,2.439,77.0,3.334,77.0,2.988,77.0,3.21,77.0,2.802,77.0,3.866,77.0,1.957,77.0,2.981,77.0,2.289,77.0,2.416,77.0,3.289
M,210.0,Mudryk,63,63,Chelsea,60.0,2.335,60.0,2.38,60.0,2.47,60.0,2.604,60.0,2.802,60.0,3.946,60.0,3.004,60.0,2.794,60.0,3.82,60.0,2.883,60.0,2.389,60.0,3.088
D,544.0,Zouma,45,45,West Ham,66.0,3.396,66.0,3.134,66.0,2.996,66.0,2.436,66.0,2.771,66.0,3.28,66.0,2.797,66.0,2.051,66.0,2.404,66.0,3.243,66.0,3.458,66.0,2.547
M,14.0,Ødegaard,84,84,Arsenal,60.0,3.21,60.0,2.619,60.0,3.156,60.0,3.353,60.0,2.551,60.0,2.6,60.0,2.487,60.0,2.988,60.0,2.895,60.0,2.954,60.0,3.038,60.0,2.57
D,257.0,Keane,43,43,Everton,80.0,2.93,80.0,3.098,80.0,3.195,80.0,2.393,80.0,2.688,80.0,3.506,80.0,2.669,80.0,1.947,80.0,3.151,80.0,2.767,80.0,3.01,80.0,3.052
M,379.0,Eriksen,59,59,Man Utd,63.0,3.278,63.0,2.825,63.0,2.52,63.0,2.66,63.0,3.174,63.0,2.566,63.0,2.914,63.0,2.667,63.0,3.029,63.0,2.718,63.0,3.018,63.0,2.968
M,513.0,Sarr,46,46,Spurs,72.0,3.004,72.0,2.783,72.0,2.515,72.0,2.986,72.0,2.694,72.0,3.015,72.0,2.972,72.0,2.675,72.0,3.179,72.0,2.787,72.0,2.788,72.0,2.86
M,488.0,Norwood,48,48,Sheffield Utd,74.0,2.632,74.0,3.121,74.0,3.021,74.0,2.714,74.0,2.773,74.0,2.692,74.0,2.638,74.0,3.21,74.0,2.583,74.0,3.02,74.0,2.911,74.0,2.733
M,34.0,Bailey,55,55,Aston Villa,48.0,2.727,48.0,2.519,48.0,2.878,48.0,2.373,48.0,2.449,48.0,2.522,48.0,3.655,48.0,2.569,48.0,3.522,48.0,2.728,48.0,2.417,48.0,3.623
D,386.0,Lindelöf,45,45,Man Utd,68.0,3.813,68.0,2.797,68.0,2.027,68.0,2.523,68.0,3.585,68.0,2.03,68.0,2.751,68.0,2.584,68.0,2.971,68.0,2.794,68.0,2.917,68.0,3.103
F,433.0,Wilson,79,79,Newcastle,55.0,3.073,55.0,2.518,55.0,2.629,55.0,2.676,55.0,2.439,55.0,2.74,55.0,3.654,55.0,2.954,55.0,2.329,55.0,2.332,55.0,2.447,55.0,3.68
D,283.0,Robinson,44,44,Fulham,75.0,2.11,75.0,3.36,75.0,1.893,75.0,3.511,75.0,3.145,75.0,1.864,75.0,3.738,75.0,3.035,75.0,2.236,75.0,2.076,75.0,3.206,75.0,3.226
D,575.0,Lockyer,43,43,Luton,85.0,2.631,85.0,3.419,85.0,2.439,85.0,2.481,85.0,2.118,85.0,3.287,85.0,2.44,85.0,3.644,85.0,2.631,85.0,3.561,85.0,2.618,85.0,2.114
M,294.0,Diogo Jota,77,77,Liverpool,55.0,2.537,55.0,2.347,55.0,2.827,55.0,3.642,55.0,2.729,55.0,2.684,55.0,2.491,55.0,3.55,55.0,2.424,55.0,2.869,55.0,2.473,55.0,2.466
F,390.0,Martial,64,64,Man Utd,65.0,2.915,65.0,2.768,65.0,2.591,65.0,2.613,65.0,2.88,65.0,2.594,65.0,2.787,65.0,2.639,65.0,2.844,65.0,2.653,65.0,2.847,65.0,2.795
M,605.0,Koleosho,50,50,Burnley,65.0,2.51,65.0,2.809,65.0,3.162,65.0,2.866,65.0,2.522,65.0,2.807,65.0,2.754,65.0,2.525,65.0,2.564,65.0,3.168,65.0,2.421,65.0,2.813
M,66.0,Cook,50,50,Bournemouth,80.0,2.601,80.0,2.857,80.0,2.632,80.0,2.708,80.0,2.605,80.0,3.016,80.0,2.775,80.0,2.844,80.0,2.577,80.0,2.608,80.0,2.678,80.0,2.94
F,82.0,Semenyo,45,45,Bournemouth,60.0,2.384,60.0,3.5,60.0,2.46,60.0,2.616,60.0,2.497,60.0,3.535,60.0,2.751,60.0,2.705,60.0,2.431,60.0,2.393,60.0,2.675,60.0,2.772
D,222.0,Clyne,44,44,Crystal Palace,72.0,3.32,72.0,3.31,72.0,2.837,72.0,3.727,72.0,2.263,72.0,1.626,72.0,2.511,72.0,2.182,72.0,2.676,72.0,1.984,72.0,3.913,72.0,2.187
D,247.0,Coleman,44,44,Everton,73.0,2.719,73.0,2.888,73.0,2.975,73.0,2.219,73.0,2.502,73.0,3.251,73.0,2.5,73.0,1.8,73.0,2.932,73.0,2.574,73.0,2.789,73.0,2.849
M,421.0,S.Longstaff,49,49,Newcastle,64.0,2.778,64.0,2.506,64.0,2.634,64.0,2.643,64.0,2.496,64.0,2.75,64.0,2.906,64.0,2.921,64.0,2.419,64.0,2.343,64.0,2.477,64.0,3.093
D,643.0,Aarons,45,45,Bournemouth,77.0,2.034,77.0,3.153,77.0,2.251,77.0,2.51,77.0,2.221,77.0,3.819,77.0,2.769,77.0,3.043,77.0,2.194,77.0,2.047,77.0,2.519,77.0,3.406
D,89.0,Zabarnyi,44,44,Bournemouth,78.0,2.023,78.0,3.135,78.0,2.242,78.0,2.492,78.0,2.202,78.0,3.804,78.0,2.752,78.0,3.03,78.0,2.184,78.0,2.034,78.0,2.502,78.0,3.395
M,126.0,Caicedo,47,47,Chelsea,80.0,2.37,80.0,2.39,80.0,2.535,80.0,2.543,80.0,2.632,80.0,3.016,80.0,2.719,80.0,2.746,80.0,2.788,80.0,2.782,80.0,2.392,80.0,2.874
D,173.0,O'Shea,44,44,Burnley,82.0,1.8,82.0,3.065,82.0,3.85,82.0,2.808,82.0,1.904,82.0,3.136,82.0,2.653,82.0,2.024,82.0,1.923,82.0,3.912,82.0,1.503,82.0,3.115
D,242.0,Ward,45,45,Crystal Palace,77.0,3.291,77.0,3.271,77.0,2.767,77.0,3.714,77.0,2.174,77.0,1.487,77.0,2.435,77.0,2.076,77.0,2.605,77.0,1.873,77.0,3.91,77.0,2.085
M,304.0,Mac Allister,58,58,Liverpool,75.0,2.615,75.0,2.295,75.0,2.826,75.0,2.928,75.0,2.655,75.0,2.727,75.0,2.532,75.0,2.82,75.0,2.486,75.0,2.791,75.0,2.543,75.0,2.441
D,563.0,Kilman,45,45,Wolves,83.0,2.668,83.0,2.708,83.0,1.868,83.0,3.796,83.0,3.533,83.0,2.659,83.0,2.329,83.0,2.123,83.0,3.212,83.0,1.992,83.0,2.748,83.0,1.998
M,161.0,Brownhill,47,47,Burnley,75.0,2.447,75.0,2.722,75.0,2.917,75.0,2.695,75.0,2.456,75.0,2.716,75.0,2.636,75.0,2.482,75.0,2.462,75.0,2.924,75.0,2.351,75.0,2.734
D,25.0,Tomiyasu,45,45,Arsenal,55.0,3.775,55.0,2.24,55.0,2.821,55.0,3.594,55.0,2.212,55.0,2.263,55.0,2.108,55.0,2.636,55.0,2.489,55.0,2.555,55.0,2.623,55.0,2.214
M,525.0,Benrahma,57,57,West Ham,60.0,2.818,60.0,2.776,60.0,2.589,60.0,2.402,60.0,2.548,60.0,2.85,60.0,2.491,60.0,2.305,60.0,2.395,60.0,2.891,60.0,2.86,60.0,2.443
F,523.0,Antonio,58,58,West Ham,65.0,2.719,65.0,2.746,65.0,2.654,65.0,2.399,65.0,2.657,65.0,2.717,65.0,2.516,65.0,2.44,65.0,2.371,65.0,2.791,65.0,2.758,65.0,2.508
D,311.0,Tsimikas,46,46,Liverpool,60.0,2.63,60.0,1.854,60.0,3.055,60.0,3.091,60.0,2.673,60.0,2.826,60.0,2.319,60.0,3.008,60.0,2.25,60.0,2.931,60.0,2.428,60.0,2.121
D,545.0,Aït-Nouri,45,45,Wolves,76.0,2.638,76.0,2.656,76.0,1.832,76.0,3.713,76.0,3.463,76.0,2.61,76.0,2.287,76.0,2.111,76.0,3.174,76.0,1.982,76.0,2.688,76.0,1.969
M,105.0,Janelt,53,53,Brentford,74.0,2.595,74.0,2.695,74.0,3.212,74.0,2.644,74.0,3.039,74.0,2.751,0.0,0.0,74.0,3.031,74.0,2.823,74.0,3.059,74.0,2.693,74.0,2.543
D,395.0,Varane,50,50,Man Utd,60.0,3.269,60.0,2.538,60.0,2.047,60.0,2.361,60.0,3.1,60.0,2.051,60.0,2.555,60.0,2.382,60.0,2.715,60.0,2.515,60.0,2.671,60.0,2.764
D,262.0,Patterson,44,44,Everton,67.0,2.67,67.0,2.775,67.0,2.894,67.0,2.108,67.0,2.376,67.0,3.145,67.0,2.37,67.0,1.732,67.0,2.861,67.0,2.421,67.0,2.727,67.0,2.654
D,551.0,Dawson,45,45,Wolves,84.0,2.607,84.0,2.625,84.0,1.755,84.0,3.711,84.0,3.447,84.0,2.577,84.0,2.221,84.0,2.065,84.0,3.153,84.0,1.906,84.0,2.66,84.0,1.893
D,178.0,Taylor,40,40,Burnley,79.0,1.695,79.0,2.956,79.0,3.725,79.0,2.703,79.0,1.821,79.0,3.051,79.0,2.547,79.0,1.939,79.0,1.84,79.0,3.795,79.0,1.421,79.0,3.006
M,254.0,Gueye,48,48,Everton,74.0,2.555,74.0,2.581,74.0,2.644,74.0,2.416,74.0,2.472,74.0,2.707,74.0,2.445,74.0,2.332,74.0,2.637,74.0,2.494,74.0,2.58,74.0,2.53
D,318.0,Burke,40,40,Luton,77.0,2.387,77.0,3.108,77.0,2.197,77.0,2.241,77.0,1.889,77.0,3.004,77.0,2.199,77.0,3.342,77.0,2.391,77.0,3.268,77.0,2.371,77.0,1.911
M,47.0,Kamara,50,50,Aston Villa,84.0,2.651,84.0,2.352,84.0,2.617,84.0,2.246,84.0,2.394,84.0,2.321,84.0,2.892,84.0,2.409,84.0,2.856,84.0,2.492,84.0,2.356,84.0,2.692
M,493.0,Bissouma,50,50,Spurs,80.0,2.636,80.0,2.461,80.0,2.179,80.0,2.628,80.0,2.372,80.0,2.649,80.0,2.651,80.0,2.339,80.0,2.82,80.0,2.426,80.0,2.461,80.0,2.522
M,133.0,Gilmour,49,49,Brighton,64.0,2.8,64.0,2.569,64.0,2.234,64.0,2.316,64.0,2.746,64.0,2.263,64.0,2.49,64.0,2.342,64.0,2.474,64.0,2.66,64.0,2.625,64.0,2.552
D,176.0,Roberts,44,44,Burnley,79.0,1.636,79.0,2.894,79.0,3.667,79.0,2.641,79.0,1.758,79.0,2.982,79.0,2.485,79.0,1.876,79.0,1.777,79.0,3.737,79.0,1.357,79.0,2.944
D,31.0,Zinchenko,49,49,Arsenal,60.0,3.184,60.0,2.034,60.0,2.961,60.0,2.825,60.0,1.98,60.0,2.144,60.0,1.858,60.0,2.725,60.0,2.449,60.0,2.686,60.0,2.594,60.0,2.051
M,65.0,Christie,50,50,Bournemouth,64.0,2.293,64.0,2.625,64.0,2.316,64.0,2.427,64.0,2.321,64.0,2.745,64.0,2.478,64.0,2.487,64.0,2.313,64.0,2.301,64.0,2.4,64.0,2.574
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.299,67.0,2.607,67.0,2.521,67.0,2.346,67.0,2.398,67.0,2.318,67.0,2.305,67.0,2.668,67.0,2.242,67.0,2.483,67.0,2.457,67.0,2.362
M,566.0,Matheus,49,49,Man City,65.0,2.445,65.0,2.487,65.0,2.61,65.0,2.461,65.0,2.777,65.0,2.758,0.0,0.0,65.0,2.652,65.0,2.975,65.0,2.394,65.0,2.925,65.0,2.466
F,135.0,João Pedro,53,53,Brighton,55.0,2.759,55.0,2.462,55.0,2.094,55.0,2.233,55.0,2.6,55.0,2.135,55.0,2.348,55.0,2.206,55.0,2.414,55.0,2.593,55.0,2.66,55.0,2.404
D,473.0,Baldock,38,38,Sheffield Utd,77.0,1.826,77.0,3.347,77.0,2.959,77.0,1.98,77.0,2.337,77.0,1.82,77.0,1.845,77.0,3.697,77.0,1.461,77.0,2.921,77.0,2.463,77.0,2.214
D,245.0,Branthwaite,40,40,Everton,74.0,2.462,74.0,2.634,74.0,2.72,74.0,1.929,74.0,2.231,74.0,2.997,74.0,2.211,74.0,1.506,74.0,2.676,74.0,2.285,74.0,2.534,74.0,2.565
D,604.0,Aina,45,45,Nott'm Forest,69.0,2.396,69.0,2.035,69.0,2.796,69.0,2.424,69.0,2.598,69.0,2.37,69.0,3.186,69.0,1.624,69.0,2.453,69.0,1.92,69.0,1.96,69.0,2.674
D,633.0,Livramento,43,43,Newcastle,60.0,2.473,60.0,2.116,60.0,2.426,60.0,2.322,60.0,2.068,60.0,2.637,60.0,2.629,60.0,2.972,60.0,1.825,60.0,1.662,60.0,1.94,60.0,3.198
D,150.0,Van Hecke,40,40,Brighton,60.0,3.052,60.0,2.365,60.0,1.788,60.0,2.138,60.0,2.878,60.0,1.712,60.0,2.191,60.0,2.265,60.0,2.217,60.0,2.688,60.0,2.566,60.0,2.404
D,151.0,Veltman,44,44,Brighton,60.0,2.986,60.0,2.37,60.0,1.803,60.0,2.157,60.0,2.885,60.0,1.718,60.0,2.194,60.0,2.282,60.0,2.225,60.0,2.695,60.0,2.501,60.0,2.407
D,572.0,Semedo,45,45,Wolves,75.0,2.398,75.0,2.405,75.0,1.604,75.0,3.448,75.0,3.194,75.0,2.369,75.0,2.045,75.0,1.883,75.0,2.914,75.0,1.754,75.0,2.443,75.0,1.74
F,594.0,Amdouni,54,54,Burnley,64.0,2.263,64.0,2.395,64.0,2.561,64.0,2.452,64.0,2.209,64.0,2.33,64.0,2.39,64.0,2.208,64.0,2.243,64.0,2.555,64.0,2.172,64.0,2.398
D,602.0,Kabore,40,40,Luton,73.0,2.256,73.0,2.915,73.0,2.015,73.0,2.086,73.0,1.709,73.0,2.832,73.0,1.992,73.0,3.176,73.0,2.191,73.0,3.067,73.0,2.16,73.0,1.731
D,341.0,Akanji,49,49,Man City,60.0,2.094,60.0,2.245,60.0,2.636,60.0,2.115,60.0,2.795,60.0,2.863,0.0,0.0,60.0,2.565,60.0,3.336,60.0,1.949,60.0,3.227,60.0,2.157
M,675.0,Ramsey,50,50,Burnley,62.0,2.136,62.0,2.376,62.0,2.561,62.0,2.388,62.0,2.17,62.0,2.37,62.0,2.322,62.0,2.176,62.0,2.174,62.0,2.573,62.0,2.066,62.0,2.372
M,236.0,Olise,58,58,Crystal Palace,60.0,2.371,60.0,2.615,60.0,2.341,60.0,2.555,60.0,2.133,60.0,2.004,60.0,2.166,60.0,2.132,60.0,2.234,60.0,2.08,60.0,2.709,60.0,2.131
M,394.0,Pellistri,44,44,Man Utd,64.0,2.504,64.0,2.269,64.0,2.106,64.0,2.185,64.0,2.462,64.0,2.106,64.0,2.269,64.0,2.2,64.0,2.337,64.0,2.229,64.0,2.327,64.0,2.328
D,576.0,Jack Robinson,44,44,Sheffield Utd,75.0,1.711,75.0,3.196,75.0,2.813,75.0,1.853,75.0,2.209,75.0,1.702,75.0,1.73,75.0,3.541,75.0,1.345,75.0,2.784,75.0,2.332,75.0,2.083
M,52.0,Nakamba,44,44,Luton,84.0,2.195,84.0,2.416,84.0,2.146,84.0,2.219,84.0,2.114,84.0,2.369,84.0,2.186,84.0,2.452,84.0,2.226,84.0,2.436,84.0,2.208,84.0,2.095
M,72.0,Kluivert,46,46,Bournemouth,60.0,2.07,60.0,2.357,60.0,2.095,60.0,2.211,60.0,2.1,60.0,2.459,60.0,2.261,60.0,2.256,60.0,2.1,60.0,2.076,60.0,2.186,60.0,2.336
M,303.0,Luis Díaz,74,74,Liverpool,50.0,2.153,50.0,1.995,50.0,2.302,50.0,2.479,50.0,2.274,50.0,2.188,50.0,2.068,50.0,2.388,50.0,2.048,50.0,2.389,50.0,2.088,50.0,2.053
D,457.0,Niakhaté,45,45,Nott'm Forest,65.0,2.228,65.0,1.896,65.0,2.553,65.0,2.253,65.0,2.405,65.0,2.183,65.0,2.912,65.0,1.558,65.0,2.259,65.0,1.812,65.0,1.834,65.0,2.472
M,282.0,Reed,47,47,Fulham,64.0,2.046,64.0,2.342,64.0,2.012,64.0,2.342,64.0,2.248,64.0,2.006,64.0,2.388,64.0,2.285,64.0,2.069,64.0,2.041,64.0,2.241,64.0,2.321
F,314.0,Adebayo,48,48,Luton,55.0,2.088,55.0,2.198,55.0,2.016,55.0,2.008,55.0,1.928,55.0,2.293,55.0,1.95,55.0,2.916,55.0,1.984,55.0,2.846,55.0,1.963,55.0,1.933
M,570.0,Sarabia,48,48,Wolves,55.0,2.098,55.0,2.205,55.0,1.95,55.0,2.488,55.0,2.47,55.0,2.228,55.0,2.022,55.0,2.062,55.0,2.245,55.0,1.991,55.0,2.122,55.0,1.992
D,198.0,Cucurella,48,48,Chelsea,60.0,1.524,60.0,1.636,60.0,1.904,60.0,1.961,60.0,2.174,60.0,2.899,60.0,2.264,60.0,2.333,60.0,2.419,60.0,2.381,60.0,1.636,60.0,2.611
M,453.0,Mangala,50,50,Nott'm Forest,68.0,2.14,68.0,2.05,68.0,2.219,68.0,2.148,68.0,2.224,68.0,2.101,68.0,2.352,68.0,1.963,68.0,2.139,68.0,2.015,68.0,2.04,68.0,2.243
D,321.0,Doughty,44,44,Luton,55.0,2.091,55.0,2.334,55.0,1.982,55.0,1.965,55.0,1.826,55.0,2.468,55.0,1.904,55.0,2.6,55.0,2.014,55.0,2.544,55.0,1.993,55.0,1.827
F,211.0,N.Jackson,68,68,Chelsea,60.0,1.916,60.0,1.941,60.0,1.987,60.0,2.093,60.0,2.117,60.0,2.273,60.0,2.168,60.0,2.197,60.0,2.239,60.0,2.205,60.0,1.972,60.0,2.189
F,297.0,Gakpo,72,72,Liverpool,35.0,1.889,35.0,1.806,35.0,2.054,35.0,2.722,35.0,2.019,35.0,1.949,35.0,1.89,35.0,2.639,35.0,1.844,35.0,2.154,35.0,1.86,35.0,1.884
D,476.0,Bogle,45,45,Sheffield Utd,60.0,1.703,60.0,2.6,60.0,2.378,60.0,1.793,60.0,1.999,60.0,1.718,60.0,1.727,60.0,2.86,60.0,1.505,60.0,2.343,60.0,2.129,60.0,1.912
F,328.0,Ogbene,49,49,Luton,55.0,1.988,55.0,2.121,55.0,1.957,55.0,1.98,55.0,1.918,55.0,2.128,55.0,1.925,55.0,2.222,55.0,1.979,55.0,2.117,55.0,1.935,55.0,1.903
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,1.84,55.0,2.158,55.0,2.091,55.0,1.887,55.0,1.977,55.0,1.876,55.0,1.887,55.0,2.211,55.0,1.836,55.0,2.051,55.0,2.066,55.0,1.908
M,715.0,Bellegarde,49,49,Wolves,50.0,1.851,50.0,1.993,50.0,1.829,50.0,2.688,50.0,2.064,50.0,1.996,50.0,1.828,50.0,1.833,50.0,1.972,50.0,1.803,50.0,1.903,50.0,1.808
M,354.0,Grealish,72,72,Man City,55.0,1.953,55.0,1.958,55.0,2.049,55.0,1.955,55.0,2.425,55.0,2.239,0.0,0.0,55.0,2.153,55.0,2.533,55.0,1.875,55.0,2.396,55.0,1.987
D,484.0,Lowe,43,43,Sheffield Utd,62.0,1.569,62.0,2.545,62.0,2.286,62.0,1.667,62.0,1.897,62.0,1.578,62.0,1.583,62.0,2.769,62.0,1.356,62.0,2.252,62.0,1.989,62.0,1.801
F,477.0,Brewster,49,49,Sheffield Utd,60.0,1.868,60.0,1.97,60.0,1.918,60.0,1.911,60.0,1.926,60.0,1.897,60.0,1.878,60.0,2.022,60.0,1.866,60.0,1.913,60.0,1.951,60.0,1.897
F,558.0,Jiménez,52,52,Fulham,57.0,1.805,57.0,2.051,57.0,1.786,57.0,2.03,57.0,1.928,57.0,1.787,57.0,2.042,57.0,2.001,57.0,1.816,57.0,1.799,57.0,1.934,57.0,2.023
M,432.0,Willock,53,53,Newcastle,50.0,1.995,50.0,1.734,50.0,1.806,50.0,1.901,50.0,1.765,50.0,1.917,50.0,2.087,50.0,2.014,50.0,1.71,50.0,1.685,50.0,1.766,50.0,2.133
M,382.0,Garnacho,47,47,Man Utd,45.0,2.076,45.0,1.875,45.0,1.697,45.0,1.711,45.0,2.009,45.0,1.698,45.0,1.891,45.0,1.76,45.0,1.965,45.0,1.791,45.0,1.98,45.0,1.899
M,360.0,McAtee,44,44,Sheffield Utd,60.0,1.774,60.0,1.995,60.0,1.927,60.0,1.816,60.0,1.86,60.0,1.802,60.0,1.779,60.0,2.036,60.0,1.739,60.0,1.9,60.0,1.896,60.0,1.822
F,562.0,Kalajdžić,49,49,Wolves,10.0,1.792,10.0,1.806,10.0,1.629,10.0,2.517,10.0,1.898,10.0,1.835,10.0,1.701,10.0,1.786,10.0,1.819,10.0,1.806,10.0,1.759,10.0,1.689
M,356.0,Kovacic,48,48,Man City,60.0,1.838,60.0,1.865,60.0,1.951,60.0,1.842,60.0,2.098,60.0,2.061,0.0,0.0,60.0,1.994,60.0,2.243,60.0,1.798,60.0,2.205,60.0,1.851
M,565.0,Lemina,49,49,Wolves,60.0,1.688,60.0,1.76,60.0,1.644,60.0,1.905,60.0,1.87,60.0,1.757,60.0,1.675,60.0,1.638,60.0,1.781,60.0,1.621,60.0,1.734,60.0,1.645
D,204.0,Hall,43,43,Newcastle,40.0,1.78,40.0,1.648,40.0,1.684,40.0,1.734,40.0,1.644,40.0,1.745,40.0,1.889,40.0,1.788,40.0,1.615,40.0,1.592,40.0,1.653,40.0,1.925
F,258.0,Maupay,49,49,Brentford,55.0,1.744,55.0,1.816,55.0,2.041,55.0,1.751,55.0,2.03,55.0,1.806,0.0,0.0,55.0,1.978,55.0,1.967,55.0,1.972,55.0,1.788,55.0,1.718
F,232.0,Mateta,49,49,Crystal Palace,45.0,1.786,45.0,1.88,45.0,1.755,45.0,1.866,45.0,1.636,45.0,1.594,45.0,1.626,45.0,1.619,45.0,1.661,45.0,1.621,45.0,1.931,45.0,1.617
M,709.0,Amrabat,50,50,Man Utd,60.0,1.901,60.0,1.709,60.0,1.577,60.0,1.643,60.0,1.867,60.0,1.58,60.0,1.708,60.0,1.647,60.0,1.769,60.0,1.67,60.0,1.765,60.0,1.753
M,78.0,Ouattara,48,48,Bournemouth,35.0,1.533,35.0,1.849,35.0,1.559,35.0,1.677,35.0,1.582,35.0,1.883,35.0,1.748,35.0,1.677,35.0,1.59,35.0,1.565,35.0,1.661,35.0,1.769
M,701.0,Ghoddos,45,45,Brentford,15.0,1.557,15.0,1.577,15.0,2.668,15.0,1.563,15.0,2.654,15.0,1.587,0.0,0.0,15.0,1.822,15.0,1.605,15.0,1.823,15.0,1.564,15.0,1.547
M,64.0,Brooks,49,49,Bournemouth,22.0,1.464,22.0,2.294,22.0,1.503,22.0,1.565,22.0,1.51,22.0,2.322,22.0,1.55,22.0,1.604,22.0,1.484,22.0,1.47,22.0,1.583,22.0,1.571
M,170.0,Gudmundsson,48,48,Burnley,50.0,1.56,50.0,1.702,50.0,1.837,50.0,1.732,50.0,1.55,50.0,1.663,50.0,1.649,50.0,1.564,50.0,1.562,50.0,1.846,50.0,1.54,50.0,1.69
M,470.0,Yates,49,49,Nott'm Forest,58.0,1.665,58.0,1.582,58.0,1.7,58.0,1.662,58.0,1.722,58.0,1.617,58.0,1.795,58.0,1.543,58.0,1.635,58.0,1.579,58.0,1.575,58.0,1.73
M,95.0,Canós,50,50,Brentford,55.0,1.657,55.0,1.692,55.0,2.03,55.0,1.67,55.0,1.975,55.0,1.714,0.0,0.0,55.0,1.906,55.0,1.765,55.0,1.895,55.0,1.7,55.0,1.656
M,586.0,Chong,48,48,Luton,55.0,1.595,55.0,1.693,55.0,1.597,55.0,1.603,55.0,1.578,55.0,1.696,55.0,1.592,55.0,1.774,55.0,1.607,55.0,1.71,55.0,1.579,55.0,1.563
