Pos,ID,Name,BV,SV,Team,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,304.0,Mac Allister,60,60,Liverpool,72.0,3.308,72.0,3.288,72.0,3.11,72.0,2.917,72.0,3.409,72.0,3.482,72.0,3.485,72.0,3.151,72.0,2.785,72.0,3.369,72.0,3.482,72.0,3.058
M,43.0,Douglas Luiz,54,54,Aston Villa,80.0,3.207,80.0,2.966,80.0,2.993,80.0,3.41,80.0,3.34,80.0,3.667,80.0,3.406,80.0,3.448,80.0,3.1,80.0,3.394,80.0,2.837,80.0,2.969
M,249.0,A.Doucouré,55,55,Everton,83.0,2.947,83.0,3.103,83.0,3.737,83.0,3.587,83.0,2.851,83.0,3.302,83.0,2.967,83.0,3.198,83.0,3.055,83.0,3.487,83.0,2.936,83.0,3.299
M,344.0,Bernardo,64,64,Man City,68.0,3.218,68.0,3.527,68.0,3.374,68.0,2.873,68.0,2.998,68.0,2.991,68.0,3.521,68.0,3.057,68.0,2.994,68.0,3.315,68.0,3.039,68.0,3.513
D,103.0,Henry,46,46,Brentford,79.0,2.273,79.0,3.852,79.0,3.398,79.0,2.605,79.0,4.378,79.0,2.806,79.0,3.441,79.0,2.286,79.0,2.631,79.0,4.504,79.0,2.412,79.0,3.649
F,168.0,Foster,50,50,Burnley,78.0,3.021,78.0,2.811,78.0,5.837,78.0,2.951,78.0,2.886,78.0,3.016,78.0,2.951,78.0,2.715,78.0,2.997,78.0,3.151,78.0,3.019,78.0,2.715
G,28.0,Turner,40,40,Nott'm Forest,89.0,3.968,89.0,2.283,89.0,3.018,89.0,2.934,89.0,4.22,89.0,2.581,89.0,3.161,89.0,3.011,89.0,2.816,89.0,3.528,89.0,3.205,89.0,3.263
M,256.0,Iwobi,54,54,Fulham,77.0,3.486,77.0,2.987,77.0,3.085,77.0,3.459,77.0,3.081,77.0,2.831,77.0,3.005,77.0,2.958,77.0,3.387,77.0,2.827,77.0,3.398,77.0,3.209
M,15.0,Partey,49,49,Arsenal,78.0,3.147,78.0,3.171,78.0,3.195,78.0,2.771,78.0,2.997,78.0,3.51,78.0,2.817,78.0,3.504,78.0,2.945,78.0,3.38,78.0,3.3,78.0,2.977
D,305.0,Matip,49,49,Liverpool,65.0,3.19,65.0,3.403,65.0,2.885,65.0,2.388,65.0,3.744,65.0,3.806,65.0,3.501,65.0,3.038,65.0,1.896,65.0,3.588,65.0,3.482,65.0,2.739
D,405.0,Botman,45,45,Newcastle,67.0,3.005,67.0,3.458,67.0,4.289,67.0,2.871,67.0,3.237,67.0,3.143,67.0,2.466,67.0,3.135,67.0,3.248,67.0,2.906,67.0,3.063,67.0,2.834
D,96.0,Collins,45,45,Brentford,78.0,2.243,78.0,3.793,78.0,3.342,78.0,2.562,78.0,4.311,78.0,2.754,78.0,3.382,78.0,2.251,78.0,2.595,78.0,4.44,78.0,2.381,78.0,3.586
D,222.0,Clyne,44,44,Crystal Palace,72.0,2.626,72.0,3.485,72.0,2.518,72.0,3.774,72.0,2.209,72.0,3.24,72.0,3.465,72.0,3.631,72.0,3.493,72.0,2.905,72.0,3.704,72.0,2.518
D,48.0,Konsa,45,45,Aston Villa,77.0,3.172,77.0,2.752,77.0,2.733,77.0,3.327,77.0,3.355,77.0,4.367,77.0,3.343,77.0,3.607,77.0,2.959,77.0,3.317,77.0,2.002,77.0,2.575
M,534.0,Fornals,49,49,West Ham,72.0,2.817,72.0,2.874,72.0,3.562,72.0,2.924,72.0,2.981,72.0,3.298,72.0,2.964,72.0,3.395,72.0,3.343,72.0,3.077,72.0,3.064,72.0,3.178
D,242.0,Ward,45,45,Crystal Palace,77.0,2.577,77.0,3.504,77.0,2.454,77.0,3.807,77.0,2.135,77.0,3.229,77.0,3.471,77.0,3.656,77.0,3.497,77.0,2.877,77.0,3.731,77.0,2.468
M,280.0,Palhinha,50,50,Fulham,82.0,3.453,82.0,2.992,82.0,3.142,82.0,3.427,82.0,2.979,82.0,2.71,82.0,2.903,82.0,2.975,82.0,3.354,82.0,2.694,82.0,3.366,82.0,3.188
M,566.0,Matheus,50,50,Man City,80.0,3.073,80.0,3.408,80.0,3.21,80.0,2.797,80.0,2.948,80.0,2.902,80.0,3.401,80.0,2.991,80.0,2.946,80.0,3.235,80.0,2.97,80.0,3.278
M,568.0,Podence,53,53,Wolves,67.0,2.876,67.0,3.386,67.0,2.752,67.0,2.986,67.0,3.197,67.0,2.86,67.0,3.355,67.0,3.059,67.0,3.107,67.0,2.825,67.0,3.338,67.0,3.279
M,240.0,Schlupp,49,49,Crystal Palace,74.0,2.922,74.0,3.19,74.0,2.868,74.0,3.263,74.0,2.798,74.0,3.059,74.0,3.207,74.0,3.219,74.0,3.273,74.0,3.027,74.0,3.256,74.0,2.881
D,528.0,Coufal,45,45,West Ham,75.0,1.995,75.0,2.179,75.0,4.244,75.0,2.481,75.0,2.71,75.0,3.718,75.0,2.611,75.0,3.905,75.0,3.632,75.0,3.115,75.0,3.017,75.0,3.164
D,10.0,Kiwior,44,44,Arsenal,66.0,3.041,66.0,3.25,66.0,3.111,66.0,1.979,66.0,2.654,66.0,4.141,66.0,2.186,66.0,4.119,66.0,2.51,66.0,3.66,66.0,3.447,66.0,2.61
D,271.0,Diop,45,45,Fulham,84.0,4.165,84.0,2.669,84.0,3.009,84.0,4.034,84.0,2.792,84.0,2.051,84.0,2.647,84.0,2.579,84.0,3.66,84.0,1.911,84.0,3.718,84.0,3.2
F,558.0,Jiménez,54,54,Fulham,75.0,3.301,75.0,2.957,75.0,2.986,75.0,3.301,75.0,3.012,75.0,2.708,75.0,2.936,75.0,2.94,75.0,3.219,75.0,2.751,75.0,3.219,75.0,3.09
M,601.0,Danjuma,55,55,Everton,65.0,2.872,65.0,2.946,65.0,3.47,65.0,3.312,65.0,2.834,65.0,3.046,65.0,2.885,65.0,2.974,65.0,2.985,65.0,3.177,65.0,2.864,65.0,3.015
M,202.0,Gallagher,55,55,Chelsea,77.0,3.275,77.0,3.058,77.0,3.178,77.0,3.347,77.0,2.886,77.0,3.031,77.0,3.039,77.0,2.75,77.0,2.783,77.0,2.913,77.0,2.882,77.0,3.187
M,110.0,Nørgaard,55,55,Brentford,75.0,2.714,75.0,3.199,75.0,3.151,75.0,2.8,75.0,3.377,75.0,2.874,75.0,3.078,75.0,2.734,75.0,2.79,75.0,3.462,75.0,2.732,75.0,3.284
D,506.0,Pedro Porro,50,50,Spurs,66.0,4.112,66.0,2.38,66.0,2.622,66.0,3.656,66.0,3.445,66.0,2.785,66.0,3.035,66.0,3.331,66.0,2.994,66.0,1.975,66.0,3.255,66.0,2.602
M,406.0,Bruno Guimarães,58,58,Newcastle,85.0,2.876,85.0,3.223,85.0,3.471,85.0,2.949,85.0,2.95,85.0,3.139,85.0,2.706,85.0,3.115,85.0,2.956,85.0,2.837,85.0,3.045,85.0,2.885
G,263.0,Pickford,44,44,Everton,89.0,2.668,89.0,2.752,89.0,4.04,89.0,3.569,89.0,2.48,89.0,3.002,89.0,2.79,89.0,2.841,89.0,3.035,89.0,3.146,89.0,2.602,89.0,3.142
M,165.0,Cullen,50,50,Burnley,87.0,2.85,87.0,2.68,87.0,5.506,87.0,2.758,87.0,2.623,87.0,2.839,87.0,2.759,87.0,2.546,87.0,2.815,87.0,3.058,87.0,2.848,87.0,2.555
D,386.0,Lindelöf,45,45,Man Utd,75.0,2.484,75.0,3.349,75.0,2.984,75.0,2.82,75.0,3.357,75.0,1.837,75.0,2.92,75.0,4.206,75.0,3.012,75.0,2.042,75.0,2.989,75.0,3.627
M,221.0,J.Ayew,55,55,Crystal Palace,77.0,2.753,77.0,3.097,77.0,2.698,77.0,3.211,77.0,2.605,77.0,2.984,77.0,3.14,77.0,3.136,77.0,3.145,77.0,2.899,77.0,3.187,77.0,2.711
M,261.0,Onana,49,49,Everton,77.0,2.832,77.0,2.87,77.0,3.306,77.0,3.187,77.0,2.755,77.0,2.949,77.0,2.851,77.0,2.916,77.0,2.927,77.0,3.073,77.0,2.821,77.0,3.005
M,161.0,Brownhill,48,48,Burnley,82.0,2.799,82.0,2.643,82.0,5.532,82.0,2.724,82.0,2.553,82.0,2.787,82.0,2.724,82.0,2.494,82.0,2.774,82.0,3.117,82.0,2.796,82.0,2.501
D,217.0,Thiago Silva,50,50,Chelsea,87.0,3.381,87.0,3.178,87.0,3.208,87.0,3.665,87.0,2.657,87.0,3.07,87.0,3.016,87.0,2.063,87.0,2.303,87.0,2.818,87.0,2.619,87.0,3.297
M,199.0,Enzo,50,50,Chelsea,85.0,3.207,85.0,3.025,85.0,3.042,85.0,3.237,85.0,2.821,85.0,2.93,85.0,2.915,85.0,2.688,85.0,2.684,85.0,2.845,85.0,2.767,85.0,3.056
D,577.0,Ogbonna,45,45,West Ham,77.0,1.878,77.0,2.063,77.0,4.087,77.0,2.379,77.0,2.591,77.0,3.581,77.0,2.488,77.0,3.755,77.0,3.463,77.0,3.012,77.0,2.857,77.0,3.016
M,78.0,Ouattara,48,48,Bournemouth,65.0,2.909,65.0,2.7,65.0,2.731,65.0,3.058,65.0,3.22,65.0,3.296,65.0,2.55,65.0,2.697,65.0,3.348,65.0,2.898,65.0,2.865,65.0,2.81
D,204.0,Hall,45,45,Newcastle,60.0,2.793,60.0,3.244,60.0,3.671,60.0,2.732,60.0,2.942,60.0,2.927,60.0,2.475,60.0,2.92,60.0,2.948,60.0,2.78,60.0,2.864,60.0,2.711
M,63.0,Billing,53,53,Bournemouth,75.0,2.911,75.0,2.706,75.0,2.769,75.0,2.961,75.0,3.131,75.0,3.204,75.0,2.606,75.0,2.761,75.0,3.148,75.0,2.895,75.0,2.834,75.0,2.757
D,265.0,Tarkowski,44,44,Everton,82.0,2.428,82.0,2.541,82.0,4.266,82.0,3.681,82.0,2.04,82.0,2.87,82.0,2.554,82.0,2.705,82.0,2.865,82.0,3.16,82.0,2.362,82.0,3.062
D,391.0,Martínez,49,49,Man Utd,80.0,2.383,80.0,3.262,80.0,2.895,80.0,2.722,80.0,3.27,80.0,1.712,80.0,2.826,80.0,4.148,80.0,2.918,80.0,1.913,80.0,2.9,80.0,3.563
D,262.0,Patterson,45,45,Everton,77.0,2.361,77.0,2.567,77.0,4.299,77.0,3.713,77.0,1.975,77.0,2.915,77.0,2.485,77.0,2.769,77.0,2.767,77.0,3.212,77.0,2.297,77.0,3.115
D,455.0,McKenna,45,45,Nott'm Forest,82.0,3.911,82.0,1.643,82.0,2.728,82.0,2.577,82.0,4.22,82.0,1.975,82.0,2.878,82.0,2.731,82.0,2.408,82.0,3.427,82.0,2.849,82.0,3.06
M,105.0,Janelt,54,54,Brentford,74.0,2.627,74.0,3.017,74.0,2.938,74.0,2.695,74.0,3.152,74.0,2.768,74.0,2.906,74.0,2.638,74.0,2.7,74.0,3.241,74.0,2.643,74.0,3.061
D,563.0,Kilman,45,45,Wolves,83.0,2.185,83.0,3.581,83.0,1.727,83.0,2.872,83.0,3.021,83.0,2.177,83.0,3.373,83.0,3.059,83.0,2.835,83.0,1.889,83.0,3.9,83.0,3.627
D,283.0,Robinson,45,45,Fulham,78.0,3.906,78.0,2.443,78.0,2.788,78.0,3.776,78.0,2.602,78.0,1.997,78.0,2.586,78.0,2.357,78.0,3.407,78.0,1.868,78.0,3.463,78.0,2.977
F,326.0,Morris,55,55,Luton,86.0,2.714,86.0,2.794,86.0,5.502,86.0,2.599,86.0,2.756,86.0,2.558,86.0,2.546,86.0,2.42,86.0,2.615,86.0,2.549,86.0,2.421,86.0,2.382
D,257.0,Keane,44,44,Everton,80.0,2.392,80.0,2.469,80.0,4.197,80.0,3.621,80.0,2.004,80.0,2.799,80.0,2.517,80.0,2.631,80.0,2.804,80.0,3.092,80.0,2.326,80.0,2.99
D,588.0,Young,44,44,Everton,74.0,2.374,74.0,2.474,74.0,4.161,74.0,3.611,74.0,2.015,74.0,2.813,74.0,2.495,74.0,2.624,74.0,2.775,74.0,3.096,74.0,2.312,74.0,2.957
D,176.0,Roberts,45,45,Burnley,79.0,2.825,79.0,2.369,79.0,5.076,79.0,2.629,79.0,2.099,79.0,2.816,79.0,2.628,79.0,1.75,79.0,2.885,79.0,3.719,79.0,2.818,79.0,1.816
D,467.0,N.Williams,45,45,Nott'm Forest,73.0,3.734,73.0,1.659,73.0,2.637,73.0,2.499,73.0,4.025,73.0,1.988,73.0,2.772,73.0,2.646,73.0,2.383,73.0,3.286,73.0,2.748,73.0,2.932
M,231.0,Lerma,49,49,Crystal Palace,74.0,2.627,74.0,2.858,74.0,2.576,74.0,2.931,74.0,2.517,74.0,2.76,74.0,2.872,74.0,2.887,74.0,2.877,74.0,2.695,74.0,2.924,74.0,2.6
D,553.0,Giles,45,45,Luton,77.0,2.679,77.0,3.381,77.0,6.464,77.0,2.866,77.0,2.843,77.0,2.249,77.0,2.003,77.0,2.02,77.0,2.651,77.0,2.151,77.0,2.036,77.0,1.685
M,81.0,Rothwell,49,49,Bournemouth,77.0,2.751,77.0,2.541,77.0,2.619,77.0,2.799,77.0,2.982,77.0,3.043,77.0,2.436,77.0,2.611,77.0,2.924,77.0,2.737,77.0,2.662,77.0,2.578
M,66.0,Cook,50,50,Bournemouth,77.0,2.749,77.0,2.534,77.0,2.613,77.0,2.804,77.0,2.988,77.0,3.047,77.0,2.435,77.0,2.604,77.0,2.928,77.0,2.732,77.0,2.657,77.0,2.572
F,33.0,Archer,45,45,Sheffield Utd,75.0,2.671,75.0,2.701,75.0,2.726,75.0,2.75,75.0,2.625,75.0,2.612,75.0,2.901,75.0,2.612,75.0,2.859,75.0,2.832,75.0,2.609,75.0,2.748
D,436.0,Aurier,45,45,Nott'm Forest,73.0,3.741,73.0,1.488,73.0,2.534,73.0,2.441,73.0,4.032,73.0,1.8,73.0,2.72,73.0,2.63,73.0,2.205,73.0,3.269,73.0,2.722,73.0,2.931
D,104.0,Hickey,45,45,Brentford,75.0,1.83,75.0,3.332,75.0,2.905,75.0,2.148,75.0,3.852,75.0,2.334,75.0,2.935,75.0,1.84,75.0,2.162,75.0,3.979,75.0,1.964,75.0,3.147
M,583.0,Solomon,53,53,Spurs,30.0,3.612,30.0,2.378,30.0,2.453,30.0,3.609,30.0,2.689,30.0,2.493,30.0,2.534,30.0,2.876,30.0,2.553,30.0,2.265,30.0,2.588,30.0,2.314
M,475.0,Berge,49,49,Burnley,80.0,2.581,80.0,2.405,80.0,4.95,80.0,2.493,80.0,2.357,80.0,2.576,80.0,2.491,80.0,2.269,80.0,2.55,80.0,2.778,80.0,2.578,80.0,2.278
M,106.0,Jensen,54,54,Brentford,67.0,2.386,67.0,2.869,67.0,2.853,67.0,2.464,67.0,3.027,67.0,2.612,67.0,2.765,67.0,2.392,67.0,2.433,67.0,3.112,67.0,2.408,67.0,2.974
M,488.0,Norwood,50,50,Sheffield Utd,77.0,2.621,77.0,2.577,77.0,2.636,77.0,2.729,77.0,2.619,77.0,2.498,77.0,2.886,77.0,2.504,77.0,2.884,77.0,2.969,77.0,2.608,77.0,2.666
M,574.0,Traoré,44,44,Wolves,77.0,2.541,77.0,2.859,77.0,2.417,77.0,2.648,77.0,2.743,77.0,2.524,77.0,2.821,77.0,2.689,77.0,2.68,77.0,2.447,77.0,2.931,77.0,2.872
D,285.0,Tete,45,45,Fulham,75.0,3.727,75.0,2.249,75.0,2.57,75.0,3.6,75.0,2.445,75.0,1.808,75.0,2.375,75.0,2.163,75.0,3.232,75.0,1.681,75.0,3.287,75.0,2.795
F,590.0,Cunha,55,55,Wolves,66.0,2.509,66.0,2.843,66.0,2.462,66.0,2.574,66.0,2.772,66.0,2.498,66.0,2.843,66.0,2.619,66.0,2.695,66.0,2.491,66.0,2.775,66.0,2.777
M,126.0,Caicedo,49,49,Chelsea,75.0,2.799,75.0,2.699,75.0,2.738,75.0,2.866,75.0,2.568,75.0,2.675,75.0,2.649,75.0,2.445,75.0,2.489,75.0,2.594,75.0,2.548,75.0,2.746
D,316.0,Bell,40,40,Luton,82.0,2.575,82.0,3.297,82.0,6.281,82.0,2.769,82.0,2.747,82.0,2.139,82.0,1.899,82.0,1.905,82.0,2.551,82.0,2.04,82.0,1.932,82.0,1.578
D,247.0,Coleman,44,44,Everton,73.0,2.242,73.0,2.327,73.0,3.923,73.0,3.38,73.0,1.887,73.0,2.614,73.0,2.361,73.0,2.474,73.0,2.636,73.0,2.872,73.0,2.179,73.0,2.8
D,441.0,Cook,45,45,Nott'm Forest,75.0,3.623,75.0,1.499,75.0,2.483,75.0,2.349,75.0,3.923,75.0,1.819,75.0,2.625,75.0,2.496,75.0,2.224,75.0,3.149,75.0,2.603,75.0,2.806
D,315.0,Andersen,40,40,Luton,77.0,2.554,77.0,3.253,77.0,6.211,77.0,2.74,77.0,2.717,77.0,2.125,77.0,1.887,77.0,1.899,77.0,2.523,77.0,2.027,77.0,1.919,77.0,1.571
F,485.0,McBurnie,54,54,Sheffield Utd,75.0,2.57,75.0,2.546,75.0,2.612,75.0,2.655,75.0,2.56,75.0,2.516,75.0,2.71,75.0,2.516,75.0,2.707,75.0,2.702,75.0,2.559,75.0,2.59
D,178.0,Taylor,40,40,Burnley,75.0,2.639,75.0,2.224,75.0,4.763,75.0,2.443,75.0,1.945,75.0,2.63,75.0,2.441,75.0,1.633,75.0,2.689,75.0,3.505,75.0,2.632,75.0,1.697
M,378.0,Elanga,50,50,Nott'm Forest,60.0,2.885,60.0,2.228,60.0,2.528,60.0,2.518,60.0,3.038,60.0,2.333,60.0,2.557,60.0,2.605,60.0,2.373,60.0,2.734,60.0,2.653,60.0,2.761
M,294.0,Diogo Jota,79,79,Liverpool,55.0,2.66,55.0,2.479,55.0,2.384,55.0,2.124,55.0,2.616,55.0,2.698,55.0,3.435,55.0,2.31,55.0,2.069,55.0,2.597,55.0,3.434,55.0,2.305
D,173.0,O'Shea,45,45,Burnley,82.0,2.629,82.0,2.205,82.0,4.719,82.0,2.426,82.0,1.895,82.0,2.613,82.0,2.426,82.0,1.585,82.0,2.682,82.0,3.529,82.0,2.622,82.0,1.651
M,276.0,Lukic,45,45,Fulham,75.0,2.823,75.0,2.457,75.0,2.531,75.0,2.797,75.0,2.471,75.0,2.331,75.0,2.456,75.0,2.43,75.0,2.716,75.0,2.328,75.0,2.728,75.0,2.574
D,369.0,Walker,52,52,Man City,60.0,2.517,60.0,3.108,60.0,2.698,60.0,2.005,60.0,2.312,60.0,2.219,60.0,3.111,60.0,2.325,60.0,2.26,60.0,2.879,60.0,2.294,60.0,2.854
M,586.0,Chong,50,50,Luton,65.0,2.398,65.0,2.538,65.0,5.013,65.0,2.384,65.0,2.472,65.0,2.276,65.0,2.228,65.0,2.239,65.0,2.324,65.0,2.264,65.0,2.225,65.0,2.15
F,314.0,Adebayo,49,49,Luton,75.0,2.39,75.0,2.447,75.0,4.841,75.0,2.361,75.0,2.427,75.0,2.33,75.0,2.268,75.0,2.232,75.0,2.366,75.0,2.324,75.0,2.253,75.0,2.232
D,545.0,Aït-Nouri,45,45,Wolves,73.0,1.983,73.0,3.126,73.0,1.54,73.0,2.467,73.0,2.631,73.0,1.966,73.0,2.929,73.0,2.684,73.0,2.443,73.0,1.705,73.0,3.425,73.0,3.155
M,493.0,Bissouma,50,50,Spurs,79.0,2.798,79.0,2.279,79.0,2.383,79.0,2.662,79.0,2.643,79.0,2.42,79.0,2.505,79.0,2.593,79.0,2.49,79.0,2.177,79.0,2.557,79.0,2.366
D,89.0,Zabarnyi,45,45,Bournemouth,78.0,2.641,78.0,1.898,78.0,2.14,78.0,2.659,78.0,3.291,78.0,3.598,78.0,1.433,78.0,2.084,78.0,3.081,78.0,2.6,78.0,2.302,78.0,2.093
M,470.0,Yates,49,49,Nott'm Forest,78.0,2.746,78.0,2.168,78.0,2.433,78.0,2.39,78.0,2.806,78.0,2.269,78.0,2.465,78.0,2.424,78.0,2.356,78.0,2.621,78.0,2.489,78.0,2.559
M,557.0,Hwang,54,54,Wolves,52.0,2.119,52.0,3.251,52.0,2.082,52.0,2.168,52.0,2.442,52.0,2.113,52.0,3.245,52.0,2.191,52.0,2.35,52.0,2.098,52.0,3.181,52.0,2.462
M,268.0,Cairney,49,49,Fulham,63.0,2.737,63.0,2.376,63.0,2.416,63.0,2.719,63.0,2.423,63.0,2.281,63.0,2.365,63.0,2.359,63.0,2.629,63.0,2.277,63.0,2.636,63.0,2.479
M,421.0,S.Longstaff,49,49,Newcastle,62.0,2.383,62.0,2.624,62.0,2.698,62.0,2.397,62.0,2.42,62.0,2.505,62.0,2.279,62.0,2.498,62.0,2.426,62.0,2.362,62.0,2.459,62.0,2.388
D,551.0,Dawson,45,45,Wolves,80.0,1.89,80.0,3.112,80.0,1.424,80.0,2.423,80.0,2.582,80.0,1.874,80.0,2.905,80.0,2.646,80.0,2.396,80.0,1.588,80.0,3.429,80.0,3.156
M,451.0,Kouyaté,49,49,Nott'm Forest,76.0,2.723,76.0,2.13,76.0,2.386,76.0,2.343,76.0,2.785,76.0,2.221,76.0,2.417,76.0,2.402,76.0,2.311,76.0,2.605,76.0,2.471,76.0,2.537
D,302.0,Konaté,49,49,Liverpool,60.0,2.476,60.0,2.61,60.0,2.256,60.0,1.911,60.0,2.854,60.0,2.9,60.0,2.695,60.0,2.356,60.0,1.574,60.0,2.745,60.0,2.682,60.0,2.148
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.394,67.0,2.308,67.0,2.406,67.0,2.46,67.0,2.36,67.0,2.277,67.0,2.586,67.0,2.284,67.0,2.587,67.0,2.579,67.0,2.319,67.0,2.387
D,572.0,Semedo,45,45,Wolves,78.0,1.843,78.0,3.035,78.0,1.377,78.0,2.354,78.0,2.508,78.0,1.827,78.0,2.829,78.0,2.576,78.0,2.323,78.0,1.54,78.0,3.352,78.0,3.081
F,154.0,Welbeck,58,58,Brighton,60.0,2.308,60.0,2.487,60.0,2.323,60.0,2.268,60.0,2.174,60.0,2.442,60.0,2.436,60.0,2.557,60.0,2.489,60.0,2.329,60.0,2.331,60.0,2.495
M,52.0,Nakamba,44,44,Luton,80.0,2.226,80.0,2.409,80.0,4.707,80.0,2.232,80.0,2.284,80.0,2.092,80.0,2.086,80.0,2.04,80.0,2.199,80.0,2.069,80.0,2.079,80.0,2.005
M,254.0,Gueye,49,49,Everton,74.0,2.256,74.0,2.283,74.0,2.684,74.0,2.576,74.0,2.192,74.0,2.353,74.0,2.275,74.0,2.323,74.0,2.329,74.0,2.455,74.0,2.247,74.0,2.399
D,474.0,Basham,40,40,Sheffield Utd,74.0,2.343,74.0,1.906,74.0,2.36,74.0,2.481,74.0,2.269,74.0,1.684,74.0,3.157,74.0,1.748,74.0,3.171,74.0,2.911,74.0,1.918,74.0,2.297
D,576.0,Jack Robinson,45,45,Sheffield Utd,75.0,2.328,75.0,1.886,75.0,2.345,75.0,2.466,75.0,2.253,75.0,1.663,75.0,3.164,75.0,1.727,75.0,3.162,75.0,2.915,75.0,1.899,75.0,2.281
D,245.0,Branthwaite,40,40,Everton,75.0,1.893,75.0,1.994,75.0,3.713,75.0,3.07,75.0,1.527,75.0,2.292,75.0,2.015,75.0,2.145,75.0,2.304,75.0,2.564,75.0,1.83,75.0,2.48
M,489.0,Osborn,49,49,Sheffield Utd,75.0,2.289,75.0,2.207,75.0,2.306,75.0,2.363,75.0,2.269,75.0,2.151,75.0,2.534,75.0,2.16,75.0,2.532,75.0,2.481,75.0,2.22,75.0,2.299
D,484.0,Lowe,44,44,Sheffield Utd,72.0,2.3,72.0,1.879,72.0,2.313,72.0,2.432,72.0,2.233,72.0,1.662,72.0,3.106,72.0,1.724,72.0,3.106,72.0,2.866,72.0,1.892,72.0,2.255
F,13.0,Nketiah,56,56,Arsenal,35.0,2.27,35.0,2.151,35.0,2.269,35.0,1.992,35.0,2.122,35.0,2.8,35.0,2.013,35.0,2.735,35.0,2.106,35.0,2.276,35.0,2.804,35.0,2.117
M,65.0,Christie,50,50,Bournemouth,62.0,2.27,62.0,2.151,62.0,2.176,62.0,2.335,62.0,2.459,62.0,2.512,62.0,2.107,62.0,2.171,62.0,2.543,62.0,2.265,62.0,2.239,62.0,2.191
D,84.0,Smith,44,44,Bournemouth,65.0,2.376,65.0,1.832,65.0,1.99,65.0,2.422,65.0,2.88,65.0,3.123,65.0,1.469,65.0,1.947,65.0,2.747,65.0,2.348,65.0,2.142,65.0,1.988
D,604.0,Aina,45,45,Nott'm Forest,69.0,3.184,69.0,1.19,69.0,2.109,69.0,1.988,69.0,3.488,69.0,1.51,69.0,2.234,69.0,2.149,69.0,1.869,69.0,2.746,69.0,2.253,69.0,2.443
M,159.0,Benson,53,53,Burnley,65.0,2.176,65.0,1.986,65.0,4.161,65.0,2.078,65.0,2.012,65.0,2.174,65.0,2.075,65.0,1.906,65.0,2.126,65.0,2.305,65.0,2.174,65.0,1.913
D,473.0,Baldock,40,40,Sheffield Utd,77.0,2.232,77.0,1.793,77.0,2.253,77.0,2.386,77.0,2.161,77.0,1.555,77.0,3.103,77.0,1.62,77.0,3.101,77.0,2.84,77.0,1.805,77.0,2.191
M,570.0,Sarabia,50,50,Wolves,55.0,2.036,55.0,2.501,55.0,1.972,55.0,2.17,55.0,2.379,55.0,1.998,55.0,2.491,55.0,2.228,55.0,2.285,55.0,2.007,55.0,2.425,55.0,2.403
F,82.0,Semenyo,45,45,Bournemouth,60.0,2.138,60.0,2.012,60.0,2.018,60.0,2.279,60.0,2.274,60.0,2.844,60.0,1.98,60.0,2.018,60.0,2.896,60.0,2.137,60.0,2.138,60.0,2.059
M,223.0,C.Doucouré,50,50,Crystal Palace,65.0,2.116,65.0,2.289,65.0,2.075,65.0,2.359,65.0,2.024,65.0,2.211,65.0,2.33,65.0,2.313,65.0,2.333,65.0,2.171,65.0,2.347,65.0,2.075
D,532.0,Emerson,45,45,West Ham,67.0,1.312,67.0,1.491,67.0,3.162,67.0,1.733,67.0,1.939,67.0,2.735,67.0,1.858,67.0,2.879,67.0,2.661,67.0,2.26,67.0,2.165,67.0,2.283
D,480.0,Egan,45,45,Sheffield Utd,85.0,2.161,85.0,1.712,85.0,2.181,85.0,2.317,85.0,2.088,85.0,1.469,85.0,3.054,85.0,1.535,85.0,3.045,85.0,2.784,85.0,1.726,85.0,2.122
M,142.0,Milner,49,49,Brighton,64.0,2.011,64.0,2.342,64.0,2.054,64.0,2.02,64.0,1.863,64.0,2.27,64.0,2.208,64.0,2.455,64.0,2.26,64.0,2.067,64.0,2.109,64.0,2.451
M,624.0,Dobbin,45,45,Everton,65.0,2.049,65.0,2.084,65.0,2.4,65.0,2.303,65.0,2.01,65.0,2.14,65.0,2.064,65.0,2.108,65.0,2.106,65.0,2.234,65.0,2.042,65.0,2.152
D,83.0,Senesi,44,44,Bournemouth,62.0,2.22,62.0,1.772,62.0,1.904,62.0,2.267,62.0,2.649,62.0,2.851,62.0,1.479,62.0,1.868,62.0,2.541,62.0,2.197,62.0,2.027,62.0,1.902
M,35.0,Buendía,58,58,Aston Villa,55.0,2.059,55.0,2.04,55.0,1.969,55.0,2.29,55.0,2.15,55.0,2.443,55.0,2.283,55.0,2.216,55.0,2.091,55.0,2.283,55.0,1.878,55.0,1.954
M,565.0,Lemina,50,50,Wolves,74.0,1.991,74.0,2.268,74.0,1.882,74.0,2.093,74.0,2.178,74.0,1.977,74.0,2.231,74.0,2.131,74.0,2.118,74.0,1.914,74.0,2.339,74.0,2.28
