Pos,ID,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts
M,221.0,J.Ayew,55,55,Crystal Palace,77.0,2.777,77.0,3.01,77.0,3.359,77.0,3.255,77.0,3.379,77.0,3.093,77.0,3.455,77.0,2.898,77.0,2.667,77.0,2.934,77.0,2.873,77.0,3.013
M,288.0,Wilson,54,54,Fulham,70.0,2.944,70.0,2.86,70.0,3.043,70.0,2.949,70.0,3.281,70.0,2.834,70.0,3.296,70.0,3.152,70.0,2.82,70.0,3.356,70.0,3.198,70.0,2.898
G,263.0,Pickford,44,44,Everton,89.0,2.591,89.0,3.156,89.0,2.969,89.0,3.18,89.0,3.277,89.0,3.365,89.0,2.751,89.0,3.004,89.0,3.582,89.0,2.875,89.0,2.508,89.0,3.303
G,116.0,Strakosha,39,39,Brentford,65.0,3.889,65.0,2.928,65.0,3.394,65.0,2.716,65.0,2.981,65.0,4.034,65.0,2.899,65.0,3.529,65.0,3.174,0.0,0.0,65.0,3.678,65.0,3.199
M,509.0,Richarlison,67,67,Spurs,67.0,3.14,67.0,2.905,67.0,2.82,67.0,3.392,67.0,2.891,67.0,2.551,67.0,3.06,67.0,2.729,67.0,3.424,67.0,3.149,67.0,2.723,67.0,3.587
D,563.0,Kilman,45,45,Wolves,83.0,3.201,83.0,2.372,83.0,3.597,83.0,2.881,83.0,2.978,83.0,2.066,83.0,4.047,83.0,3.788,83.0,2.783,83.0,2.592,83.0,2.501,83.0,3.456
M,110.0,Nørgaard,55,55,Brentford,77.0,3.662,77.0,2.996,77.0,3.311,77.0,2.924,77.0,3.034,77.0,3.684,77.0,2.965,77.0,3.526,77.0,3.168,0.0,0.0,77.0,3.568,77.0,3.239
D,96.0,Collins,45,45,Brentford,82.0,4.314,82.0,2.53,82.0,3.457,82.0,2.256,82.0,2.609,82.0,4.521,82.0,2.5,82.0,3.695,82.0,3.08,0.0,0.0,82.0,3.964,82.0,3.062
M,63.0,Billing,53,53,Bournemouth,75.0,3.156,75.0,3.237,75.0,2.655,75.0,2.805,75.0,3.214,75.0,2.898,75.0,2.899,75.0,2.83,75.0,3.375,75.0,3.05,75.0,3.044,75.0,2.82
M,379.0,Eriksen,59,59,Man Utd,63.0,3.303,63.0,2.613,63.0,3.098,63.0,3.396,63.0,2.959,63.0,2.659,63.0,2.793,63.0,3.295,63.0,2.708,63.0,2.976,63.0,2.907,63.0,3.156
D,234.0,Mitchell,45,45,Crystal Palace,77.0,2.239,77.0,3.01,77.0,3.566,77.0,3.601,77.0,3.632,77.0,3.003,77.0,4.047,77.0,2.588,77.0,1.819,77.0,2.8,77.0,2.495,77.0,3.006
M,261.0,Onana,48,48,Everton,77.0,2.801,77.0,3.006,77.0,2.938,77.0,3.005,77.0,3.044,77.0,3.161,77.0,2.873,77.0,2.95,77.0,3.216,77.0,2.893,77.0,2.764,77.0,3.126
D,386.0,Lindelöf,45,45,Man Utd,75.0,3.459,75.0,1.926,75.0,3.01,75.0,4.266,75.0,3.037,75.0,2.142,75.0,2.754,75.0,3.945,75.0,2.164,75.0,2.87,75.0,2.917,75.0,3.222
F,297.0,Gakpo,72,72,Liverpool,65.0,2.855,65.0,3.237,65.0,3.253,65.0,2.795,65.0,2.659,65.0,2.991,65.0,3.3,65.0,2.898,65.0,2.855,65.0,2.767,65.0,3.229,65.0,2.699
M,700.0,Ansu Fati,65,65,Brighton,50.0,2.315,50.0,2.949,50.0,3.242,50.0,4.159,50.0,3.409,50.0,2.409,50.0,2.808,50.0,3.42,50.0,2.355,50.0,2.732,50.0,2.805,50.0,2.841
F,590.0,Cunha,55,55,Wolves,66.0,3.016,66.0,2.758,66.0,3.148,66.0,2.824,66.0,2.973,66.0,2.753,66.0,3.113,66.0,3.1,66.0,2.902,66.0,2.814,66.0,2.816,66.0,2.972
D,341.0,Akanji,50,50,Man City,65.0,2.812,65.0,2.717,65.0,4.102,65.0,2.522,65.0,2.686,65.0,3.189,65.0,2.606,65.0,3.459,65.0,3.571,0.0,0.0,65.0,3.164,65.0,4.311
F,44.0,Durán,50,50,Aston Villa,4.0,3.324,4.0,3.966,4.0,2.178,4.0,3.259,4.0,2.124,4.0,2.253,4.0,2.93,4.0,3.098,4.0,2.131,4.0,3.984,4.0,2.144,4.0,3.714
D,204.0,Hall,44,44,Newcastle,60.0,3.128,60.0,2.98,60.0,2.47,60.0,3.009,60.0,2.601,60.0,2.914,60.0,2.873,60.0,2.548,60.0,3.219,60.0,3.26,60.0,3.518,60.0,2.285
M,280.0,Palhinha,50,50,Fulham,85.0,2.665,85.0,2.61,85.0,2.94,85.0,2.743,85.0,3.208,85.0,2.582,85.0,3.267,85.0,2.935,85.0,2.575,85.0,3.319,85.0,3.105,85.0,2.793
D,532.0,Emerson,45,45,West Ham,77.0,2.32,77.0,3.347,77.0,2.424,77.0,3.672,77.0,3.306,77.0,3.114,77.0,2.426,77.0,2.926,77.0,3.583,77.0,2.856,77.0,1.911,77.0,2.475
M,678.0,Doku,65,65,Man City,60.0,2.762,60.0,2.829,60.0,3.349,60.0,2.709,60.0,2.719,60.0,2.842,60.0,2.796,60.0,4.051,60.0,3.015,0.0,0.0,60.0,3.028,60.0,4.222
D,474.0,Basham,40,40,Sheffield Utd,80.0,2.949,80.0,1.99,80.0,3.675,80.0,2.123,80.0,3.815,80.0,3.444,80.0,2.267,80.0,2.941,80.0,2.327,80.0,2.436,80.0,4.291,80.0,1.751
D,257.0,Keane,44,44,Everton,80.0,2.152,80.0,2.96,80.0,2.771,80.0,2.949,80.0,3.104,80.0,3.276,80.0,2.494,80.0,2.813,80.0,3.563,80.0,2.678,80.0,2.001,80.0,3.218
M,240.0,Schlupp,49,49,Crystal Palace,74.0,2.645,74.0,2.814,74.0,2.988,74.0,2.955,74.0,3.053,74.0,2.82,74.0,3.087,74.0,2.733,74.0,2.552,74.0,2.77,74.0,2.706,74.0,2.815
D,222.0,Clyne,44,44,Crystal Palace,72.0,2.152,72.0,2.865,72.0,3.304,72.0,3.376,72.0,3.373,72.0,2.819,72.0,3.757,72.0,2.457,72.0,1.767,72.0,2.66,72.0,2.398,72.0,2.843
F,485.0,McBurnie,54,54,Sheffield Utd,70.0,2.814,70.0,2.7,70.0,2.941,70.0,2.677,70.0,2.941,70.0,2.907,70.0,2.718,70.0,2.824,70.0,2.763,70.0,2.784,70.0,3.043,70.0,2.63
M,383.0,Mejbri,44,44,Man Utd,55.0,3.703,55.0,2.344,55.0,2.638,55.0,3.759,55.0,2.845,55.0,2.388,55.0,2.433,55.0,2.925,55.0,2.473,55.0,2.556,55.0,2.537,55.0,2.864
F,390.0,Martial,65,65,Man Utd,65.0,2.942,65.0,2.606,65.0,2.84,65.0,2.94,65.0,2.812,65.0,2.646,65.0,2.684,65.0,2.905,65.0,2.66,65.0,2.786,65.0,2.712,65.0,2.9
M,304.0,Mac Allister,59,59,Liverpool,72.0,2.884,72.0,3.01,72.0,2.926,72.0,2.717,72.0,2.338,72.0,2.883,72.0,2.963,72.0,2.639,72.0,2.751,72.0,2.56,72.0,2.855,72.0,2.531
D,436.0,Aurier,45,45,Nott'm Forest,73.0,4.072,73.0,1.834,73.0,2.51,73.0,2.594,73.0,2.273,73.0,3.128,73.0,2.796,73.0,2.979,73.0,2.622,73.0,3.612,73.0,1.82,73.0,2.683
D,283.0,Robinson,45,45,Fulham,75.0,2.406,75.0,2.122,75.0,2.789,75.0,2.302,75.0,3.463,75.0,1.948,75.0,3.549,75.0,3.05,75.0,1.926,75.0,3.811,75.0,3.102,75.0,2.266
D,242.0,Ward,45,45,Crystal Palace,77.0,2.021,77.0,2.774,77.0,3.248,77.0,3.322,77.0,3.31,77.0,2.719,77.0,3.718,77.0,2.348,77.0,1.605,77.0,2.561,77.0,2.277,77.0,2.745
D,643.0,Aarons,45,45,Bournemouth,77.0,3.299,77.0,3.635,77.0,1.506,77.0,2.044,77.0,3.218,77.0,2.38,77.0,2.476,77.0,2.15,77.0,3.94,77.0,2.786,77.0,3.034,77.0,2.159
M,66.0,Cook,50,50,Bournemouth,77.0,2.873,77.0,2.946,77.0,2.418,77.0,2.571,77.0,2.84,77.0,2.633,77.0,2.642,77.0,2.566,77.0,3.002,77.0,2.761,77.0,2.798,77.0,2.555
M,210.0,Mudryk,63,63,Chelsea,60.0,2.414,60.0,2.546,60.0,2.477,60.0,2.305,60.0,2.359,60.0,2.453,60.0,2.497,60.0,2.671,60.0,3.731,60.0,2.8,60.0,2.602,60.0,3.605
F,13.0,Nketiah,55,55,Arsenal,65.0,2.579,65.0,2.955,65.0,2.543,65.0,2.818,65.0,2.611,65.0,2.814,65.0,2.911,65.0,2.631,65.0,2.572,65.0,2.555,65.0,2.688,65.0,2.754
M,26.0,Trossard,66,66,Arsenal,25.0,2.321,25.0,3.635,25.0,2.265,25.0,3.089,25.0,2.359,25.0,2.953,25.0,3.575,25.0,2.393,25.0,2.345,25.0,2.299,25.0,2.646,25.0,2.492
D,109.0,Mee,48,48,Brentford,65.0,3.692,65.0,2.4,65.0,3.064,65.0,2.171,65.0,2.41,65.0,3.922,65.0,2.357,65.0,3.302,65.0,2.781,0.0,0.0,65.0,3.434,65.0,2.756
M,605.0,Koleosho,50,50,Burnley,65.0,2.517,65.0,2.845,65.0,2.675,65.0,2.429,65.0,2.748,65.0,3.076,65.0,2.833,65.0,2.478,65.0,2.773,65.0,2.737,65.0,2.495,65.0,2.525
D,271.0,Diop,45,45,Fulham,84.0,2.322,84.0,2.033,84.0,2.764,84.0,2.219,84.0,3.441,84.0,1.855,84.0,3.556,84.0,2.986,84.0,1.835,84.0,3.811,84.0,3.064,84.0,2.217
D,545.0,Aït-Nouri,45,45,Wolves,76.0,2.821,76.0,2.05,76.0,3.199,76.0,2.546,76.0,2.588,76.0,1.733,76.0,3.632,76.0,3.39,76.0,2.427,76.0,2.265,76.0,2.165,76.0,3.11
M,488.0,Norwood,49,49,Sheffield Utd,74.0,2.687,74.0,2.518,74.0,2.829,74.0,2.5,74.0,2.826,74.0,2.744,74.0,2.559,74.0,2.69,74.0,2.532,74.0,2.562,74.0,2.945,74.0,2.452
M,161.0,Brownhill,48,48,Burnley,73.0,2.52,73.0,2.761,73.0,2.673,73.0,2.455,73.0,2.696,73.0,2.996,73.0,2.747,73.0,2.481,73.0,2.745,73.0,2.68,73.0,2.521,73.0,2.527
M,126.0,Caicedo,47,47,Chelsea,77.0,2.528,77.0,2.635,77.0,2.506,77.0,2.389,77.0,2.419,77.0,2.558,77.0,2.541,77.0,2.651,77.0,3.027,77.0,2.738,77.0,2.72,77.0,2.796
D,551.0,Dawson,45,45,Wolves,84.0,2.783,84.0,1.977,84.0,3.174,84.0,2.509,84.0,2.554,84.0,1.653,84.0,3.623,84.0,3.375,84.0,2.387,84.0,2.223,84.0,2.117,84.0,3.085
M,382.0,Garnacho,48,48,Man Utd,60.0,2.854,60.0,2.328,60.0,2.657,60.0,2.952,60.0,2.631,60.0,2.374,60.0,2.521,60.0,2.85,60.0,2.38,60.0,2.604,60.0,2.567,60.0,2.743
D,318.0,Burke,40,40,Luton,77.0,3.054,77.0,2.247,77.0,2.244,77.0,2.381,77.0,3.106,77.0,2.38,77.0,2.267,77.0,1.919,77.0,3.069,77.0,2.242,77.0,3.468,77.0,2.508
M,47.0,Kamara,50,50,Aston Villa,75.0,2.553,75.0,2.861,75.0,2.609,75.0,2.633,75.0,2.351,75.0,2.603,75.0,2.233,75.0,2.358,75.0,2.356,75.0,2.872,75.0,2.397,75.0,2.824
M,105.0,Janelt,54,54,Brentford,74.0,3.028,74.0,2.586,74.0,2.797,74.0,2.54,74.0,2.609,74.0,3.133,74.0,2.58,74.0,2.962,74.0,2.727,0.0,0.0,74.0,2.957,74.0,2.706
D,247.0,Coleman,44,44,Everton,73.0,1.923,73.0,2.674,73.0,2.499,73.0,2.652,73.0,2.812,73.0,2.943,73.0,2.234,73.0,2.538,73.0,3.217,73.0,2.428,73.0,1.781,73.0,2.907
D,89.0,Zabarnyi,45,45,Bournemouth,78.0,3.128,78.0,3.467,78.0,1.344,78.0,1.882,78.0,3.047,78.0,2.208,78.0,2.306,78.0,1.975,78.0,3.772,78.0,2.612,78.0,2.863,78.0,1.992
D,368.0,Stones,53,53,Man City,60.0,2.498,60.0,2.423,60.0,3.416,60.0,2.301,60.0,2.41,60.0,2.762,60.0,2.358,60.0,2.964,60.0,3.024,0.0,0.0,60.0,2.761,60.0,3.557
M,133.0,Gilmour,49,49,Brighton,64.0,2.174,64.0,2.677,64.0,2.496,64.0,2.906,64.0,2.674,64.0,2.316,64.0,2.465,64.0,2.871,64.0,2.311,64.0,2.535,64.0,2.432,64.0,2.5
M,254.0,Gueye,49,49,Everton,74.0,2.374,74.0,2.545,74.0,2.492,74.0,2.536,74.0,2.576,74.0,2.664,74.0,2.431,74.0,2.488,74.0,2.726,74.0,2.451,74.0,2.341,74.0,2.658
D,316.0,Bell,40,40,Luton,84.0,2.979,84.0,2.205,84.0,2.197,84.0,2.346,84.0,3.035,84.0,2.336,84.0,2.216,84.0,1.889,84.0,2.991,84.0,2.192,84.0,3.402,84.0,2.462
D,173.0,O'Shea,44,44,Burnley,82.0,2.08,82.0,2.802,82.0,2.804,82.0,1.684,82.0,2.794,82.0,3.833,82.0,2.713,82.0,1.831,82.0,3.066,82.0,2.58,82.0,1.978,82.0,1.959
F,562.0,Kalajdžić,49,49,Wolves,10.0,2.591,10.0,2.259,10.0,3.339,10.0,2.278,10.0,2.386,10.0,2.264,10.0,3.014,10.0,2.425,10.0,2.51,10.0,2.286,10.0,2.282,10.0,2.252
D,104.0,Hickey,45,45,Brentford,75.0,3.685,75.0,2.04,75.0,2.88,75.0,1.763,75.0,2.082,75.0,3.894,75.0,2.002,75.0,3.094,75.0,2.544,0.0,0.0,75.0,3.356,75.0,2.502
D,262.0,Patterson,45,45,Everton,67.0,1.886,67.0,2.592,67.0,2.365,67.0,2.666,67.0,2.712,67.0,2.94,67.0,2.138,67.0,2.404,67.0,3.189,67.0,2.325,67.0,1.717,67.0,2.903
M,493.0,Bissouma,50,50,Spurs,79.0,2.628,79.0,2.435,79.0,2.402,79.0,2.602,79.0,2.449,79.0,2.137,79.0,2.53,79.0,2.331,79.0,2.631,79.0,2.62,79.0,2.3,79.0,2.773
F,558.0,Jiménez,54,54,Fulham,63.0,2.382,63.0,2.359,63.0,2.413,63.0,2.413,63.0,2.652,63.0,2.358,63.0,2.633,63.0,2.521,63.0,2.344,63.0,2.663,63.0,2.613,63.0,2.371
M,566.0,Matheus,50,50,Man City,65.0,2.548,65.0,2.562,65.0,2.967,65.0,2.496,65.0,2.525,65.0,2.644,65.0,2.555,65.0,2.868,65.0,2.767,0.0,0.0,65.0,2.694,65.0,3.089
M,65.0,Christie,50,50,Bournemouth,64.0,2.593,64.0,2.64,64.0,2.192,64.0,2.307,64.0,2.656,64.0,2.373,64.0,2.413,64.0,2.327,64.0,2.78,64.0,2.503,64.0,2.5,64.0,2.334
D,588.0,Young,44,44,Everton,74.0,1.785,74.0,2.617,74.0,2.365,74.0,2.602,74.0,2.695,74.0,2.929,74.0,2.092,74.0,2.403,74.0,3.21,74.0,2.295,74.0,1.639,74.0,2.896
D,480.0,Egan,44,44,Sheffield Utd,85.0,2.522,85.0,1.726,85.0,3.258,85.0,1.846,85.0,3.399,85.0,3.0,85.0,2.029,85.0,2.513,85.0,1.871,85.0,1.974,85.0,3.882,85.0,1.494
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.448,67.0,2.339,67.0,2.607,67.0,2.332,67.0,2.626,67.0,2.551,67.0,2.36,67.0,2.455,67.0,2.354,67.0,2.37,67.0,2.71,67.0,2.266
M,378.0,Elanga,50,50,Nott'm Forest,60.0,2.86,60.0,2.166,60.0,2.353,60.0,2.418,60.0,2.219,60.0,2.475,60.0,2.483,60.0,2.584,60.0,2.319,60.0,2.682,60.0,2.155,60.0,2.376
F,132.0,Ferguson,60,60,Brighton,50.0,1.999,50.0,2.467,50.0,2.473,50.0,3.24,50.0,2.638,50.0,2.085,50.0,2.32,50.0,2.656,50.0,2.047,50.0,2.287,50.0,2.304,50.0,2.358
M,165.0,Cullen,50,50,Burnley,85.0,2.231,85.0,2.526,85.0,2.466,85.0,2.17,85.0,2.45,85.0,2.773,85.0,2.511,85.0,2.19,85.0,2.521,85.0,2.457,85.0,2.248,85.0,2.233
M,421.0,S.Longstaff,49,49,Newcastle,60.0,2.416,60.0,2.498,60.0,2.211,60.0,2.503,60.0,2.276,60.0,2.35,60.0,2.38,60.0,2.256,60.0,2.478,60.0,2.618,60.0,2.602,60.0,2.162
D,572.0,Semedo,45,45,Wolves,80.0,2.538,80.0,1.778,80.0,2.919,80.0,2.278,80.0,2.309,80.0,1.446,80.0,3.367,80.0,3.121,80.0,2.151,80.0,1.995,80.0,1.881,80.0,2.849
F,594.0,Amdouni,54,54,Burnley,64.0,2.282,64.0,2.517,64.0,2.384,64.0,2.254,64.0,2.392,64.0,2.621,64.0,2.517,64.0,2.224,64.0,2.363,64.0,2.465,64.0,2.228,64.0,2.306
D,178.0,Taylor,39,39,Burnley,79.0,1.938,79.0,2.651,79.0,2.654,79.0,1.541,79.0,2.647,79.0,3.667,79.0,2.563,79.0,1.692,79.0,2.919,79.0,2.429,79.0,1.838,79.0,1.818
F,211.0,N.Jackson,69,69,Chelsea,62.0,2.298,62.0,2.344,62.0,2.3,62.0,2.223,62.0,2.247,62.0,2.301,62.0,2.383,62.0,2.43,62.0,2.492,62.0,2.401,62.0,2.441,62.0,2.455
D,457.0,Niakhaté,45,45,Nott'm Forest,65.0,3.337,65.0,1.712,65.0,2.202,65.0,2.251,65.0,2.042,65.0,2.68,65.0,2.331,65.0,2.466,65.0,2.313,65.0,2.966,65.0,1.698,65.0,2.309
D,176.0,Roberts,44,44,Burnley,79.0,1.918,79.0,2.635,79.0,2.632,79.0,1.519,79.0,2.622,79.0,3.651,79.0,2.546,79.0,1.666,79.0,2.894,79.0,2.411,79.0,1.812,79.0,1.799
D,260.0,Mykolenko,43,43,Everton,65.0,1.804,65.0,2.419,65.0,2.245,65.0,2.438,65.0,2.548,65.0,2.686,65.0,2.034,65.0,2.277,65.0,2.904,65.0,2.206,65.0,1.67,65.0,2.652
M,675.0,Ramsey,50,50,Burnley,62.0,2.207,62.0,2.397,62.0,2.317,62.0,2.128,62.0,2.352,62.0,2.571,62.0,2.388,62.0,2.171,62.0,2.371,62.0,2.343,62.0,2.186,62.0,2.213
D,576.0,Jack Robinson,45,45,Sheffield Utd,75.0,2.34,75.0,1.604,75.0,3.059,75.0,1.726,75.0,3.197,75.0,2.836,75.0,1.858,75.0,2.333,75.0,1.751,75.0,1.857,75.0,3.661,75.0,1.374
D,604.0,Aina,45,45,Nott'm Forest,69.0,3.423,69.0,1.536,69.0,2.119,69.0,2.156,69.0,1.937,69.0,2.672,69.0,2.252,69.0,2.404,69.0,2.25,69.0,2.986,69.0,1.52,69.0,2.244
D,602.0,Kabore,40,40,Luton,73.0,2.699,73.0,1.986,73.0,1.987,73.0,2.1,73.0,2.765,73.0,2.105,73.0,2.005,73.0,1.682,73.0,2.744,73.0,1.981,73.0,3.145,73.0,2.213
D,150.0,Van Hecke,40,40,Brighton,60.0,1.498,60.0,2.498,60.0,2.302,60.0,3.114,60.0,2.402,60.0,1.87,60.0,2.291,60.0,2.931,60.0,1.741,60.0,2.172,60.0,2.304,60.0,2.199
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,78.0,2.324,78.0,1.565,78.0,3.046,78.0,1.69,78.0,3.186,78.0,2.816,78.0,1.843,78.0,2.317,78.0,1.714,78.0,1.814,78.0,3.659,78.0,1.333
M,570.0,Sarabia,49,49,Wolves,55.0,2.418,55.0,2.024,55.0,2.511,55.0,2.185,55.0,2.319,55.0,2.01,55.0,2.464,55.0,2.438,55.0,2.284,55.0,2.139,55.0,2.167,55.0,2.328
M,6.0,Havertz,71,71,Arsenal,60.0,2.081,60.0,2.641,60.0,2.049,60.0,2.517,60.0,2.115,60.0,2.489,60.0,2.484,60.0,2.115,60.0,2.1,60.0,2.059,60.0,2.34,60.0,2.294
M,52.0,Nakamba,44,44,Luton,84.0,2.376,84.0,2.145,84.0,2.176,84.0,2.175,84.0,2.361,84.0,2.165,84.0,2.199,84.0,2.107,84.0,2.354,84.0,2.179,84.0,2.453,84.0,2.218
M,64.0,Brooks,49,49,Bournemouth,22.0,2.277,22.0,2.408,22.0,1.924,22.0,1.978,22.0,2.986,22.0,2.038,22.0,2.048,22.0,2.023,22.0,2.983,22.0,2.108,22.0,2.1,22.0,2.015
D,151.0,Veltman,44,44,Brighton,60.0,1.451,60.0,2.474,60.0,2.261,60.0,3.025,60.0,2.374,60.0,1.818,60.0,2.25,60.0,2.912,60.0,1.707,60.0,2.13,60.0,2.258,60.0,2.168
F,135.0,João Pedro,53,53,Brighton,52.0,1.895,52.0,2.354,52.0,2.208,52.0,2.684,52.0,2.409,52.0,1.984,52.0,2.158,52.0,2.544,52.0,1.961,52.0,2.164,52.0,2.124,52.0,2.24
M,72.0,Kluivert,47,47,Bournemouth,60.0,2.334,60.0,2.362,60.0,1.992,60.0,2.064,60.0,2.357,60.0,2.125,60.0,2.146,60.0,2.085,60.0,2.463,60.0,2.254,60.0,2.238,60.0,2.095
M,394.0,Pellistri,44,44,Man Utd,64.0,2.334,64.0,2.002,64.0,2.23,64.0,2.458,64.0,2.212,64.0,2.043,64.0,2.132,64.0,2.404,64.0,2.053,64.0,2.174,64.0,2.173,64.0,2.285
D,139.0,Lamptey,40,40,Brighton,60.0,1.413,60.0,2.436,60.0,2.226,60.0,3.01,60.0,2.362,60.0,1.788,60.0,2.22,60.0,2.9,60.0,1.669,60.0,2.097,60.0,2.227,60.0,2.131
F,287.0,Vinícius,48,48,Fulham,20.0,2.062,20.0,2.03,20.0,2.096,20.0,2.096,20.0,2.403,20.0,2.038,20.0,2.248,20.0,2.289,20.0,2.001,20.0,2.796,20.0,2.396,20.0,2.023
D,321.0,Doughty,44,44,Luton,55.0,2.378,55.0,2.178,55.0,2.001,55.0,2.11,55.0,2.35,55.0,2.087,55.0,1.995,55.0,1.875,55.0,2.525,55.0,1.964,55.0,2.675,55.0,2.07
M,565.0,Lemina,49,49,Wolves,74.0,2.231,74.0,2.028,74.0,2.335,74.0,2.13,74.0,2.179,74.0,1.961,74.0,2.414,74.0,2.367,74.0,2.105,74.0,2.077,74.0,2.042,74.0,2.272
M,453.0,Mangala,50,50,Nott'm Forest,68.0,2.429,68.0,1.986,68.0,2.115,68.0,2.113,68.0,2.064,68.0,2.227,68.0,2.17,68.0,2.223,68.0,2.115,68.0,2.344,68.0,1.974,68.0,2.138
M,223.0,C.Doucouré,50,50,Crystal Palace,65.0,2.016,65.0,2.137,65.0,2.309,65.0,2.253,65.0,2.311,65.0,2.158,65.0,2.385,65.0,2.074,65.0,1.936,65.0,2.103,65.0,2.061,65.0,2.139
M,282.0,Reed,48,48,Fulham,64.0,2.052,64.0,2.014,64.0,2.122,64.0,2.059,64.0,2.309,64.0,1.993,64.0,2.301,64.0,2.182,64.0,1.981,64.0,2.365,64.0,2.239,64.0,2.034
F,314.0,Adebayo,48,48,Luton,55.0,2.195,55.0,2.028,55.0,1.943,55.0,2.051,55.0,2.099,55.0,2.017,55.0,1.967,55.0,1.926,55.0,2.223,55.0,1.931,55.0,2.294,55.0,1.995
D,198.0,Cucurella,48,48,Chelsea,60.0,1.808,60.0,2.129,60.0,1.861,60.0,1.49,60.0,1.599,60.0,1.881,60.0,1.87,60.0,2.141,60.0,2.871,60.0,2.241,60.0,2.254,60.0,2.391
F,154.0,Welbeck,58,58,Brighton,58.0,1.89,58.0,2.093,58.0,2.033,58.0,2.224,58.0,2.132,58.0,1.942,58.0,1.994,58.0,2.154,58.0,1.948,58.0,2.006,58.0,1.965,58.0,2.037
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,2.002,55.0,1.905,55.0,2.193,55.0,1.873,55.0,2.193,55.0,2.146,55.0,1.893,55.0,2.027,55.0,1.988,55.0,2.01,55.0,2.266,55.0,1.864
M,4.0,Fábio Vieira,54,54,Arsenal,50.0,1.795,50.0,2.294,50.0,1.731,50.0,2.199,50.0,1.836,50.0,2.182,50.0,2.234,50.0,1.874,50.0,1.808,50.0,1.769,50.0,2.004,50.0,1.992
D,484.0,Lowe,44,44,Sheffield Utd,62.0,1.949,62.0,1.501,62.0,2.437,62.0,1.563,62.0,2.524,62.0,2.278,62.0,1.639,62.0,1.96,62.0,1.596,62.0,1.651,62.0,2.826,62.0,1.359
F,523.0,Antonio,59,59,West Ham,55.0,1.796,55.0,1.853,55.0,1.767,55.0,1.968,55.0,1.991,55.0,1.858,55.0,1.738,55.0,1.955,55.0,2.016,55.0,1.81,55.0,1.716,55.0,1.7
M,525.0,Benrahma,58,58,West Ham,35.0,1.783,35.0,1.93,35.0,1.755,35.0,2.013,35.0,2.028,35.0,1.798,35.0,1.742,35.0,1.929,35.0,2.064,35.0,1.767,35.0,1.646,35.0,1.709
M,78.0,Ouattara,48,48,Bournemouth,35.0,1.96,35.0,1.956,35.0,1.6,35.0,1.649,35.0,2.049,35.0,1.755,35.0,1.784,35.0,1.714,35.0,2.081,35.0,1.916,35.0,1.837,35.0,1.735
M,354.0,Grealish,73,73,Man City,50.0,1.838,50.0,1.904,50.0,2.227,50.0,1.82,50.0,1.827,50.0,1.887,50.0,1.911,50.0,2.259,50.0,1.989,0.0,0.0,50.0,2.009,50.0,2.333
M,356.0,Kovacic,49,49,Man City,60.0,1.878,60.0,1.878,60.0,2.215,60.0,1.833,60.0,1.862,60.0,1.937,60.0,1.876,60.0,2.099,60.0,2.034,0.0,0.0,60.0,1.991,60.0,2.256
F,433.0,Wilson,78,78,Newcastle,25.0,1.738,25.0,1.911,25.0,1.657,25.0,1.916,25.0,1.692,25.0,1.733,25.0,1.782,25.0,1.654,25.0,1.788,25.0,2.411,25.0,1.884,25.0,1.589
F,232.0,Mateta,49,49,Crystal Palace,50.0,1.689,50.0,1.763,50.0,1.93,50.0,1.874,50.0,2.011,50.0,1.854,50.0,1.973,50.0,1.728,50.0,1.651,50.0,1.727,50.0,1.732,50.0,1.768
F,328.0,Ogbene,49,49,Luton,55.0,1.854,55.0,1.781,55.0,1.76,55.0,1.77,55.0,1.849,55.0,1.795,55.0,1.765,55.0,1.743,55.0,1.869,55.0,1.752,55.0,1.964,55.0,1.769
M,403.0,Anderson,44,44,Newcastle,45.0,1.776,45.0,1.873,45.0,1.643,45.0,1.873,45.0,1.697,45.0,1.742,45.0,1.787,45.0,1.713,45.0,1.827,45.0,1.963,45.0,1.861,45.0,1.66
M,515.0,Skipp,47,47,Spurs,60.0,1.839,60.0,1.75,60.0,1.727,60.0,1.843,60.0,1.753,60.0,1.604,60.0,1.817,60.0,1.69,60.0,1.847,60.0,1.847,60.0,1.679,60.0,1.94
M,423.0,Murphy,48,48,Newcastle,27.0,1.75,27.0,1.841,27.0,1.63,27.0,1.841,27.0,1.694,27.0,1.734,27.0,1.77,27.0,1.712,27.0,1.8,27.0,1.937,27.0,1.832,27.0,1.647
M,591.0,Willian,53,53,Fulham,53.0,1.652,53.0,1.601,53.0,1.732,53.0,1.695,53.0,1.998,53.0,1.586,53.0,1.954,53.0,1.812,53.0,1.555,53.0,2.015,53.0,1.963,53.0,1.608
