Pos,ID,Name,BV,SV,Team,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts
M,50.0,McGinn,55,55,Aston Villa,78.0,3.245,78.0,3.25,78.0,3.515,78.0,3.255,78.0,3.334,78.0,2.911,78.0,3.251,78.0,2.757,78.0,3.035,78.0,2.988,78.0,3.544,78.0,3.037
D,688.0,Castagne,45,45,Fulham,74.0,4.287,74.0,2.66,74.0,2.297,74.0,3.138,74.0,2.525,74.0,3.87,74.0,2.101,74.0,3.949,74.0,3.482,74.0,2.176,74.0,4.171,74.0,3.453
D,234.0,Mitchell,45,45,Crystal Palace,77.0,4.052,77.0,2.301,77.0,3.132,77.0,3.659,77.0,3.744,77.0,3.708,77.0,3.161,77.0,4.091,77.0,2.631,77.0,1.881,77.0,2.862,77.0,2.618
G,28.0,Turner,40,40,Nott'm Forest,89.0,2.991,89.0,4.078,89.0,2.555,89.0,2.907,89.0,3.045,89.0,2.809,89.0,3.492,89.0,3.131,89.0,3.249,89.0,3.124,89.0,3.714,89.0,2.549
D,439.0,Boly,45,45,Nott'm Forest,78.0,3.049,78.0,4.437,78.0,2.184,78.0,2.803,78.0,3.076,78.0,2.644,78.0,3.571,78.0,3.222,78.0,3.391,78.0,3.026,78.0,3.976,78.0,2.172
M,288.0,Wilson,54,54,Fulham,70.0,3.46,70.0,2.968,70.0,2.867,70.0,3.053,70.0,2.936,70.0,3.31,70.0,2.827,70.0,3.319,70.0,3.199,70.0,2.822,70.0,3.374,70.0,3.218
M,700.0,Ansu Fati,65,65,Brighton,50.0,2.938,50.0,2.869,50.0,3.107,50.0,3.147,50.0,3.505,50.0,3.4,50.0,2.986,50.0,3.009,50.0,3.412,50.0,2.926,50.0,2.981,50.0,3.01
M,202.0,Gallagher,54,54,Chelsea,77.0,3.341,77.0,2.972,77.0,3.101,77.0,2.971,77.0,2.803,77.0,2.849,77.0,3.004,77.0,3.0,77.0,3.198,77.0,3.542,77.0,3.278,77.0,3.185
D,103.0,Henry,45,45,Brentford,79.0,2.836,79.0,4.425,79.0,2.716,79.0,3.638,79.0,2.4,79.0,2.743,79.0,4.567,79.0,2.628,79.0,3.805,79.0,3.08,0.0,0.0,79.0,4.137
D,563.0,Kilman,45,45,Wolves,83.0,2.771,83.0,3.264,83.0,2.485,83.0,3.697,83.0,3.032,83.0,3.043,83.0,2.237,83.0,4.095,83.0,3.877,83.0,2.941,83.0,2.854,83.0,2.64
D,96.0,Collins,45,45,Brentford,82.0,2.833,82.0,4.433,82.0,2.707,82.0,3.631,82.0,2.389,82.0,2.736,82.0,4.567,82.0,2.619,82.0,3.809,82.0,3.07,0.0,0.0,82.0,4.134
M,259.0,McNeil,54,54,Everton,75.0,3.405,75.0,2.852,75.0,3.126,75.0,2.994,75.0,3.039,75.0,3.114,75.0,3.273,75.0,2.896,75.0,3.047,75.0,3.358,75.0,3.001,75.0,2.772
G,614.0,Kaminski,45,45,Luton,89.0,3.209,89.0,3.314,89.0,2.743,89.0,2.937,89.0,2.884,89.0,3.427,89.0,2.865,89.0,2.939,89.0,2.637,89.0,3.319,89.0,2.924,89.0,3.584
M,63.0,Billing,53,53,Bournemouth,75.0,2.927,75.0,3.174,75.0,3.258,75.0,2.622,75.0,2.777,75.0,3.237,75.0,2.875,75.0,2.862,75.0,2.844,75.0,3.365,75.0,3.055,75.0,3.067
G,263.0,Pickford,44,44,Everton,89.0,3.694,89.0,2.496,89.0,3.066,89.0,2.833,89.0,3.024,89.0,3.186,89.0,3.188,89.0,2.635,89.0,3.051,89.0,3.404,89.0,2.834,89.0,2.414
D,204.0,Hall,44,44,Newcastle,60.0,2.824,60.0,3.079,60.0,2.987,60.0,2.441,60.0,3.009,60.0,2.791,60.0,2.915,60.0,2.891,60.0,2.58,60.0,3.293,60.0,3.26,60.0,3.53
F,297.0,Gakpo,72,72,Liverpool,65.0,2.703,65.0,2.861,65.0,3.221,65.0,3.267,65.0,2.822,65.0,2.637,65.0,2.992,65.0,3.302,65.0,2.879,65.0,2.856,65.0,2.805,65.0,3.232
M,110.0,Nørgaard,55,55,Brentford,77.0,3.104,77.0,3.586,77.0,2.941,77.0,3.337,77.0,2.86,77.0,3.071,77.0,3.6,77.0,2.913,77.0,3.45,77.0,3.129,0.0,0.0,77.0,3.51
F,13.0,Nketiah,55,55,Arsenal,65.0,2.642,65.0,2.747,65.0,3.645,65.0,2.677,65.0,3.042,65.0,2.809,65.0,3.063,65.0,3.607,65.0,2.813,65.0,2.706,65.0,2.679,65.0,2.942
M,240.0,Schlupp,49,49,Crystal Palace,74.0,3.166,74.0,2.711,74.0,2.892,74.0,3.09,74.0,3.074,74.0,3.153,74.0,2.953,74.0,3.178,74.0,2.785,74.0,2.613,74.0,2.836,74.0,2.782
D,386.0,Lindelöf,45,45,Man Utd,75.0,2.975,75.0,3.444,75.0,1.867,75.0,3.014,75.0,4.178,75.0,3.061,75.0,2.093,75.0,2.875,75.0,3.874,75.0,2.098,75.0,2.911,75.0,2.771
M,261.0,Onana,49,49,Everton,77.0,3.188,77.0,2.704,77.0,2.953,77.0,2.854,77.0,2.9,77.0,2.961,77.0,3.065,77.0,2.789,77.0,2.892,77.0,3.132,77.0,2.83,77.0,2.683
F,590.0,Cunha,55,55,Wolves,66.0,2.855,66.0,3.029,66.0,2.762,66.0,3.097,66.0,2.814,66.0,2.975,66.0,2.748,66.0,3.075,66.0,3.048,66.0,2.952,66.0,2.79,66.0,2.777
D,532.0,Emerson,45,45,West Ham,73.0,2.3,73.0,2.265,73.0,3.441,73.0,2.513,73.0,3.722,73.0,3.301,73.0,3.144,73.0,2.586,73.0,2.957,73.0,3.646,73.0,2.905,73.0,2.047
D,222.0,Clyne,44,44,Crystal Palace,72.0,3.66,72.0,2.155,72.0,2.921,72.0,3.303,72.0,3.453,72.0,3.356,72.0,2.851,72.0,3.718,72.0,2.444,72.0,1.77,72.0,2.664,72.0,2.457
D,474.0,Basham,40,40,Sheffield Utd,80.0,2.924,80.0,2.912,80.0,1.955,80.0,3.658,80.0,2.071,80.0,3.702,80.0,3.395,80.0,2.235,80.0,2.894,80.0,2.425,80.0,2.259,80.0,4.136
D,283.0,Robinson,45,45,Fulham,75.0,3.91,75.0,2.454,75.0,2.089,75.0,2.77,75.0,2.163,75.0,3.511,75.0,1.878,75.0,3.564,75.0,3.123,75.0,1.87,75.0,3.802,75.0,3.095
D,271.0,Diop,45,45,Fulham,84.0,3.95,84.0,2.382,84.0,2.014,84.0,2.792,84.0,2.135,84.0,3.529,84.0,1.798,84.0,3.601,84.0,3.12,84.0,1.793,84.0,3.841,84.0,3.091
D,257.0,Keane,44,44,Everton,80.0,3.765,80.0,2.075,80.0,2.913,80.0,2.679,80.0,2.852,80.0,3.032,80.0,3.184,80.0,2.416,80.0,2.9,80.0,3.466,80.0,2.682,80.0,1.95
M,294.0,Diogo Jota,78,78,Liverpool,55.0,2.366,55.0,2.675,55.0,3.079,55.0,3.778,55.0,2.511,55.0,2.302,55.0,2.747,55.0,3.798,55.0,2.527,55.0,2.542,55.0,2.442,55.0,3.038
M,678.0,Doku,65,65,Man City,60.0,2.767,60.0,2.784,60.0,2.898,60.0,3.395,60.0,2.82,60.0,2.768,60.0,2.92,60.0,2.857,60.0,4.119,60.0,3.025,0.0,0.0,60.0,3.123
M,378.0,Elanga,50,50,Nott'm Forest,60.0,2.611,60.0,3.858,60.0,2.408,60.0,2.585,60.0,2.74,60.0,2.462,60.0,2.825,60.0,2.838,60.0,2.936,60.0,2.586,60.0,3.022,60.0,2.373
D,643.0,Aarons,45,45,Bournemouth,77.0,2.664,77.0,3.351,77.0,3.642,77.0,1.49,77.0,2.058,77.0,3.265,77.0,2.302,77.0,2.454,77.0,2.248,77.0,3.82,77.0,2.839,77.0,3.042
D,242.0,Ward,45,45,Crystal Palace,77.0,3.58,77.0,1.978,77.0,2.788,77.0,3.201,77.0,3.357,77.0,3.246,77.0,2.706,77.0,3.622,77.0,2.289,77.0,1.561,77.0,2.519,77.0,2.294
M,488.0,Norwood,49,49,Sheffield Utd,74.0,2.75,74.0,2.779,74.0,2.621,74.0,2.898,74.0,2.605,74.0,2.901,74.0,2.852,74.0,2.669,74.0,2.765,74.0,2.641,74.0,2.591,74.0,3.014
M,383.0,Mejbri,44,44,Man Utd,55.0,2.521,55.0,3.692,55.0,2.331,55.0,2.698,55.0,3.743,55.0,2.837,55.0,2.376,55.0,2.429,55.0,2.912,55.0,2.402,55.0,2.556,55.0,2.515
M,126.0,Caicedo,48,48,Chelsea,77.0,2.916,77.0,2.659,77.0,2.749,77.0,2.633,77.0,2.512,77.0,2.547,77.0,2.686,77.0,2.66,77.0,2.78,77.0,3.111,77.0,2.856,77.0,2.81
M,66.0,Cook,50,50,Bournemouth,77.0,2.691,77.0,2.904,77.0,2.974,77.0,2.413,77.0,2.569,77.0,2.872,77.0,2.631,77.0,2.624,77.0,2.603,77.0,2.997,77.0,2.788,77.0,2.828
D,342.0,Aké,51,51,Man City,60.0,2.526,60.0,2.789,60.0,2.76,60.0,3.77,60.0,2.663,60.0,2.762,60.0,3.096,60.0,2.656,60.0,3.459,60.0,3.283,0.0,0.0,60.0,3.097
M,304.0,Mac Allister,59,59,Liverpool,72.0,2.471,72.0,2.873,72.0,2.989,72.0,2.918,72.0,2.715,72.0,2.309,72.0,2.892,72.0,2.95,72.0,2.6,72.0,2.733,72.0,2.536,72.0,2.845
D,436.0,Aurier,45,45,Nott'm Forest,73.0,2.645,73.0,4.001,73.0,1.797,73.0,2.351,73.0,2.675,73.0,2.225,73.0,3.178,73.0,2.808,73.0,2.992,73.0,2.608,73.0,3.558,73.0,1.784
M,6.0,Havertz,71,71,Arsenal,63.0,2.442,63.0,2.526,63.0,3.169,63.0,2.473,63.0,3.016,63.0,2.567,63.0,3.002,63.0,2.979,63.0,2.548,63.0,2.538,63.0,2.481,63.0,2.847
F,390.0,Martial,65,65,Man Utd,65.0,2.649,65.0,2.873,65.0,2.546,65.0,2.777,65.0,2.874,65.0,2.746,65.0,2.586,65.0,2.624,65.0,2.839,65.0,2.587,65.0,2.742,65.0,2.652
M,605.0,Koleosho,50,50,Burnley,65.0,2.541,65.0,2.54,65.0,2.871,65.0,2.672,65.0,2.441,65.0,2.801,65.0,3.109,65.0,2.865,65.0,2.457,65.0,2.802,65.0,2.768,65.0,2.462
D,341.0,Akanji,50,50,Man City,65.0,2.31,65.0,2.703,65.0,2.618,65.0,3.982,65.0,2.507,65.0,2.661,65.0,3.122,65.0,2.458,65.0,3.439,65.0,3.346,0.0,0.0,65.0,3.061
D,318.0,Burke,40,40,Luton,77.0,2.91,77.0,3.142,77.0,2.234,77.0,2.351,77.0,2.478,77.0,3.16,77.0,2.463,77.0,2.364,77.0,2.007,77.0,3.119,77.0,2.336,77.0,3.545
D,109.0,Mee,48,48,Brentford,65.0,2.529,65.0,3.674,65.0,2.446,65.0,3.098,65.0,2.189,65.0,2.412,65.0,3.866,65.0,2.361,65.0,3.3,65.0,2.678,0.0,0.0,65.0,3.471
D,551.0,Dawson,45,45,Wolves,84.0,2.358,84.0,2.831,84.0,2.112,84.0,3.264,84.0,2.685,84.0,2.609,84.0,1.788,84.0,3.661,84.0,3.454,84.0,2.507,84.0,2.508,84.0,2.24
M,566.0,Matheus,50,50,Man City,70.0,2.674,70.0,2.79,70.0,2.785,70.0,3.236,70.0,2.729,70.0,2.768,70.0,2.913,70.0,2.749,70.0,3.135,70.0,2.993,0.0,0.0,70.0,2.937
M,105.0,Janelt,54,54,Brentford,74.0,2.749,74.0,3.122,74.0,2.687,74.0,2.926,74.0,2.623,74.0,2.72,74.0,3.215,74.0,2.675,74.0,3.051,74.0,2.797,0.0,0.0,74.0,3.063
M,165.0,Cullen,50,50,Burnley,85.0,2.498,85.0,2.45,85.0,2.766,85.0,2.679,85.0,2.36,85.0,2.745,85.0,3.033,85.0,2.766,85.0,2.37,85.0,2.789,85.0,2.693,85.0,2.422
D,575.0,Lockyer,43,43,Luton,85.0,2.877,85.0,3.063,85.0,2.179,85.0,2.309,85.0,2.434,85.0,3.121,85.0,2.408,85.0,2.346,85.0,1.974,85.0,3.044,85.0,2.293,85.0,3.484
D,545.0,Aït-Nouri,45,45,Wolves,76.0,2.289,76.0,2.77,76.0,2.083,76.0,3.184,76.0,2.614,76.0,2.541,76.0,1.765,76.0,3.566,76.0,3.376,76.0,2.441,76.0,2.443,76.0,2.178
M,382.0,Garnacho,48,48,Man Utd,60.0,2.552,60.0,2.85,60.0,2.32,60.0,2.656,60.0,2.939,60.0,2.64,60.0,2.367,60.0,2.53,60.0,2.84,60.0,2.369,60.0,2.621,60.0,2.517
D,89.0,Zabarnyi,45,45,Bournemouth,78.0,2.501,78.0,3.183,78.0,3.477,78.0,1.33,78.0,1.897,78.0,3.096,78.0,2.132,78.0,2.286,78.0,2.075,78.0,3.655,78.0,2.668,78.0,2.875
M,47.0,Kamara,50,50,Aston Villa,70.0,2.641,70.0,2.639,70.0,2.877,70.0,2.65,70.0,2.702,70.0,2.419,70.0,2.654,70.0,2.306,70.0,2.422,70.0,2.425,70.0,2.898,70.0,2.445
D,316.0,Bell,40,40,Luton,84.0,2.831,84.0,3.029,84.0,2.155,84.0,2.262,84.0,2.402,84.0,3.053,84.0,2.384,84.0,2.276,84.0,1.928,84.0,3.012,84.0,2.247,84.0,3.45
F,594.0,Amdouni,54,54,Burnley,64.0,2.428,64.0,2.478,64.0,2.688,64.0,2.558,64.0,2.484,64.0,2.655,64.0,2.806,64.0,2.688,64.0,2.407,64.0,2.537,64.0,2.641,64.0,2.401
D,247.0,Coleman,44,44,Everton,73.0,3.447,73.0,1.865,73.0,2.639,73.0,2.425,73.0,2.585,73.0,2.757,73.0,2.889,73.0,2.174,73.0,2.636,73.0,3.139,73.0,2.444,73.0,1.746
F,468.0,Wood,49,49,Nott'm Forest,25.0,2.397,25.0,3.596,25.0,2.332,25.0,2.36,25.0,2.558,25.0,2.333,25.0,2.52,25.0,2.459,25.0,2.693,25.0,2.364,25.0,2.712,25.0,2.341
F,485.0,McBurnie,54,54,Sheffield Utd,70.0,2.556,70.0,2.549,70.0,2.497,70.0,2.625,70.0,2.468,70.0,2.625,70.0,2.587,70.0,2.521,70.0,2.536,70.0,2.502,70.0,2.46,70.0,2.675
M,65.0,Christie,50,50,Bournemouth,64.0,2.5,64.0,2.663,64.0,2.693,64.0,2.227,64.0,2.345,64.0,2.755,64.0,2.41,64.0,2.438,64.0,2.403,64.0,2.851,64.0,2.576,64.0,2.579
D,588.0,Young,44,44,Everton,74.0,3.495,74.0,1.781,74.0,2.648,74.0,2.347,74.0,2.591,74.0,2.698,74.0,2.932,74.0,2.088,74.0,2.559,74.0,3.189,74.0,2.373,74.0,1.647
D,173.0,O'Shea,44,44,Burnley,82.0,2.322,82.0,2.08,82.0,2.757,82.0,2.739,82.0,1.672,82.0,2.844,82.0,3.815,82.0,2.715,82.0,1.814,82.0,3.081,82.0,2.554,82.0,1.948
D,480.0,Egan,44,44,Sheffield Utd,85.0,2.489,85.0,2.505,85.0,1.712,85.0,3.261,85.0,1.823,85.0,3.305,85.0,2.972,85.0,2.02,85.0,2.487,85.0,1.991,85.0,1.82,85.0,3.745
M,421.0,S.Longstaff,49,49,Newcastle,60.0,2.485,60.0,2.507,60.0,2.546,60.0,2.309,60.0,2.55,60.0,2.415,60.0,2.459,60.0,2.5,60.0,2.371,60.0,2.606,60.0,2.665,60.0,2.65
M,133.0,Gilmour,49,49,Brighton,64.0,2.31,64.0,2.152,64.0,2.686,64.0,2.492,64.0,2.89,64.0,2.65,64.0,2.323,64.0,2.468,64.0,2.828,64.0,2.337,64.0,2.491,64.0,2.43
M,254.0,Gueye,49,49,Everton,74.0,2.752,74.0,2.324,74.0,2.534,74.0,2.45,74.0,2.488,74.0,2.538,74.0,2.63,74.0,2.392,74.0,2.476,74.0,2.689,74.0,2.428,74.0,2.306
D,262.0,Patterson,45,45,Everton,67.0,3.331,67.0,1.841,67.0,2.626,67.0,2.301,67.0,2.595,67.0,2.666,67.0,2.875,67.0,2.086,67.0,2.489,67.0,3.123,67.0,2.344,67.0,1.687
F,558.0,Jiménez,54,54,Fulham,63.0,2.714,63.0,2.371,63.0,2.35,63.0,2.401,63.0,2.391,63.0,2.639,63.0,2.336,63.0,2.621,63.0,2.54,63.0,2.332,63.0,2.637,63.0,2.6
D,104.0,Hickey,45,45,Brentford,75.0,2.227,75.0,3.708,75.0,2.119,75.0,2.95,75.0,1.801,75.0,2.113,75.0,3.846,75.0,2.026,75.0,3.112,75.0,2.438,0.0,0.0,75.0,3.428
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.457,67.0,2.451,67.0,2.348,67.0,2.61,67.0,2.335,67.0,2.618,67.0,2.553,67.0,2.379,67.0,2.439,67.0,2.372,67.0,2.315,67.0,2.693
M,493.0,Bissouma,50,50,Spurs,79.0,2.597,79.0,2.6,79.0,2.358,79.0,2.373,79.0,2.55,79.0,2.384,79.0,2.092,79.0,2.519,79.0,2.288,79.0,2.559,79.0,2.583,79.0,2.255
D,572.0,Semedo,45,45,Wolves,80.0,2.11,80.0,2.583,80.0,1.902,80.0,3.0,80.0,2.439,80.0,2.357,80.0,1.574,80.0,3.397,80.0,3.204,80.0,2.257,80.0,2.266,80.0,1.991
D,471.0,Ahmedhodžić,44,44,Sheffield Utd,78.0,2.4,78.0,2.388,78.0,1.628,78.0,3.13,78.0,1.744,78.0,3.173,78.0,2.869,78.0,1.909,78.0,2.37,78.0,1.912,78.0,1.738,78.0,3.605
F,287.0,Vinícius,48,48,Fulham,40.0,3.184,40.0,2.2,40.0,2.148,40.0,2.242,40.0,2.222,40.0,2.616,40.0,2.126,40.0,2.437,40.0,2.5,40.0,2.135,40.0,2.447,40.0,2.606
M,64.0,Brooks,49,49,Bournemouth,22.0,2.379,22.0,2.544,22.0,2.381,22.0,1.958,22.0,2.015,22.0,3.26,22.0,2.089,22.0,2.07,22.0,2.084,22.0,3.263,22.0,2.381,22.0,2.402
D,260.0,Mykolenko,43,43,Everton,65.0,3.123,65.0,1.771,65.0,2.472,65.0,2.197,65.0,2.428,65.0,2.539,65.0,2.674,65.0,1.997,65.0,2.363,65.0,2.882,65.0,2.233,65.0,1.653
M,570.0,Sarabia,49,49,Wolves,55.0,2.227,55.0,2.473,55.0,2.118,55.0,2.562,55.0,2.281,55.0,2.376,55.0,2.125,55.0,2.504,55.0,2.522,55.0,2.353,55.0,2.268,55.0,2.228
D,178.0,Taylor,39,39,Burnley,79.0,2.125,79.0,1.879,79.0,2.552,79.0,2.534,79.0,1.474,79.0,2.639,79.0,3.595,79.0,2.51,79.0,1.62,79.0,2.88,79.0,2.351,79.0,1.753
D,457.0,Niakhaté,45,45,Nott'm Forest,65.0,2.202,65.0,3.246,65.0,1.669,65.0,2.058,65.0,2.249,65.0,1.997,65.0,2.692,65.0,2.324,65.0,2.478,65.0,2.291,65.0,2.935,65.0,1.663
D,176.0,Roberts,44,44,Burnley,79.0,2.09,79.0,1.845,79.0,2.521,79.0,2.5,79.0,1.439,79.0,2.606,79.0,3.564,79.0,2.479,79.0,1.586,79.0,2.847,79.0,2.318,79.0,1.718
D,150.0,Van Hecke,40,40,Brighton,60.0,1.953,60.0,1.526,60.0,2.593,60.0,2.354,60.0,3.133,60.0,2.428,60.0,1.975,60.0,2.32,60.0,2.942,60.0,1.771,60.0,2.155,60.0,2.36
D,576.0,Jack Robinson,45,45,Sheffield Utd,75.0,2.277,75.0,2.263,75.0,1.53,75.0,3.0,75.0,1.645,75.0,3.048,75.0,2.747,75.0,1.788,75.0,2.245,75.0,1.811,75.0,1.636,75.0,3.467
F,135.0,João Pedro,53,53,Brighton,52.0,2.125,52.0,1.958,52.0,2.415,52.0,2.217,52.0,2.86,52.0,2.561,52.0,2.03,52.0,2.217,52.0,2.668,52.0,2.047,52.0,2.181,52.0,2.176
D,602.0,Kabore,40,40,Luton,73.0,2.497,73.0,2.693,73.0,1.848,73.0,1.983,73.0,2.072,73.0,2.717,73.0,2.063,73.0,1.987,73.0,1.654,73.0,2.691,73.0,1.965,73.0,3.109
M,565.0,Lemina,49,49,Wolves,74.0,2.176,74.0,2.327,74.0,2.132,74.0,2.436,74.0,2.244,74.0,2.241,74.0,2.07,74.0,2.512,74.0,2.497,74.0,2.201,74.0,2.203,74.0,2.127
F,154.0,Welbeck,58,58,Brighton,58.0,2.119,58.0,2.033,58.0,2.322,58.0,2.205,58.0,2.496,58.0,2.33,58.0,2.082,58.0,2.188,58.0,2.369,58.0,2.096,58.0,2.163,58.0,2.152
M,72.0,Kluivert,47,47,Bournemouth,60.0,2.2,60.0,2.337,60.0,2.35,60.0,1.962,60.0,2.036,60.0,2.365,60.0,2.1,60.0,2.107,60.0,2.094,60.0,2.45,60.0,2.264,60.0,2.253
D,604.0,Aina,45,45,Nott'm Forest,69.0,2.062,69.0,3.275,69.0,1.446,69.0,1.911,69.0,2.111,69.0,1.843,69.0,2.645,69.0,2.195,69.0,2.378,69.0,2.183,69.0,2.909,69.0,1.439
M,52.0,Nakamba,44,44,Luton,84.0,2.234,84.0,2.338,84.0,2.075,84.0,2.141,84.0,2.129,84.0,2.297,84.0,2.111,84.0,2.166,84.0,2.058,84.0,2.295,84.0,2.132,84.0,2.407
M,394.0,Pellistri,44,44,Man Utd,64.0,2.175,64.0,2.334,64.0,1.997,64.0,2.237,64.0,2.447,64.0,2.217,64.0,2.039,64.0,2.15,64.0,2.396,64.0,2.039,64.0,2.196,64.0,2.151
M,675.0,Ramsey,50,50,Burnley,62.0,2.124,62.0,2.109,62.0,2.252,62.0,2.159,62.0,2.074,62.0,2.244,62.0,2.396,62.0,2.247,62.0,2.074,62.0,2.239,62.0,2.205,62.0,2.083
D,151.0,Veltman,44,44,Brighton,60.0,1.844,60.0,1.409,60.0,2.489,60.0,2.239,60.0,2.963,60.0,2.32,60.0,1.859,60.0,2.209,60.0,2.843,60.0,1.662,60.0,2.041,60.0,2.248
M,282.0,Reed,48,48,Fulham,64.0,2.391,64.0,2.061,64.0,2.013,64.0,2.123,64.0,2.046,64.0,2.323,64.0,1.981,64.0,2.302,64.0,2.217,64.0,1.977,64.0,2.356,64.0,2.247
M,223.0,C.Doucouré,50,50,Crystal Palace,65.0,2.322,65.0,1.993,65.0,2.12,65.0,2.283,65.0,2.24,65.0,2.282,65.0,2.156,65.0,2.353,65.0,2.04,65.0,1.912,65.0,2.078,65.0,2.046
M,453.0,Mangala,50,50,Nott'm Forest,68.0,2.076,68.0,2.394,68.0,1.955,68.0,2.068,68.0,2.117,68.0,2.041,68.0,2.221,68.0,2.152,68.0,2.211,68.0,2.099,68.0,2.322,68.0,1.954
M,210.0,Mudryk,63,63,Chelsea,60.0,2.283,60.0,2.003,60.0,2.106,60.0,2.041,60.0,1.913,60.0,1.945,60.0,2.03,60.0,2.055,60.0,2.172,60.0,2.458,60.0,2.25,60.0,2.147
M,170.0,Gudmundsson,49,49,Burnley,60.0,2.023,60.0,2.028,60.0,2.171,60.0,2.113,60.0,1.965,60.0,2.185,60.0,2.397,60.0,2.167,60.0,1.93,60.0,2.096,60.0,2.122,60.0,1.934
F,168.0,Foster,50,50,Burnley,45.0,1.918,45.0,1.932,45.0,2.196,45.0,1.977,45.0,1.937,45.0,2.059,45.0,2.854,45.0,2.196,45.0,1.901,45.0,2.132,45.0,2.12,45.0,1.902
M,26.0,Trossard,66,66,Arsenal,25.0,1.871,25.0,1.957,25.0,2.458,25.0,1.881,25.0,2.18,25.0,1.973,25.0,2.326,25.0,2.407,25.0,1.978,25.0,1.933,25.0,1.872,25.0,2.263
D,198.0,Cucurella,48,48,Chelsea,60.0,2.384,60.0,1.858,60.0,2.14,60.0,1.938,60.0,1.558,60.0,1.681,60.0,1.962,60.0,1.922,60.0,2.212,60.0,2.854,60.0,2.293,60.0,2.263
D,484.0,Lowe,44,44,Sheffield Utd,62.0,1.98,62.0,1.961,62.0,1.512,62.0,2.46,62.0,1.57,62.0,2.493,62.0,2.281,62.0,1.668,62.0,1.949,62.0,1.691,62.0,1.555,62.0,2.762
M,362.0,Palmer,49,49,Chelsea,52.0,2.12,52.0,1.878,52.0,1.96,52.0,1.917,52.0,1.8,52.0,1.81,52.0,1.891,52.0,1.937,52.0,2.008,52.0,2.256,52.0,2.098,52.0,1.961
M,4.0,Fábio Vieira,54,54,Arsenal,50.0,1.708,50.0,1.825,50.0,2.295,50.0,1.719,50.0,2.181,50.0,1.841,50.0,2.183,50.0,2.235,50.0,1.833,50.0,1.797,50.0,1.75,50.0,2.015
M,525.0,Benrahma,58,58,West Ham,35.0,1.748,35.0,1.812,35.0,1.995,35.0,1.81,35.0,2.11,35.0,2.075,35.0,1.858,35.0,1.825,35.0,1.976,35.0,2.134,35.0,1.833,35.0,1.748
M,509.0,Richarlison,67,67,Spurs,50.0,2.102,50.0,1.99,50.0,1.83,50.0,1.826,50.0,2.006,50.0,1.841,50.0,1.714,50.0,1.947,50.0,1.772,50.0,2.021,50.0,1.968,50.0,1.767
F,433.0,Wilson,78,78,Newcastle,25.0,1.849,25.0,1.785,25.0,1.968,25.0,1.709,25.0,1.973,25.0,1.734,25.0,1.776,25.0,1.811,25.0,1.701,25.0,1.893,25.0,2.468,25.0,1.926
M,78.0,Ouattara,48,48,Bournemouth,35.0,1.877,35.0,2.016,35.0,2.002,35.0,1.583,35.0,1.656,35.0,2.11,35.0,1.754,35.0,1.76,35.0,1.761,35.0,2.138,35.0,1.97,35.0,1.909
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,1.855,55.0,1.849,55.0,1.769,55.0,1.966,55.0,1.738,55.0,1.966,55.0,1.916,55.0,1.779,55.0,1.844,55.0,1.827,55.0,1.769,55.0,2.039
M,356.0,Kovacic,49,49,Man City,60.0,1.875,60.0,1.932,60.0,1.935,60.0,2.265,60.0,1.901,60.0,1.922,60.0,1.998,60.0,1.917,60.0,2.164,60.0,2.06,0.0,0.0,60.0,2.058
M,12.0,Martinelli,77,77,Arsenal,30.0,1.642,30.0,1.754,30.0,2.07,30.0,1.651,30.0,1.961,30.0,1.761,30.0,1.993,30.0,2.039,30.0,1.756,30.0,1.707,30.0,1.678,30.0,1.884
M,515.0,Skipp,47,47,Spurs,60.0,1.913,60.0,1.9,60.0,1.774,60.0,1.771,60.0,1.884,60.0,1.781,60.0,1.644,60.0,1.873,60.0,1.726,60.0,1.884,60.0,1.891,60.0,1.722
D,285.0,Tete,45,45,Fulham,60.0,2.406,60.0,1.589,60.0,1.388,60.0,1.739,60.0,1.428,60.0,2.196,60.0,1.28,60.0,2.204,60.0,1.945,60.0,1.276,60.0,2.33,60.0,1.969
M,534.0,Fornals,48,48,West Ham,52.0,1.703,52.0,1.702,52.0,1.864,52.0,1.716,52.0,1.96,52.0,1.916,52.0,1.811,52.0,1.732,52.0,1.836,52.0,1.927,52.0,1.748,52.0,1.688
M,450.0,Johnson,58,58,Spurs,55.0,1.947,55.0,1.875,55.0,1.745,55.0,1.733,55.0,1.87,55.0,1.747,55.0,1.651,55.0,1.858,55.0,1.693,55.0,1.87,55.0,1.858,55.0,1.69
D,497.0,Emerson Royal,45,45,Spurs,20.0,2.374,20.0,1.817,20.0,1.681,20.0,1.645,20.0,1.9,20.0,1.667,20.0,1.665,20.0,1.735,20.0,1.634,20.0,1.894,20.0,1.88,20.0,1.632
