Infeasible - objective value -432.07839756
      0 squad[318,19]                                    1              -4.0725187
  14592 bench[603,21,0]                                  1            -0.094251144
  14596 bench[603,22,0]                                  1            -0.063506713
  14600 bench[603,23,0]                                  1            -0.057613946
  14604 bench[603,24,0]                                  1            -0.046005842
  14628 bench[66,20,0]                                   1             -0.10320304
  14632 bench[66,21,0]                                 0.5                       0
  14636 bench[66,22,0]                                   1            -0.065624316
  14640 bench[66,23,0]                                   1             -0.05637023
  14644 bench[66,24,0]                                   1            -0.048695268
  14648 bench[519,20,0]                                  1             -0.18120282
  14652 bench[519,21,0]                                  1            -0.056703249
  14656 bench[519,22,0]                                  1            -0.061601366
  14660 bench[519,23,0]                                  1            -0.046412325
  14664 bench[519,24,0]                                  1            -0.038985728
**   14668 bench[311,20,0]                                  4                       0
  14672 bench[311,21,0]                                  1            -0.067287076
  14684 bench[311,24,0]                                  1            -0.031069633
  14688 bench[106,20,0]                                  1             -0.06540272
  14692 bench[106,21,0]                                  1            -0.076610346
  14696 bench[106,22,0]                                  1            -0.089544785
  14700 bench[106,23,0]                                  1            -0.059569382
  14704 bench[106,24,0]                                  1            -0.053026653
  14708 bench[345,20,0]                                  1             -0.16350146
  14712 bench[345,21,0]                                  1            -0.069555563
  14716 bench[345,22,0]                                  1            -0.055463076
  14720 bench[345,23,0]                                  1            -0.052636013
  14728 bench[305,20,0]                                  1              -0.1263039
  14732 bench[305,21,0]                                  1            -0.067792221
  14736 bench[305,22,0]                                  1            -0.046573684
  14740 bench[305,23,0]                                  1            -0.084641503
  14744 bench[305,24,0]                                  1            -0.036746998
  14748 bench[480,20,0]                                  1              -0.1029037
  14752 bench[480,21,0]                                  1            -0.072327078
  14756 bench[480,22,0]                                  1            -0.066259552
  14760 bench[480,23,0]                                  1            -0.059036917
  14764 bench[480,24,0]                                  1            -0.053025688
  14768 bench[142,20,0]                                  1             -0.10860415
  14772 bench[142,21,0]                                  1            -0.075854706
  14776 bench[142,22,0]                                  1            -0.070916009
  14780 bench[142,23,0]                                  1            -0.051567483
  14784 bench[142,24,0]                                  1            -0.049143567
  14788 bench[79,20,0]                                   1             -0.10320417
  14792 bench[79,21,0]                                   1            -0.082659562
  14796 bench[79,22,0]                                   1            -0.020676808
  14800 bench[79,23,0]                                   1            -0.049080046
  14804 bench[79,24,0]                                   1            -0.049590691
  14808 bench[443,20,0]                                  1             -0.12990313
  14812 bench[443,21,0]                                  1            -0.048862119
  14816 bench[443,22,0]                                  1            -0.043821561
  14820 bench[443,23,0]                                  1            -0.052991948
  14828 bench[430,20,0]                                  1             -0.12900381
  14832 bench[430,21,0]                                  1            -0.076359562
  14836 bench[430,22,0]                                  1            -0.043608891
  14840 bench[430,23,0]                                  1             -0.05316889
**   14844 bench[430,24,0]                               -0.5                       0
  14848 bench[258,20,0]                                  1                       0
**   14852 bench[258,21,0]                                2.5                       0
  14856 bench[258,22,0]                                  1            -0.070704208
  14860 bench[258,23,0]                                  1            -0.052635012
  14864 bench[258,24,0]                                  1            -0.037044543
  14868 bench[290,20,0]                                  1            -0.080103536
**   14872 bench[290,21,0]                               -0.5                       0
  14876 bench[290,22,0]                                  1            -0.074091342
  14880 bench[290,23,0]                                  1            -0.072372636
  14884 bench[290,24,0]                                  1            -0.035103754
**   14892 bench[302,21,0]                               -1.5                       0
  14896 bench[302,22,0]                                  1            -0.041917186
  14900 bench[302,23,0]                                  1            -0.055836157
  14904 bench[302,24,0]                                  1            -0.025992226
  14908 bench[371,20,0]                                  1              -0.1101034
  14912 bench[371,21,0]                                  1            -0.082911503
  14916 bench[371,22,0]                                  1            -0.062237268
  14920 bench[371,23,0]                                  1            -0.056191514
  14924 bench[371,24,0]                                  1            -0.040181816
  14928 bench[526,20,0]                                  1             -0.11280355
  14932 bench[526,21,0]                                  1            -0.074091036
  14936 bench[526,22,0]                                  1            -0.074726637
  14940 bench[526,23,0]                                  1            -0.034497764
  14944 bench[526,24,0]                                  1            -0.053324932
  14948 bench[259,20,0]                                  1             -0.10770296
  14952 bench[259,21,0]                                  1            -0.077115934
  14956 bench[259,22,0]                                  1            -0.067528779
  14960 bench[259,23,0]                                  1            -0.051390382
  14964 bench[259,24,0]                                  1            -0.041823712
  14968 bench[276,20,0]                                  1            -0.076803565
  14972 bench[276,21,0]                                  1            -0.079635142
  14976 bench[276,22,0]                                  1            -0.071974019
  14980 bench[276,23,0]                                  1            -0.070773037
  14984 bench[276,24,0]                                  1            -0.036148778
  14988 bench[85,20,0]                                   1             -0.11220239
  14992 bench[85,21,0]                                   1            -0.069554703
  14996 bench[85,22,0]                                   1            -0.074727426
  15000 bench[85,23,0]                                   1            -0.034676221
  15004 bench[85,24,0]                                   1            -0.052728734
  15008 bench[493,20,0]                                  1              -0.1128026
  15012 bench[493,21,0]                                  1            -0.091227078
  15016 bench[493,22,0]                                  1            -0.062448629
  15020 bench[493,23,0]                                  1            -0.027523585
  15024 bench[493,24,0]                                  1            -0.036298095
  15028 bench[165,20,0]                                  1             -0.12678926
  15032 bench[165,21,0]                                  1            -0.069302479
  15036 bench[165,22,0]                                  1             -0.04678363
  15040 bench[165,23,0]                                  1            -0.047300869
  15044 bench[165,24,0]                                  1            -0.038538079
  15048 bench[313,20,0]                                  1             -0.06900224
  15052 bench[313,21,0]                                  1            -0.066027066
  15056 bench[313,22,0]                                  1            -0.061178512
  15060 bench[313,23,0]                                  1            -0.088021118
  15063 bench[313,23,3]                                  1           -3.838229e-05
  15064 bench[313,24,0]                                  1            -0.037642716
**   15072 bench[308,21,0]                                3.5                       0
  15084 bench[308,24,0]                                  1            -0.022258393
  15088 bench[167,20,0]                                  1             -0.14970293
  15092 bench[167,21,0]                                  1            -0.067792227
  15096 bench[167,22,0]                                  1            -0.045727564
  15100 bench[167,23,0]                                  1            -0.046056781
  15104 bench[167,24,0]                                  1            -0.037941789
  15108 bench[586,20,0]                                  1            -0.073202397
  15112 bench[586,21,0]                                  1            -0.077366496
  15116 bench[586,22,0]                                  1            -0.072186837
  15120 bench[586,23,0]                                  1            -0.052457141
  15124 bench[586,24,0]                                  1            -0.045856557
  15128 bench[346,20,0]                                  1            -0.063303044
  15132 bench[346,21,0]                                  1            -0.078627447
  15136 bench[346,22,0]                                  1            -0.067528727
  15140 bench[346,23,0]                                  1            -0.063126603
  15144 bench[346,24,0]                                  1            -0.043765552
  15148 bench[588,20,0]                                  1              -0.1029029
  15152 bench[588,21,0]                                  1            -0.085683539
  15156 bench[588,22,0]                                  1            -0.052923006
  15160 bench[588,23,0]                                  1            -0.055657895
  15164 bench[588,24,0]                                  1            -0.034954836
  15168 bench[514,20,0]                                  1              -0.1374036
  15172 bench[514,21,0]                                  1            -0.058215804
  15176 bench[514,22,0]                                  1            -0.053557645
  15180 bench[514,23,0]                                  1            -0.046590874
  15184 bench[514,24,0]                                  1            -0.039583412
  15188 bench[409,20,0]                                  1            -0.096603033
  15192 bench[409,21,0]                                  1            -0.077871611
  15196 bench[409,22,0]                                  1            -0.051440807
  15200 bench[409,23,0]                                  1            -0.062947864
  15204 bench[409,24,0]                                  1            -0.035402169
  15208 bench[189,20,0]                                  1             -0.10290411
  15212 bench[189,21,0]                                  1            -0.074344178
  15216 bench[189,22,0]                                  1            -0.060542688
  15220 bench[189,23,0]                                  1            -0.047833658
  15224 bench[189,24,0]                                  1            -0.039881522
  15228 bench[92,20,0]                                   1            -0.075487996
  15232 bench[92,21,0]                                   1            -0.066026478
  15236 bench[92,22,0]                                   1            -0.069857133
  15240 bench[92,23,0]                                   1            -0.031653019
  15244 bench[92,24,0]                                   1            -0.049890606
  15248 bench[120,20,0]                                  1            -0.078602735
  15252 bench[120,21,0]                                  1            -0.072075954
  15256 bench[120,22,0]                                  1            -0.066046495
  15260 bench[120,23,0]                                  1            -0.052812475
  15264 bench[120,24,0]                                  1            -0.043765606
  15268 bench[300,20,0]                                  1             -0.11640249
  15272 bench[300,21,0]                                  1             -0.05393261
  15276 bench[300,22,0]                                  1            -0.043821933
  15280 bench[300,23,0]                                  1            -0.074506744
  15284 bench[300,24,0]                                  1            -0.033160695
  15288 bench[44,20,0]                                   1              -0.1053034
  15292 bench[44,21,0]                                   1            -0.085179443
  15296 bench[44,22,0]                                   1            -0.072397917
  15300 bench[44,23,0]                                   1            -0.030053245
  15304 bench[44,24,0]                                   1            -0.037046369
  15308 bench[467,20,0]                                  1            -0.090602516
  15312 bench[467,21,0]                                  1            -0.078376566
  15316 bench[467,22,0]                                  1             -0.05525173
  15320 bench[467,23,0]                                  1            -0.052102371
  15324 bench[467,24,0]                                  1            -0.040481675
  15328 bench[457,20,0]                                  1             -0.10440261
  15336 bench[457,22,0]                                  1            -0.046573047
  15340 bench[457,23,0]                                  1            -0.046234482
  15344 bench[457,24,0]                                  1            -0.029725684
  15348 bench[111,20,0]                                  1                       0
  15352 bench[111,21,0]                                  1                       0
  15360 bench[111,23,0]                                  1            -0.062592744
  15364 bench[111,24,0]                                  1            -0.049441727
  15368 bench[145,20,0]                                  1             -0.10800374
  15372 bench[145,21,0]                                  1            -0.074847094
  15376 bench[145,22,0]                                  1            -0.061602095
  15380 bench[145,23,0]                                  1             -0.03823211
  15384 bench[145,24,0]                                  1            -0.037641891
  15388 bench[387,20,0]                                  1            -0.091803035
  15392 bench[387,21,0]                                  1            -0.064263465
  15396 bench[387,22,0]                                  1            -0.063930398
  15400 bench[387,23,0]                                  1            -0.052813096
  15404 bench[387,24,0]                                  1            -0.037940404
  15408 bench[420,20,0]                                  1            -0.096302888
  15412 bench[420,21,0]                                  1            -0.057711984
  15416 bench[420,22,0]                                  1            -0.051653162
  15420 bench[420,23,0]                                  1            -0.064904391
  15424 bench[420,24,0]                                  1            -0.036596537
  15428 bench[503,20,0]                                  1            -0.092103838
  15432 bench[503,21,0]                                  1            -0.063255201
  15436 bench[503,22,0]                                  1             -0.05694516
  15444 bench[503,24,0]                                  1            -0.043018845
  15448 bench[468,20,0]                                  1            -0.086402393
  15452 bench[468,21,0]                                  1            -0.077871074
  15456 bench[468,22,0]                                  1            -0.054193524
  15460 bench[468,23,0]                                  1            -0.051035724
  15464 bench[468,24,0]                                  1            -0.038240752
  15468 bench[394,20,0]                                  1             -0.09120262
  15472 bench[394,21,0]                                  1            -0.072832239
  15476 bench[394,22,0]                                  1            -0.061601421
  15480 bench[394,23,0]                                  1            -0.049257943
  15484 bench[394,24,0]                                  1            -0.034954061
  15488 bench[440,20,0]                                  1            -0.080702925
  15492 bench[440,21,0]                                  1            -0.075602648
  15496 bench[440,22,0]                                  1            -0.054193042
  15500 bench[440,23,0]                                  1            -0.050679301
  15504 bench[440,24,0]                                  1            -0.042421904
  15508 bench[235,20,0]                                  1            -0.089403683
  15512 bench[235,21,0]                                  1            -0.072579209
  15516 bench[235,22,0]                                  1            -0.023923538
  15520 bench[235,23,0]                                  1            -0.041254543
  15524 bench[235,24,0]                                  1            -0.041226959
  15528 bench[484,20,0]                                  1             -0.10140287
  15532 bench[484,21,0]                                  1            -0.042591709
  15536 bench[484,22,0]                                  1              -0.0425505
**   15540 bench[484,23,0]                                  2                       0
  15544 bench[484,24,0]                                0.5                       0
  15548 bench[201,20,0]                                  1            -0.070203811
  15552 bench[201,21,0]                                  1             -0.06527054
  15556 bench[201,22,0]                                  1            -0.055676586
  15560 bench[201,23,0]                                  1            -0.071128478
  15564 bench[201,24,0]                                  1             -0.03420832
  15568 bench[205,20,0]                                  1            -0.087304512
  15572 bench[205,21,0]                                  1            -0.066532034
  15576 bench[205,22,0]                                  1            -0.059273453
  15580 bench[205,23,0]                                  1            -0.054947724
  15584 bench[205,24,0]                                  1            -0.035550988
  15588 bench[577,20,0]                                  1             -0.09180294
**   15592 bench[577,21,0]                                 -8                       0
  15596 bench[577,22,0]                                  1            -0.055674909
  15600 bench[577,23,0]                                  1            -0.044634986
  15604 bench[577,24,0]                                  1             -0.04212331
  15608 bench[610,20,0]                                  1             -0.16830302
  15612 bench[610,21,0]                                  1            -0.059474782
  15616 bench[610,22,0]                                  1            -0.035988606
  15620 bench[610,23,0]                                  1            -0.048190381
  15624 bench[610,24,0]                                  1            -0.020913835
  15628 bench[406,20,0]                                  1             -0.10740277
  15632 bench[406,21,0]                                  1            -0.083163575
  15636 bench[406,22,0]                                  1            -0.050807008
  15640 bench[406,23,0]                                  1            -0.043566424
  15644 bench[406,24,0]                                  1             -0.03017483
  15648 bench[221,20,0]                                  1            -0.079203562
  15652 bench[221,21,0]                                  1            -0.068042493
  15656 bench[221,22,0]                                  1            -0.066259277
  15660 bench[221,23,0]                                  1            -0.039476941
  15664 bench[221,24,0]                                  1            -0.043915527
  15668 bench[108,20,0]                                  1             -0.03000258
  15672 bench[108,21,0]                                  1            -0.031250429
  15676 bench[108,22,0]                                  1            -0.075855235
  15680 bench[108,23,0]                                  1            -0.061348144
  15684 bench[108,24,0]                                0.5                       0
  15688 bench[233,20,0]                                  1            -0.095104131
  15692 bench[233,21,0]                                  1            -0.079887005
  15696 bench[233,22,0]                                  1            -0.056944598
  15700 bench[233,23,0]                                  1             -0.03876617
  15704 bench[233,24,0]                                  1            -0.034655493
  15708 bench[170,20,0]                                  1             -0.12168623
  15712 bench[170,21,0]                                  1            -0.063255846
  15716 bench[170,22,0]                                  1            -0.039798368
  15720 bench[170,23,0]                                  1             -0.03770003
  15724 bench[170,24,0]                                  1            -0.029427325
  15728 bench[199,20,0]                                  1             -0.10800324
  15732 bench[199,21,0]                                  1            -0.069050931
  15736 bench[199,22,0]                                  1            -0.046997318
  15740 bench[199,23,0]                                  1            -0.031830574
  15744 bench[199,24,0]                                  1            -0.047051756
  15748 bench[516,20,0]                                  1              -0.1023039
  15752 bench[516,21,0]                                  1            -0.037550677
  15756 bench[516,22,0]                                  1            -0.040011779
  15760 bench[516,23,0]                                  1            -0.053169833
  15768 bench[319,20,0]                                  1             -0.10080419
**   15772 bench[319,21,0]                                4.5                       0
  15776 bench[319,22,0]                                  1            -0.040222413
  15780 bench[319,23,0]                                  1            -0.072550028
  15784 bench[319,24,0]                                  1             -0.03166918
  15788 bench[513,20,0]                                  1             -0.12840325
  15792 bench[513,21,0]                                  1            -0.071823685
  15796 bench[513,22,0]                                  1            -0.037258522
  15800 bench[513,23,0]                                  1            -0.041610995
  15804 bench[513,24,0]                                  1            -0.032414631
  15808 bench[370,20,0]                                  1             -0.10950291
  15812 bench[370,21,0]                                  1            -0.083414449
  15816 bench[370,22,0]                                  1            -0.051653392
  15820 bench[370,23,0]                                  1            -0.037165899
  15824 bench[370,24,0]                                  1            -0.027037522
  15828 bench[482,20,0]                                  1             -0.10200386
  15832 bench[482,21,0]                                  1            -0.034779522
  15836 bench[482,22,0]                                  1            -0.042340391
  15840 bench[482,23,0]                                  1            -0.052279021
  15844 bench[482,24,0]                                  1            -0.052877742
  15848 bench[46,20,0]                                   1             -0.09390382
  15852 bench[46,21,0]                                   1            -0.074090844
  15856 bench[46,22,0]                                   1            -0.059485327
  15860 bench[46,23,0]                                   1            -0.036631352
  15864 bench[46,24,0]                                   1              -0.0330129
  15868 bench[230,20,0]                                  1            -0.075602826
  15872 bench[230,21,0]                                  1            -0.064767197
  15876 bench[230,22,0]                                  1            -0.064989191
  15880 bench[230,23,0]                                  1            -0.038588494
  15884 bench[230,24,0]                                  1            -0.041675214
  15888 bench[506,20,0]                                  1            -0.079503412
  15892 bench[506,21,0]                                  1            -0.065271134
  15896 bench[506,22,0]                                  1            -0.057367813
  15900 bench[506,23,0]                                  1            -0.043566962
  15904 bench[506,24,0]                                  1            -0.040180714
  15908 bench[128,20,0]                                  1            -0.093790587
  15912 bench[128,21,0]                                  1            -0.051159006
  15916 bench[128,22,0]                                  1            -0.058849679
  15920 bench[128,23,0]                                  1            -0.032721609
  15924 bench[128,24,0]                                  1            -0.034805418
  15928 bench[612,20,0]                                  1             -0.09930308
  15932 bench[612,21,0]                                  1            -0.063760539
  15936 bench[612,22,0]                                  1            -0.056522154
  15940 bench[612,23,0]                                  1            -0.044279539
  15944 bench[612,24,0]                                  1             -0.03077234
  15948 bench[39,20,0]                                   1             -0.10080441
  15952 bench[39,21,0]                                   1            -0.056451225
  15956 bench[39,22,0]                                   1            -0.031965785
  15960 bench[39,23,0]                                   1              -0.0302314
  15968 bench[45,20,0]                                   1             -0.10920242
  15972 bench[45,21,0]                                   1            -0.053427698
  15976 bench[45,22,0]                                   1             -0.06329577
  15980 bench[45,23,0]                                   1            -0.036453783
  15984 bench[45,24,0]                                   1            -0.032564213
  15988 bench[67,20,0]                                   1            -0.082203138
  15992 bench[67,21,0]                                   1            -0.072830476
  15996 bench[67,22,0]                                   1            -0.051441547
  16000 bench[67,23,0]                                   1            -0.041432606
  16004 bench[67,24,0]                                   1            -0.038089559
  16008 bench[429,20,0]                                  1             -0.12300309
  16012 bench[429,21,0]                                  1            -0.062500487
  16016 bench[429,22,0]                                  1            -0.038528869
  16020 bench[429,23,0]                                  1            -0.038588322
  16024 bench[429,24,0]                                  1            -0.033909279
  16028 bench[220,20,0]                                  1            -0.078003164
  16032 bench[220,21,0]                                  1            -0.064262542
  16036 bench[220,22,0]                                  1            -0.052075386
  16040 bench[220,23,0]                                  1            -0.049612868
  16044 bench[220,24,0]                                  1            -0.035699736
  16048 bench[64,20,0]                                   1            -0.079803786
  16052 bench[64,21,0]                                   1            -0.071064256
  16056 bench[64,22,0]                                   1            -0.049960001
  16060 bench[64,23,0]                                   1            -0.042143592
  16064 bench[64,24,0]                                   1            -0.038537854
  16068 bench[127,20,0]                                  1             -0.13680269
  16072 bench[127,21,0]                                  1            -0.060735239
  16076 bench[127,22,0]                                  1            -0.071551036
  16080 bench[127,23,0]                                  1            -0.021162766
  16084 bench[127,24,0]                                  1            -0.018226373
  16088 bench[42,20,0]                                   1             -0.10170444
  16092 bench[42,21,0]                                   1            -0.071570947
  16096 bench[42,22,0]                                   1            -0.054405945
  16100 bench[42,23,0]                                   1            -0.035921404
  16108 bench[282,20,0]                                  1            -0.075003214
  16112 bench[282,21,0]                                  1            -0.066280218
  16116 bench[282,22,0]                                  1            -0.056098401
  16120 bench[282,23,0]                                  1            -0.045701308
  16124 bench[282,24,0]                                  1            -0.034803986
  16128 bench[529,20,0]                                  1            -0.050702516
  16132 bench[529,21,0]                                  1            -0.074091326
  16136 bench[529,22,0]                                  1            -0.053345763
  16140 bench[529,23,0]                                  1            -0.049791024
**   16144 bench[529,24,0]                                 -3                       0
  16148 bench[194,20,0]                                  1             -0.10230307
  16152 bench[194,21,0]                                  1            -0.066278886
  16156 bench[194,22,0]                                  1            -0.044032607
  16160 bench[194,23,0]                                  1            -0.029341499
  16164 bench[194,24,0]                                  1            -0.042422268
  16168 bench[80,20,0]                                   1            -0.073804049
  16172 bench[80,21,0]                                   1            -0.078122847
  16176 bench[80,22,0]                                   1            -0.052077674
  16180 bench[80,23,0]                                   1            -0.036987591
  16184 bench[80,24,0]                                   1            -0.037193392
  16208 bench[582,20,0]                                  1            -0.078603719
  16212 bench[582,21,0]                                  1            -0.067538914
  16216 bench[582,22,0]                                  1            -0.054828285
  16220 bench[582,23,0]                                  1             -0.04445565
  16224 bench[582,24,0]                                  1            -0.032563819
  16228 bench[211,20,0]                                  1            -0.080404623
  16232 bench[211,21,0]                                  1            -0.060986969
  16236 bench[211,22,0]                                  1             -0.05271102
  16240 bench[211,23,0]                                  1            -0.046944978
  16244 bench[211,24,0]                                  1            -0.033909459
  16248 bench[73,20,0]                                   1            -0.067504269
  16252 bench[73,21,0]                                   1             -0.08820276
**   16256 bench[73,22,0]                                -2.5                       0
  16260 bench[73,23,0]                                   1            -0.038411466
  16264 bench[73,24,0]                                   1            -0.040628934
  16268 bench[70,20,0]                                   1            -0.058504013
  16272 bench[70,21,0]                                   1            -0.061490764
  16276 bench[70,22,0]                                   1            -0.054827917
  16280 bench[70,23,0]                                   1            -0.045523226
  16284 bench[70,24,0]                                   1            -0.042870976
  16288 bench[217,20,0]                                  1             -0.03288522
  16292 bench[217,21,0]                                  1            -0.058467665
  16296 bench[217,22,0]                                  1            -0.049748095
  16300 bench[217,23,0]                                  1             -0.04231927
  16304 bench[217,24,0]                                  1            -0.030025975
  16308 bench[448,20,0]                                  1             -0.13020453
  16312 bench[448,21,0]                                  1            -0.060232043
  16316 bench[448,22,0]                                  1            -0.036199426
  16320 bench[448,23,0]                                  1            -0.036632379
  16324 bench[448,24,0]                                  1            -0.027785125
  16328 bench[215,20,0]                                  1            -0.067504232
  16332 bench[215,21,0]                                  1            -0.062247546
  16336 bench[215,22,0]                                  1            -0.048266261
  16340 bench[215,23,0]                                  1            -0.059215122
  16344 bench[215,24,0]                                  1            -0.029875426
  16348 bench[321,20,0]                                  1            -0.064803631
  16352 bench[321,21,0]                                  1            -0.067034927
  16356 bench[321,22,0]                                  1            -0.053135543
  16360 bench[321,23,0]                                  1            -0.046766606
  16364 bench[321,24,0]                                  1            -0.035103178
  16388 bench[43,20,0]                                   1            -0.036002615
  16392 bench[43,21,0]                                   1            -0.083920237
  16396 bench[43,22,0]                                   1            -0.074513559
  16400 bench[43,23,0]                                   1            -0.032009493
  16404 bench[43,24,0]                                   1            -0.036597455
  16408 bench[71,20,0]                                   1            -0.066603815
  16412 bench[71,21,0]                                   1            -0.086187146
  16416 bench[71,22,0]                                   1            -0.039375164
  16420 bench[71,23,0]                                   1            -0.037876608
  16424 bench[71,24,0]                                   1            -0.039137023
  16428 bench[53,20,0]                                   1             -0.08130341
  16432 bench[53,21,0]                                   1            -0.064262906
  16436 bench[53,22,0]                                   1            -0.055250809
  16440 bench[53,23,0]                                   1            -0.037699876
  16448 bench[161,20,0]                                  1             -0.12810249
  16452 bench[161,21,0]                                  1            -0.047883028
  16456 bench[161,22,0]                                  1             -0.04297393
  16460 bench[161,23,0]                                  1            -0.036100151
  16464 bench[161,24,0]                                  1            -0.029127759
  16468 bench[95,20,0]                                   1             -0.07839811
  16472 bench[95,21,0]                                   1            -0.047884128
  16476 bench[95,22,0]                                   1            -0.051440527
  16480 bench[95,23,0]                                   1            -0.038233006
  16484 bench[95,24,0]                                   1             -0.03510397
  16488 bench[159,20,0]                                  1               -0.127504
  16492 bench[159,21,0]                                  1            -0.050402637
  16496 bench[159,22,0]                                  1            -0.040221882
  16500 bench[159,23,0]                                  1            -0.033431522
  16504 bench[159,24,0]                                  1             -0.03092071
  16508 bench[388,20,0]                                  1            -0.092102969
  16512 bench[388,21,0]                                  1            -0.060735061
  16516 bench[388,22,0]                                  1            -0.056522772
  16520 bench[388,23,0]                                  1            -0.041966936
  16524 bench[388,24,0]                                  1            -0.023303138
  16528 bench[277,20,0]                                  1            -0.080402599
  16532 bench[277,21,0]                                  1            -0.064011426
  16536 bench[277,22,0]                                  1            -0.050806652
  16540 bench[277,23,0]                                  1             -0.04356736
  16544 bench[277,24,0]                                  1            -0.029127599
  16548 bench[130,20,0]                                  1            -0.079803698
  16552 bench[130,21,0]                                  1            -0.065523867
  16556 bench[130,22,0]                                  1            -0.052499625
  16560 bench[130,23,0]                                  1            -0.037521081
  16564 bench[130,24,0]                                  1            -0.032264836
  16568 bench[157,20,0]                                  1             -0.13050258
  16572 bench[157,21,0]                                  1              -0.0572079
  16576 bench[157,22,0]                                  1             -0.03641281
  16580 bench[157,23,0]                                  1            -0.031652707
  16584 bench[157,24,0]                                  1            -0.027336662
  16588 bench[411,20,0]                                  1            -0.087002851
  16592 bench[411,21,0]                                  1             -0.06879885
  16596 bench[411,22,0]                                  1            -0.047842794
  16600 bench[411,23,0]                                  1            -0.035387726
  16604 bench[411,24,0]                                  1            -0.028978995
  16608 bench[475,20,0]                                  1            -0.098403789
  16612 bench[475,21,0]                                  1             -0.06325454
  16616 bench[475,22,0]                                  1            -0.040221623
  16620 bench[475,23,0]                                  1             -0.02649672
  16624 bench[475,24,0]                                  1            -0.039135985
  16628 bench[373,20,0]                                  1            -0.096603891
  16632 bench[373,21,0]                                  1            -0.066027754
  16636 bench[373,22,0]                                  1            -0.042551475
  16640 bench[373,23,0]                                  1            -0.036809557
  16644 bench[373,24,0]                                  1            -0.026738751
  16648 bench[602,20,0]                                  1            -0.088203337
  16652 bench[602,21,0]                                  1            -0.067538708
  16656 bench[602,22,0]                                  1            -0.050595738
  16660 bench[602,23,0]                                  1            -0.039300245
  16664 bench[602,24,0]                                  1             -0.02076386
  16668 bench[589,20,0]                                  1            -0.075903351
  16672 bench[589,21,0]                                  1            -0.055695061
  16676 bench[589,22,0]                                  1            -0.046573589
  16680 bench[589,23,0]                                  1            -0.040188519
  16684 bench[589,24,0]                                  1            -0.035699602
  16688 bench[483,20,0]                                  1            -0.065103179
  16692 bench[483,21,0]                                  1            -0.041331584
  16696 bench[483,22,0]                                  1            -0.055464021
  16700 bench[483,23,0]                                  1            -0.045699903
  16704 bench[483,24,0]                                  1            -0.038389419
  16708 bench[611,20,0]                                  1            -0.077103785
  16712 bench[611,21,0]                                  1            -0.059475765
  16716 bench[611,22,0]                                  1            -0.045726689
  16720 bench[611,23,0]                                  1            -0.036810434
  16724 bench[611,24,0]                                  1             -0.03510466
  16728 bench[628,20,0]                                  1            -0.086102988
  16732 bench[628,21,0]                                  1             -0.06602801
  16736 bench[628,22,0]                                  1            -0.049323882
  16740 bench[628,23,0]                                  1            -0.038231911
  16744 bench[628,24,0]                                  1            -0.021212968
  16748 bench[472,20,0]                                  1             -0.10350303
  16752 bench[472,21,0]                                  1            -0.084172232
  16756 bench[472,22,0]                                  1            -0.028580177
  16760 bench[472,23,0]                                  1            -0.032719376
  16764 bench[472,24,0]                                  1            -0.020913931
  16768 bench[464,20,0]                                  1            -0.075304069
  16772 bench[464,21,0]                                  1            -0.058467988
  16776 bench[464,22,0]                                  1            -0.044456875
  16780 bench[464,23,0]                                  1            -0.039477839
  16784 bench[464,24,0]                                  1            -0.032265546
  16788 bench[88,20,0]                                   1            -0.085802448
  16792 bench[88,21,0]                                   1            -0.056451814
  16796 bench[88,22,0]                                   1            -0.045939076
  16800 bench[88,23,0]                                   1            -0.030409526
  16804 bench[88,24,0]                                   1            -0.034057464
  16808 bench[331,20,0]                                  1            -0.099903227
  16812 bench[331,21,0]                                  1            -0.042843477
  16816 bench[331,22,0]                                  1            -0.044457615
  16820 bench[331,23,0]                                  1            -0.036988101
  16824 bench[331,24,0]                                  1            -0.030024494
  16828 bench[576,20,0]                                  1            -0.062402375
  16832 bench[576,21,0]                                  1            -0.080642481
  16836 bench[576,22,0]                                  1            -0.035565123
  16840 bench[576,23,0]                                  1            -0.033609591
  16844 bench[576,24,0]                                  1             -0.03450528
  16848 bench[461,20,0]                                  1            -0.031503826
  16852 bench[461,21,0]                                  1            -0.033015041
  16856 bench[461,22,0]                                  1            -0.057580558
  16860 bench[461,23,0]                                  1            -0.061348745
  16864 bench[461,24,0]                                  1            -0.038985709
  16868 bench[558,20,0]                                  1            -0.099302999
  16872 bench[558,21,0]                                  1            -0.039063862
