Optimal (within gap tolerance) - objective value -285.98596430
      0 squad[13,22]                                     1                       0
      1 squad[13,23]                                     1                       0
      2 squad[13,24]                                     1                       0
      3 squad[13,25]                                     1                       0
      4 squad[13,26]                                     1                       0
      5 squad[13,27]                                     1                       0
      6 squad[13,28]                                     1                       0
     10 squad[7,25]                                      1                       0
     11 squad[7,26]                                      1                       0
     12 squad[7,27]                                      1                       0
     13 squad[7,28]                                      1                       0
     21 squad[318,22]                                    1                       0
     22 squad[318,23]                                    1                       0
     23 squad[318,24]                                    1                       0
     24 squad[318,25]                                    1                       0
     25 squad[318,26]                                    1                       0
     26 squad[318,27]                                    1                       0
     27 squad[318,28]                                    1                       0
     49 squad[16,22]                                     1                       0
     50 squad[16,23]                                     1                       0
     51 squad[16,24]                                     1                       0
     52 squad[16,25]                                     1                       0
     53 squad[16,26]                                     1                       0
     54 squad[16,27]                                     1                       0
     55 squad[16,28]                                     1                       0
     59 squad[285,25]                                    1                       0
     60 squad[285,26]                                    1                       0
     61 squad[285,27]                                    1                       0
     62 squad[285,28]                                    1                       0
     63 squad[133,22]                                    1                       0
     64 squad[133,23]                                    1                       0
     65 squad[133,24]                                    1                       0
     66 squad[133,25]                                    1                       0
     67 squad[133,26]                                    1                       0
     68 squad[133,27]                                    1                       0
     69 squad[133,28]                                    1                       0
     78 squad[284,23]                                    1                       0
     79 squad[284,24]                                    1                       0
     80 squad[284,25]                                    1                       0
     81 squad[284,26]                                    1                       0
     82 squad[284,27]                                    1                       0
     83 squad[284,28]                                    1                       0
     91 squad[11,22]                                     1                       0
     92 squad[11,23]                                     1                       0
     93 squad[11,24]                                     1                       0
    112 squad[307,22]                                    1                       0
    113 squad[307,23]                                    1                       0
    114 squad[307,24]                                    1                       0
    115 squad[307,25]                                    1                       0
    116 squad[307,26]                                    1                       0
    117 squad[307,27]                                    1                       0
    118 squad[307,28]                                    1                       0
    133 squad[357,22]                                    1                       0
    134 squad[357,23]                                    1                       0
    135 squad[357,24]                                    1                       0
    136 squad[357,25]                                    1                       0
    137 squad[357,26]                                    1                       0
    138 squad[357,27]                                    1                       0
    139 squad[357,28]                                    1                       0
    150 squad[191,25]                                    1                       0
    151 squad[191,26]                                    1                       0
    152 squad[191,27]                                    1                       0
    153 squad[191,28]                                    1                       0
    161 squad[124,22]                                    1                       0
    162 squad[124,23]                                    1                       0
    163 squad[124,24]                                    1                       0
    164 squad[124,25]                                    1                       0
    165 squad[124,26]                                    1                       0
    166 squad[124,27]                                    1                       0
    167 squad[124,28]                                    1                       0
    189 squad[210,22]                                    1                       0
    190 squad[210,23]                                    1                       0
    191 squad[210,24]                                    1                       0
    192 squad[210,25]                                    1                       0
    193 squad[210,26]                                    1                       0
    194 squad[210,27]                                    1                       0
    195 squad[210,28]                                    1                       0
    248 squad[480,25]                                    1                       0
    249 squad[480,26]                                    1                       0
    250 squad[480,27]                                    1                       0
    251 squad[480,28]                                    1                       0
    315 squad[333,22]                                    1                       0
    316 squad[333,23]                                    1                       0
    317 squad[333,24]                                    1                       0
    343 squad[335,22]                                    1                       0
    344 squad[335,23]                                    1                       0
    345 squad[335,24]                                    1                       0
    364 squad[358,22]                                    1                       0
    365 squad[358,23]                                    1                       0
    366 squad[358,24]                                    1                       0
    367 squad[358,25]                                    1                       0
    368 squad[358,26]                                    1                       0
    369 squad[358,27]                                    1                       0
    370 squad[358,28]                                    1                       0
    637 squad[346,22]                                    1                       0
    638 squad[346,23]                                    1                       0
    639 squad[346,24]                                    1                       0
    640 squad[346,25]                                    1                       0
    641 squad[346,26]                                    1                       0
    642 squad[346,27]                                    1                       0
    643 squad[346,28]                                    1                       0
    651 squad[332,22]                                    1                       0
    652 squad[332,23]                                    1                       0
    653 squad[332,24]                                    1                       0
   2114 squad[112,22]                                    1                       0
   6578 lineup[13,23]                                    1                  -9.569
   6579 lineup[13,24]                                    1                -3.97908
   6580 lineup[13,25]                                    1               -7.216171
   6581 lineup[13,26]                                    1               -2.989599
   6582 lineup[13,27]                                    1               -2.538646
   6583 lineup[13,28]                                    1               -2.147518
   6586 lineup[7,25]                                     1               -6.690499
   6587 lineup[7,26]                                     1               -2.924994
   6588 lineup[7,27]                                     1               -2.311617
   6589 lineup[7,28]                                     1               -2.006999
   6596 lineup[318,23]                                   1                 -11.539
   6597 lineup[318,24]                                   1                 -4.7334
   6598 lineup[318,25]                                   1               -4.001458
   6599 lineup[318,26]                                   1               -3.320921
   6600 lineup[318,27]                                   1               -2.773143
   6620 lineup[16,23]                                    1                  -7.194
   6621 lineup[16,24]                                    1                -3.10548
   6622 lineup[16,25]                                    1               -6.173294
   6623 lineup[16,26]                                    1               -2.943961
   6624 lineup[16,27]                                    1               -1.900873
   6625 lineup[16,28]                                    1                -1.95765
   6628 lineup[285,25]                                   1               -7.003786
   6629 lineup[285,26]                                   1               -2.331105
   6630 lineup[285,27]                                   1                -2.36937
   6631 lineup[285,28]                                   1               -0.913375
   6633 lineup[133,24]                                   1                -4.46376
   6635 lineup[133,26]                                   1               -2.926772
   6636 lineup[133,27]                                   1               -2.167732
   6637 lineup[133,28]                                   1               -2.255835
   6644 lineup[284,23]                                   1                  -4.962
   6646 lineup[284,25]                                   1               -6.435072
   6647 lineup[284,26]                                   1               -2.051941
   6648 lineup[284,27]                                   1               -2.046251
   6649 lineup[284,28]                                   1               -0.828896
   6656 lineup[11,23]                                    1                  -8.039
   6657 lineup[11,24]                                    1                -3.44232
   6674 lineup[307,23]                                   1                  -7.744
   6676 lineup[307,25]                                   1               -3.000917
   6692 lineup[357,23]                                   1                  -5.101
   6693 lineup[357,24]                                   1                -3.29532
   6695 lineup[357,26]                                   1               -1.986744
   6696 lineup[357,27]                                   1               -2.706927
   6697 lineup[357,28]                                   1               -2.050911
   6706 lineup[191,25]                                   1               -4.737398
   6707 lineup[191,26]                                   1               -2.043643
   6709 lineup[191,28]                                   1                -1.40101
   6716 lineup[124,23]                                   1                  -5.168
   6717 lineup[124,24]                                   1                  -4.347
   6719 lineup[124,26]                                   1                 -3.6475
   6720 lineup[124,27]                                   1               -2.821437
   6741 lineup[210,24]                                   1                -3.18948
   6742 lineup[210,25]                                   1               -2.830867
   6743 lineup[210,26]                                   1               -2.264129
   6744 lineup[210,27]                                   1               -1.814243
   6745 lineup[210,28]                                   1               -0.679176
   6790 lineup[480,25]                                   1               -4.357786
   6793 lineup[480,28]                                   1                -0.65952
   6848 lineup[333,23]                                   1                  -4.654
   6849 lineup[333,24]                                   1                  -4.095
   6872 lineup[335,23]                                   1                  -4.873
   6873 lineup[335,24]                                   1                -4.18656
   6890 lineup[358,23]                                   1                  -4.299
   6894 lineup[358,27]                                   1               -2.229966
   6895 lineup[358,28]                                   1               -1.688322
   7126 lineup[346,25]                                   1               -2.150669
   7137 lineup[332,24]                                   1                -3.56412
   9616 captain[13,25]                                   1               -7.216171
   9632 captain[318,23]                                  1                 -11.539
   9633 captain[318,24]                                  1                 -4.7334
   9673 captain[133,28]                                  1               -2.255835
   9755 captain[124,26]                                  1                 -3.6475
   9756 captain[124,27]                                  1               -2.821437
  12650 vicecap[13,23]                                   1                 -0.9569
  12655 vicecap[13,28]                                   1               -0.214752
  12671 vicecap[318,26]                                  1               -0.332092
  12672 vicecap[318,27]                                  1               -0.277314
  12700 vicecap[285,25]                                  1               -0.700379
  12705 vicecap[133,24]                                  1               -0.446376
  15780 bench[318,28,2]                                  1                -0.00552
  15902 bench[133,23,0]                                  1                -0.13212
  15910 bench[133,25,0]                                  1               -0.084227
  15955 bench[284,24,1]                                  1                -0.59535
  16074 bench[307,24,0]                                  1               -0.108234
  16082 bench[307,26,0]                                  1               -0.069257
  16086 bench[307,27,0]                                  1               -0.061044
  16090 bench[307,28,0]                                  1               -0.002183
  16152 bench[357,25,2]                                  1                       0
  16207 bench[191,27,1]                                  1               -0.356107
  16249 bench[124,25,3]                                  1                       0
  16261 bench[124,28,3]                                  1               -0.000226
  16337 bench[210,23,3]                                  1                 -0.0123
  16539 bench[480,26,1]                                  1               -0.387219
  16545 bench[480,27,3]                                  1               -0.003791
  16940 bench[358,24,2]                                  1               -0.158659
  16943 bench[358,25,1]                                  1                       0
  16949 bench[358,26,3]                                  1               -0.004893
  17872 bench[346,23,2]                                  1                 -0.2127
  17877 bench[346,24,3]                                  1               -0.006968
  17884 bench[346,26,2]                                  1               -0.098116
  17888 bench[346,27,2]                                  1               -0.076563
  17891 bench[346,28,1]                                  1               -0.104072
  17919 bench[332,23,1]                                  1                -0.82257
