Optimal (within gap tolerance) - objective value -343.63371600
      0 squad[355,4]                                     1                      0
      1 squad[355,5]                                     1                      0
      2 squad[355,6]                                     1                      0
      3 squad[355,7]                                     1                      0
      4 squad[355,8]                                     1                      0
      5 squad[355,9]                                     1                      0
      6 squad[355,10]                                    1                      0
      7 squad[355,11]                                    1                      0
      8 squad[355,12]                                    1                      0
      9 squad[19,4]                                      1                      0
     10 squad[19,5]                                      1                      0
     11 squad[19,6]                                      1                      0
     12 squad[19,7]                                      1                      0
     13 squad[19,8]                                      1                      0
     14 squad[19,9]                                      1                      0
     15 squad[19,10]                                     1                      0
     16 squad[19,11]                                     1                      0
     17 squad[19,12]                                     1                      0
     18 squad[308,4]                                     1                      0
     37 squad[599,5]                                     1                      0
     38 squad[599,6]                                     1                      0
     39 squad[599,7]                                     1                      0
     40 squad[599,8]                                     1                      0
     41 squad[599,9]                                     1                      0
     42 squad[599,10]                                    1                      0
     43 squad[599,11]                                    1                      0
     44 squad[599,12]                                    1                      0
     54 squad[108,4]                                     1                      0
     55 squad[108,5]                                     1                      0
     56 squad[108,6]                                     1                      0
     57 squad[108,7]                                     1                      0
     58 squad[108,8]                                     1                      0
     59 squad[108,9]                                     1                      0
     60 squad[108,10]                                    1                      0
     61 squad[108,11]                                    1                      0
     62 squad[108,12]                                    1                      0
     64 squad[216,5]                                     1                      0
     65 squad[216,6]                                     1                      0
     66 squad[216,7]                                     1                      0
     67 squad[216,8]                                     1                      0
     68 squad[216,9]                                     1                      0
     69 squad[216,10]                                    1                      0
     70 squad[216,11]                                    1                      0
     71 squad[216,12]                                    1                      0
     73 squad[303,5]                                     1                      0
     74 squad[303,6]                                     1                      0
     75 squad[303,7]                                     1                      0
     76 squad[303,8]                                     1                      0
     77 squad[303,9]                                     1                      0
     78 squad[303,10]                                    1                      0
     79 squad[303,11]                                    1                      0
     80 squad[303,12]                                    1                      0
    108 squad[373,4]                                     1                      0
    118 squad[437,5]                                     1                      0
    119 squad[437,6]                                     1                      0
    120 squad[437,7]                                     1                      0
    121 squad[437,8]                                     1                      0
    122 squad[437,9]                                     1                      0
    123 squad[437,10]                                    1                      0
    124 squad[437,11]                                    1                      0
    125 squad[437,12]                                    1                      0
    136 squad[119,5]                                     1                      0
    137 squad[119,6]                                     1                      0
    138 squad[119,7]                                     1                      0
    139 squad[119,8]                                     1                      0
    140 squad[119,9]                                     1                      0
    141 squad[119,10]                                    1                      0
    142 squad[119,11]                                    1                      0
    143 squad[119,12]                                    1                      0
    172 squad[430,5]                                     1                      0
    173 squad[430,6]                                     1                      0
    174 squad[430,7]                                     1                      0
    175 squad[430,8]                                     1                      0
    176 squad[430,9]                                     1                      0
    177 squad[430,10]                                    1                      0
    178 squad[430,11]                                    1                      0
    179 squad[430,12]                                    1                      0
    199 squad[36,5]                                      1                      0
    200 squad[36,6]                                      1                      0
    201 squad[36,7]                                      1                      0
    202 squad[36,8]                                      1                      0
    203 squad[36,9]                                      1                      0
    204 squad[36,10]                                     1                      0
    205 squad[36,11]                                     1                      0
    206 squad[36,12]                                     1                      0
    207 squad[131,4]                                     1                      0
    208 squad[131,5]                                     1                      0
    209 squad[131,6]                                     1                      0
    210 squad[131,7]                                     1                      0
    211 squad[131,8]                                     1                      0
    212 squad[131,9]                                     1                      0
    213 squad[131,10]                                    1                      0
    214 squad[131,11]                                    1                      0
    215 squad[131,12]                                    1                      0
    244 squad[220,5]                                     1                      0
    245 squad[220,6]                                     1                      0
    246 squad[220,7]                                     1                      0
    247 squad[220,8]                                     1                      0
    248 squad[220,9]                                     1                      0
    249 squad[220,10]                                    1                      0
    250 squad[220,11]                                    1                      0
    251 squad[220,12]                                    1                      0
    252 squad[143,4]                                     1                      0
    307 squad[511,5]                                     1                      0
    308 squad[511,6]                                     1                      0
    309 squad[511,7]                                     1                      0
    310 squad[511,8]                                     1                      0
    311 squad[511,9]                                     1                      0
    312 squad[511,10]                                    1                      0
    313 squad[511,11]                                    1                      0
    314 squad[511,12]                                    1                      0
    361 squad[291,5]                                     1                      0
    362 squad[291,6]                                     1                      0
    363 squad[291,7]                                     1                      0
    364 squad[291,8]                                     1                      0
    365 squad[291,9]                                     1                      0
    366 squad[291,10]                                    1                      0
    367 squad[291,11]                                    1                      0
    368 squad[291,12]                                    1                      0
    370 squad[275,5]                                     1                      0
    371 squad[275,6]                                     1                      0
    372 squad[275,7]                                     1                      0
    373 squad[275,8]                                     1                      0
    374 squad[275,9]                                     1                      0
    375 squad[275,10]                                    1                      0
    376 squad[275,11]                                    1                      0
    377 squad[275,12]                                    1                      0
    477 squad[20,4]                                      1                      0
    621 squad[195,4]                                     1                      0
    720 squad[112,4]                                     1                      0
    756 squad[230,4]                                     1                      0
    927 squad[197,4]                                     1                      0
   1917 squad[82,4]                                      1                      0
   2961 squad[148,4]                                     1                      0
   3249 squad[538,4]                                     1                      0
   6375 lineup[355,5]                                    1                 -6.199
   6376 lineup[355,6]                                    1                -5.8956
