,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
13,10,Areola,GKP,1,West Ham,0.0,0.0,3.97,89.0,1,1,-1,0,0,0,0,1,3.973
14,10,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.92,68.0,1,1,-1,0,0,0,0,1,4.916
5,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.24,87.0,1,1,-1,0,0,0,0,1,5.245
9,10,Cash,DEF,2,Aston Villa,0.0,0.0,5.82,80.0,1,1,-1,0,0,0,0,1,5.823
4,10,Bowen,MID,3,West Ham,0.0,0.0,5.06,84.0,1,1,-1,0,0,0,0,1,5.06
3,10,Maddison,MID,3,Spurs,0.0,0.0,5.56,80.0,1,1,-1,0,0,0,0,1,5.562
2,10,Saka,MID,3,Arsenal,8.5,0.0,6.59,86.0,1,1,-1,0,0,1,0,1,6.594
1,10,Son,MID,3,Spurs,0.0,0.0,6.71,77.0,1,1,-1,0,1,0,0,1,6.707
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.44,87.0,1,1,-1,1,0,0,0,2,14.87
8,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.81,78.0,1,1,-1,0,0,0,0,1,4.811
6,10,Watkins,FWD,4,Aston Villa,0.0,0.0,5.7,86.0,1,1,-1,0,0,0,0,1,5.705
12,10,Leno,GKP,1,Fulham,0.0,0.0,3.22,89.0,1,0,0,0,0,0,0,0,0.0
10,10,Burn,DEF,2,Newcastle,0.0,0.0,4.31,84.0,1,0,1,0,0,0,0,0,0.0
11,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.03,85.0,1,0,2,0,0,0,0,0,0.0
15,10,Archer,FWD,4,Sheffield Utd,0.0,0.0,2.56,75.0,1,0,3,0,0,0,0,0,0.0
7,10,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.22,88.0,0,0,-1,0,0,0,1,0,0.0
28,11,Leno,GKP,1,Fulham,0.0,0.0,3.99,89.0,1,1,-1,0,0,0,0,1,3.989
21,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.54,87.0,1,1,-1,0,0,0,0,1,4.535
25,11,Cash,DEF,2,Aston Villa,0.0,0.0,4.69,80.0,1,1,-1,0,0,0,0,1,4.693
27,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.93,85.0,1,1,-1,0,0,0,0,1,4.926
20,11,Bowen,MID,3,West Ham,0.0,0.0,4.73,84.0,1,1,-1,0,0,0,0,1,4.729
18,11,Saka,MID,3,Arsenal,0.0,0.0,4.74,86.0,1,1,-1,0,0,0,0,1,4.738
