,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
10,11,Leno,GKP,1,Fulham,0.0,0.0,4.09,89.0,1,1,-1,0,0,0,0,1,4.088
11,11,Cash,DEF,2,Aston Villa,0.0,0.0,4.23,78.0,1,1,-1,0,0,0,0,1,4.229
7,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.3,87.0,1,1,-1,0,0,0,0,1,4.3
8,11,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.87,78.0,1,1,-1,0,0,0,0,1,4.868
4,11,Saka,MID,3,Arsenal,0.0,0.0,5.18,84.0,1,1,-1,0,0,0,0,1,5.175
5,11,Mbeumo,MID,3,Brentford,0.0,0.0,5.75,83.0,1,1,-1,0,0,0,0,1,5.751
1,11,Son,MID,3,Spurs,0.0,0.0,6.69,77.0,1,1,-1,0,1,0,0,1,6.693
0,11,Salah,MID,3,Liverpool,0.0,0.0,8.69,87.0,1,1,-1,1,0,0,0,2,17.372
9,11,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.8,75.0,1,1,-1,0,0,0,0,1,4.805
6,11,J.Alvarez,FWD,4,Man City,7.2,0.0,5.48,78.0,1,1,-1,0,0,1,0,1,5.481
2,11,Wilson,FWD,4,Newcastle,7.8,0.0,5.76,77.0,1,1,-1,0,0,1,0,1,5.761
12,11,Kaminski,GKP,1,Luton,0.0,0.0,3.04,89.0,1,0,0,0,0,0,0,0,0.0
13,11,Brownhill,MID,3,Burnley,0.0,0.0,2.73,75.0,1,0,1,0,0,0,0,0,0.0
14,11,Kaboré,DEF,2,Luton,0.0,0.0,1.9,73.0,1,0,2,0,0,0,0,0,0.0
16,11,Andersen,DEF,2,Luton,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0.0
15,11,Archer,FWD,4,Sheffield Utd,0.0,4.5,1.49,45.0,0,0,-1,0,0,0,1,0,0.0
3,11,Haaland,FWD,4,Man City,0.0,14.0,7.39,88.0,0,0,-1,0,0,0,1,0,0.0
27,12,Leno,GKP,1,Fulham,0.0,0.0,3.44,89.0,1,1,-1,0,0,0,0,1,3.442
25,12,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.09,78.0,1,1,-1,0,0,0,0,1,4.087
28,12,Cash,DEF,2,Aston Villa,0.0,0.0,4.39,78.0,1,1,-1,0,0,0,0,1,4.392
24,12,Trippier,DEF,2,Newcastle,0.0,0.0,5.13,87.0,1,1,-1,0,0,0,0,1,5.131
22,12,Mbeumo,MID,3,Brentford,0.0,0.0,4.86,83.0,1,1,-1,0,0,0,0,1,4.859
21,12,Bowen,MID,3,West Ham,7.4,0.0,5.66,84.0,1,1,-1,0,0,1,0,1,5.66
20,12,Saka,MID,3,Arsenal,0.0,0.0,6.38,84.0,1,1,-1,0,0,0,0,1,6.379
17,12,Salah,MID,3,Liverpool,0.0,0.0,6.62,87.0,1,1,-1,0,0,0,0,1,6.616
18,12,Son,MID,3,Spurs,0.0,0.0,7.37,77.0,1,1,-1,1,0,0,0,2,14.748
23,12,J.Alvarez,FWD,4,Man City,0.0,0.0,4.67,78.0,1,1,-1,0,0,0,0,1,4.667
19,12,Wilson,FWD,4,Newcastle,0.0,0.0,7.01,77.0,1,1,-1,0,1,0,0,1,7.012
29,12,Kaminski,GKP,1,Luton,0.0,0.0,2.99,89.0,1,0,0,0,0,0,0,0,0.0
26,12,Edouard,FWD,4,Crystal Palace,0.0,0.0,3.89,75.0,1,0,1,0,0,0,0,0,0.0
31,12,Kaboré,DEF,2,Luton,0.0,0.0,2.06,73.0,1,0,2,0,0,0,0,0,0.0
32,12,Andersen,DEF,2,Luton,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0.0
30,12,Brownhill,MID,3,Burnley,0.0,4.8,2.46,75.0,0,0,-1,0,0,0,1,0,0.0
43,13,Leno,GKP,1,Fulham,0.0,0.0,4.46,89.0,1,1,-1,0,0,0,0,1,4.459
46,13,Kaboré,DEF,2,Luton,0.0,0.0,2.71,73.0,1,1,-1,0,0,0,0,1,2.709
44,13,Cash,DEF,2,Aston Villa,0.0,0.0,3.16,78.0,1,1,-1,0,0,0,0,1,3.155
40,13,Trippier,DEF,2,Newcastle,0.0,0.0,4.71,87.0,1,1,-1,0,0,0,0,1,4.713
38,13,Mbeumo,MID,3,Brentford,0.0,0.0,5.06,83.0,1,1,-1,0,0,0,0,1,5.056
36,13,Saka,MID,3,Arsenal,0.0,0.0,5.32,84.0,1,1,-1,0,0,0,0,1,5.32
33,13,Salah,MID,3,Liverpool,0.0,0.0,5.5,87.0,1,1,-1,0,0,0,0,1,5.5
37,13,Bowen,MID,3,West Ham,0.0,0.0,6.41,84.0,1,1,-1,0,1,0,0,1,6.407
34,13,Son,MID,3,Spurs,0.0,0.0,6.52,77.0,1,1,-1,1,0,0,0,2,13.03
42,13,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.91,75.0,1,1,-1,0,0,0,0,1,4.907
35,13,Wilson,FWD,4,Newcastle,0.0,0.0,6.0,77.0,1,1,-1,0,0,0,0,1,5.999
45,13,Kaminski,GKP,1,Luton,0.0,0.0,3.55,89.0,1,0,0,0,0,0,0,0,0.0
39,13,J.Alvarez,FWD,4,Man City,0.0,0.0,4.62,78.0,1,0,1,0,0,0,0,0,0.0
41,13,Tsimikas,DEF,2,Liverpool,0.0,0.0,2.62,78.0,1,0,2,0,0,0,0,0,0.0
47,13,Andersen,DEF,2,Luton,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0.0
61,14,Flekken,GKP,1,Brentford,4.5,0.0,4.77,89.0,1,1,-1,0,0,1,0,1,4.772
57,14,Tsimikas,DEF,2,Liverpool,0.0,0.0,5.0,78.0,1,1,-1,0,0,0,0,1,4.995
55,14,Trippier,DEF,2,Newcastle,0.0,0.0,5.1,87.0,1,1,-1,0,0,0,0,1,5.103
56,14,Virgil,DEF,2,Liverpool,6.1,0.0,5.19,85.0,1,1,-1,0,0,1,0,1,5.186
52,14,Bowen,MID,3,West Ham,0.0,0.0,5.4,84.0,1,1,-1,0,0,0,0,1,5.404
49,14,Son,MID,3,Spurs,0.0,0.0,5.67,77.0,1,1,-1,0,0,0,0,1,5.672
51,14,Saka,MID,3,Arsenal,0.0,0.0,6.19,84.0,1,1,-1,0,0,0,0,1,6.191
53,14,Mbeumo,MID,3,Brentford,0.0,0.0,6.44,83.0,1,1,-1,0,1,0,0,1,6.445
48,14,Salah,MID,3,Liverpool,0.0,0.0,7.34,87.0,1,1,-1,1,0,0,0,2,14.686
54,14,J.Alvarez,FWD,4,Man City,0.0,0.0,4.71,78.0,1,1,-1,0,0,0,0,1,4.711
50,14,Wilson,FWD,4,Newcastle,0.0,0.0,6.13,77.0,1,1,-1,0,0,0,0,1,6.126
59,14,Leno,GKP,1,Fulham,0.0,0.0,3.34,89.0,1,0,0,0,0,0,0,0,0.0
58,14,Edouard,FWD,4,Crystal Palace,0.0,0.0,3.96,75.0,1,0,1,0,0,0,0,0,0.0
63,14,Kaboré,DEF,2,Luton,0.0,0.0,1.87,73.0,1,0,2,0,0,0,0,0,0.0
64,14,Andersen,DEF,2,Luton,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0.0
62,14,Kaminski,GKP,1,Luton,0.0,4.5,2.94,89.0,0,0,-1,0,0,0,1,0,0.0
60,14,Cash,DEF,2,Aston Villa,0.0,5.1,4.24,78.0,0,0,-1,0,0,0,1,0,0.0
76,15,Leno,GKP,1,Fulham,0.0,0.0,4.69,89.0,1,1,-1,0,0,0,0,1,4.691
72,15,Trippier,DEF,2,Newcastle,0.0,0.0,4.65,87.0,1,1,-1,0,0,0,0,1,4.651
74,15,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.9,78.0,1,1,-1,0,0,0,0,1,4.905
73,15,Virgil,DEF,2,Liverpool,0.0,0.0,5.09,85.0,1,1,-1,0,0,0,0,1,5.092
69,15,Bowen,MID,3,West Ham,0.0,0.0,4.76,84.0,1,1,-1,0,0,0,0,1,4.758
70,15,Mbeumo,MID,3,Brentford,0.0,0.0,4.86,83.0,1,1,-1,0,0,0,0,1,4.855
68,15,Saka,MID,3,Arsenal,0.0,0.0,6.37,84.0,1,1,-1,0,0,0,0,1,6.367
66,15,Son,MID,3,Spurs,0.0,0.0,7.38,77.0,1,1,-1,0,1,0,0,1,7.375
65,15,Salah,MID,3,Liverpool,0.0,0.0,8.73,87.0,1,1,-1,1,0,0,0,2,17.468
71,15,J.Alvarez,FWD,4,Man City,0.0,0.0,4.7,78.0,1,1,-1,0,0,0,0,1,4.695
67,15,Wilson,FWD,4,Newcastle,0.0,0.0,6.15,77.0,1,1,-1,0,0,0,0,1,6.151
77,15,Flekken,GKP,1,Brentford,0.0,0.0,2.92,89.0,1,0,0,0,0,0,0,0,0.0
75,15,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.16,75.0,1,0,1,0,0,0,0,0,0.0
78,15,Kaboré,DEF,2,Luton,0.0,0.0,1.91,73.0,1,0,2,0,0,0,0,0,0.0
79,15,Andersen,DEF,2,Luton,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0.0
91,16,Leno,GKP,1,Fulham,0.0,0.0,4.3,89.0,1,1,-1,0,0,0,0,1,4.298
87,16,Trippier,DEF,2,Newcastle,0.0,0.0,3.96,87.0,1,1,-1,0,0,0,0,1,3.955
89,16,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.2,78.0,1,1,-1,0,0,0,0,1,4.205
88,16,Virgil,DEF,2,Liverpool,0.0,0.0,4.41,85.0,1,1,-1,0,0,0,0,1,4.409
83,16,Saka,MID,3,Arsenal,0.0,0.0,5.2,84.0,1,1,-1,0,0,0,0,1,5.201
84,16,Bowen,MID,3,West Ham,0.0,0.0,5.35,84.0,1,1,-1,0,0,0,0,1,5.346
81,16,Son,MID,3,Spurs,0.0,0.0,5.96,77.0,1,1,-1,0,0,0,0,1,5.96
85,16,Mbeumo,MID,3,Brentford,0.0,0.0,6.19,83.0,1,1,-1,0,1,0,0,1,6.186
80,16,Salah,MID,3,Liverpool,0.0,0.0,6.98,87.0,1,1,-1,1,0,0,0,2,13.954
82,16,Wilson,FWD,4,Newcastle,0.0,0.0,5.75,77.0,1,1,-1,0,0,0,0,1,5.75
86,16,J.Alvarez,FWD,4,Man City,0.0,0.0,6.06,78.0,1,1,-1,0,0,0,0,1,6.063
92,16,Flekken,GKP,1,Brentford,0.0,0.0,3.88,89.0,1,0,0,0,0,0,0,0,0.0
90,16,Edouard,FWD,4,Crystal Palace,0.0,0.0,3.57,75.0,1,0,1,0,0,0,0,0,0.0
93,16,Kaboré,DEF,2,Luton,0.0,0.0,1.59,73.0,1,0,2,0,0,0,0,0,0.0
