,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
13,10,A.Becker,GKP,1,Liverpool,5.5,0.0,5.23,89.0,1,1,-1,0,0,1,0,1,5.231357624683685
12,10,Tsimikas,DEF,2,Liverpool,4.5,0.0,5.04,78.0,1,1,-1,0,0,1,0,1,5.036733968334732
5,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.33,87.0,1,1,-1,0,0,0,0,1,5.329771607222282
11,10,White,DEF,2,Arsenal,5.6,0.0,6.24,84.0,1,1,-1,0,0,1,0,1,6.23930123672905
14,10,Pau,DEF,2,Aston Villa,4.5,0.0,6.28,78.0,1,1,-1,0,0,1,0,1,6.283805192838442
10,10,Cash,DEF,2,Aston Villa,0.0,0.0,6.87,80.0,1,1,-1,0,0,0,0,1,6.8738321531999915
2,10,Saka,MID,3,Arsenal,8.5,0.0,6.78,86.0,1,1,-1,0,0,1,0,1,6.780350814760001
1,10,Son,MID,3,Spurs,0.0,0.0,7.0,77.0,1,1,-1,0,1,0,0,1,6.997111816464334
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.08,87.0,1,1,-1,1,0,0,0,2,14.159437658613268
9,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.85,78.0,1,1,-1,0,0,0,0,1,4.850074624907394
6,10,Watkins,FWD,4,Aston Villa,8.3,0.0,6.27,86.0,1,1,-1,0,0,1,0,1,6.271720980606929
19,10,Verbruggen,GKP,1,Brighton,4.4,0.0,4.21,70.0,1,0,0,0,0,1,0,0,0.0
4,10,Mitoma,MID,3,Brighton,6.5,0.0,4.33,76.0,1,0,1,0,0,1,0,0,0.0
8,10,Mbeumo,MID,3,Brentford,0.0,0.0,4.24,83.0,1,0,2,0,0,0,0,0,0.0
21,10,Kalajdžić,FWD,4,Wolves,4.9,0.0,2.24,10.0,1,0,3,0,0,1,0,0,0.0
18,10,Leno,GKP,1,Fulham,0.0,4.7,3.22,89.0,0,0,-1,0,0,0,1,0,0.0
16,10,Raya,GKP,1,Arsenal,0.0,4.8,5.64,85.0,0,0,-1,0,0,0,1,0,0.0
23,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
20,10,R.Varane,DEF,2,Man Utd,0.0,5.0,2.3,50.0,0,0,-1,0,0,0,1,0,0.0
15,10,Andersen,DEF,2,Crystal Palace,0.0,4.8,3.99,85.0,0,0,-1,0,0,0,1,0,0.0
7,10,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.3,88.0,0,0,-1,0,0,0,1,0,0.0
3,10,Maddison,MID,3,Spurs,0.0,8.0,5.07,80.0,0,0,-1,0,0,0,1,0,0.0
22,10,Mubama,FWD,4,West Ham,0.0,4.3,0.21,1.0,0,0,-1,0,0,0,1,0,0.0
17,10,Solanke,FWD,4,Bournemouth,0.0,6.4,4.29,88.0,0,0,-1,0,0,0,1,0,0.0
35,11,A.Becker,GKP,1,Liverpool,0.0,0.0,4.64,89.0,1,1,-1,0,0,0,0,1,4.640498127375842
28,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.64,87.0,1,1,-1,0,0,0,0,1,4.641557698264426
32,11,Cash,DEF,2,Aston Villa,0.0,0.0,4.68,80.0,1,1,-1,0,0,0,0,1,4.679853283160931
34,11,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.92,78.0,1,1,-1,0,0,0,0,1,4.91661639427313
27,11,Mitoma,MID,3,Brighton,0.0,0.0,4.4,76.0,1,1,-1,0,0,0,0,1,4.401488377906959
26,11,Saka,MID,3,Arsenal,0.0,0.0,4.8,86.0,1,1,-1,0,0,0,0,1,4.798049145908793
25,11,Son,MID,3,Spurs,0.0,0.0,5.47,77.0,1,1,-1,0,0,0,0,1,5.471211605934348
30,11,Mbeumo,MID,3,Brentford,0.0,0.0,5.88,83.0,1,1,-1,0,1,0,0,1,5.878361922065232
24,11,Salah,MID,3,Liverpool,0.0,0.0,7.37,87.0,1,1,-1,1,0,0,0,2,14.747317477432437
29,11,Watkins,FWD,4,Aston Villa,0.0,0.0,4.77,86.0,1,1,-1,0,0,0,0,1,4.769543493692824
31,11,J.Alvarez,FWD,4,Man City,0.0,0.0,5.51,78.0,1,1,-1,0,0,0,0,1,5.513268921093891
37,11,Verbruggen,GKP,1,Brighton,0.0,0.0,3.17,70.0,1,0,0,0,0,0,0,0,0.0
36,11,Pau,DEF,2,Aston Villa,0.0,0.0,4.16,78.0,1,0,1,0,0,0,0,0,0.0
38,11,Kalajdžić,FWD,4,Wolves,0.0,0.0,3.14,10.0,1,0,2,0,0,0,0,0,0.0
33,11,White,DEF,2,Arsenal,0.0,0.0,2.81,84.0,1,0,3,0,0,0,0,0,0.0
50,12,A.Becker,GKP,1,Liverpool,0.0,0.0,4.2,89.0,1,1,-1,0,0,0,0,1,4.202591640741091
51,12,Pau,DEF,2,Aston Villa,0.0,0.0,4.99,78.0,1,1,-1,0,0,0,0,1,4.994210914357949
43,12,Trippier,DEF,2,Newcastle,0.0,0.0,5.44,87.0,1,1,-1,0,0,0,0,1,5.444286094990756
48,12,White,DEF,2,Arsenal,0.0,0.0,5.47,84.0,1,1,-1,0,0,0,0,1,5.473497321861608
47,12,Cash,DEF,2,Aston Villa,0.0,0.0,5.68,80.0,1,1,-1,0,0,0,0,1,5.6825583309079555
