,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
17,5,Leno,GKP,1,Fulham,4.5,0.0,5.13,89.0,1,1,-1,0,0,1,0,1,5.13
11,5,Cash,DEF,2,Aston Villa,4.6,0.0,4.44,70.0,1,1,-1,0,0,1,0,1,4.441
10,5,Trippier,DEF,2,Newcastle,6.5,0.0,4.54,87.0,1,1,-1,0,0,1,0,1,4.543
15,5,Romero,DEF,2,Spurs,4.7,0.0,6.4,80.0,1,1,-1,1,0,1,0,2,12.8
4,5,Mbeumo,MID,3,Brentford,0.0,0.0,4.7,83.0,1,1,-1,0,0,0,0,1,4.695
3,5,Diaby,MID,3,Aston Villa,6.6,0.0,5.3,76.0,1,1,-1,0,0,1,0,1,5.301
6,5,Luis Díaz,MID,3,Liverpool,7.7,0.0,5.57,75.0,1,1,-1,0,0,1,0,1,5.568
1,5,Saka,MID,3,Arsenal,0.0,0.0,5.93,85.0,1,1,-1,0,0,0,0,1,5.926
5,5,Sterling,MID,3,Chelsea,7.2,0.0,5.96,82.0,1,1,-1,0,0,1,0,1,5.955
8,5,Awoniyi,FWD,4,Nott'm Forest,6.6,0.0,6.18,75.0,1,1,-1,0,0,1,0,1,6.184
0,5,Haaland,FWD,4,Man City,0.0,0.0,6.2,85.0,1,1,-1,0,1,0,0,1,6.199
16,5,A.Becker,GKP,1,Liverpool,5.5,0.0,4.21,89.0,1,0,0,0,0,1,0,0,0.0
9,5,Wissa,FWD,4,Brentford,6.2,0.0,4.29,75.0,1,0,1,0,0,1,0,0,0.0
13,5,Andersen,DEF,2,Crystal Palace,4.6,0.0,3.98,85.0,1,0,2,0,0,1,0,0,0.0
12,5,Estupiñan,DEF,2,Brighton,0.0,0.0,3.87,80.0,1,0,3,0,0,0,0,0,0.0
24,5,Steele,GKP,1,Brighton,0.0,4.4,0.61,15.0,0,0,-1,0,0,0,1,0,0.0
21,5,Johnstone,GKP,1,Crystal Palace,0.0,4.5,3.12,75.0,0,0,-1,0,0,0,1,0,0.0
20,5,Pinnock,DEF,2,Brentford,0.0,4.5,2.58,85.0,0,0,-1,0,0,0,1,0,0.0
22,5,Colwill,DEF,2,Chelsea,0.0,4.5,3.83,84.0,0,0,-1,0,0,0,1,0,0.0
18,5,Saliba,DEF,2,Arsenal,0.0,5.1,3.9,82.0,0,0,-1,0,0,0,1,0,0.0
19,5,Chilwell,DEF,2,Chelsea,0.0,5.7,4.27,80.0,0,0,-1,0,0,0,1,0,0.0
14,5,Mitoma,MID,3,Brighton,0.0,6.5,4.18,75.0,0,0,-1,0,0,0,1,0,0.0
7,5,B.Fernandes,MID,3,Man Utd,0.0,8.4,4.66,85.0,0,0,-1,0,0,0,1,0,0.0
2,5,Salah,MID,3,Liverpool,0.0,12.5,5.88,75.0,0,0,-1,0,0,0,1,0,0.0
25,5,Mubama,FWD,4,West Ham,0.0,4.4,0.17,3.0,0,0,-1,0,0,0,1,0,0.0
23,5,Semenyo,FWD,4,Bournemouth,0.0,4.5,2.14,60.0,0,0,-1,0,0,0,1,0,0.0
39,6,A.Becker,GKP,1,Liverpool,0.0,0.0,4.51,89.0,1,1,-1,0,0,0,0,1,4.508
37,6,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.98,85.0,1,1,-1,0,0,0,0,1,4.984
34,6,Trippier,DEF,2,Newcastle,0.0,0.0,5.17,87.0,1,1,-1,0,0,0,0,1,5.167
36,6,Estupiñan,DEF,2,Brighton,0.0,0.0,5.53,80.0,1,1,-1,0,0,0,0,1,5.534
28,6,Diaby,MID,3,Aston Villa,0.0,0.0,5.16,76.0,1,1,-1,0,0,0,0,1,5.159
31,6,Luis Díaz,MID,3,Liverpool,0.0,0.0,5.39,75.0,1,1,-1,0,0,0,0,1,5.394
30,6,Sterling,MID,3,Chelsea,0.0,0.0,5.45,82.0,1,1,-1,0,0,0,0,1,5.454
29,6,Mbeumo,MID,3,Brentford,0.0,0.0,5.82,83.0,1,1,-1,0,0,0,0,1,5.824
27,6,Saka,MID,3,Arsenal,0.0,0.0,5.9,85.0,1,1,-1,0,1,0,0,1,5.903
33,6,Wissa,FWD,4,Brentford,0.0,0.0,5.25,75.0,1,1,-1,0,0,0,0,1,5.25
26,6,Haaland,FWD,4,Man City,0.0,0.0,6.94,85.0,1,1,-1,1,0,0,0,2,13.872
40,6,Leno,GKP,1,Fulham,0.0,0.0,3.94,89.0,1,0,0,0,0,0,0,0,0.0
32,6,Awoniyi,FWD,4,Nott'm Forest,0.0,0.0,4.52,75.0,1,0,1,0,0,0,0,0,0.0
35,6,Cash,DEF,2,Aston Villa,0.0,0.0,4.06,70.0,1,0,2,0,0,0,0,0,0.0
38,6,Romero,DEF,2,Spurs,0.0,0.0,3.22,80.0,1,0,3,0,0,0,0,0,0.0
55,7,Leno,GKP,1,Fulham,0.0,0.0,4.26,89.0,1,1,-1,0,0,0,0,1,4.265
50,7,Cash,DEF,2,Aston Villa,0.0,0.0,3.91,70.0,1,1,-1,0,0,0,0,1,3.908
51,7,Estupiñan,DEF,2,Brighton,0.0,0.0,4.21,80.0,1,1,-1,0,0,0,0,1,4.211
49,7,Trippier,DEF,2,Newcastle,0.0,0.0,6.23,87.0,1,1,-1,0,1,0,0,1,6.233
46,7,Luis Díaz,MID,3,Liverpool,0.0,0.0,5.17,75.0,1,1,-1,0,0,0,0,1,5.174
45,7,Sterling,MID,3,Chelsea,0.0,0.0,5.71,82.0,1,1,-1,0,0,0,0,1,5.714
44,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.74,83.0,1,1,-1,0,0,0,0,1,5.737
42,7,Saka,MID,3,Arsenal,0.0,0.0,6.01,85.0,1,1,-1,0,0,0,0,1,6.011
47,7,Awoniyi,FWD,4,Nott'm Forest,0.0,0.0,4.85,75.0,1,1,-1,0,0,0,0,1,4.846
48,7,Wissa,FWD,4,Brentford,0.0,0.0,5.27,75.0,1,1,-1,0,0,0,0,1,5.268
41,7,Haaland,FWD,4,Man City,0.0,0.0,6.83,85.0,1,1,-1,1,0,0,0,2,13.654
54,7,A.Becker,GKP,1,Liverpool,0.0,0.0,3.85,89.0,1,0,0,0,0,0,0,0,0.0
43,7,Diaby,MID,3,Aston Villa,0.0,0.0,4.69,76.0,1,0,1,0,0,0,0,0,0.0
52,7,Andersen,DEF,2,Crystal Palace,0.0,0.0,3.68,85.0,1,0,2,0,0,0,0,0,0.0
53,7,Romero,DEF,2,Spurs,0.0,0.0,3.55,80.0,1,0,3,0,0,0,0,0,0.0
70,8,Leno,GKP,1,Fulham,0.0,0.0,5.04,89.0,1,1,-1,0,0,0,0,1,5.045
65,8,Cash,DEF,2,Aston Villa,0.0,0.0,4.79,70.0,1,1,-1,0,0,0,0,1,4.791
67,8,Andersen,DEF,2,Crystal Palace,0.0,0.0,5.28,85.0,1,1,-1,0,0,0,0,1,5.279
68,8,Romero,DEF,2,Spurs,0.0,0.0,5.8,80.0,1,1,-1,0,1,0,0,1,5.797
57,8,Saka,MID,3,Arsenal,0.0,0.0,4.79,85.0,1,1,-1,0,0,0,0,1,4.793
59,8,Mbeumo,MID,3,Brentford,0.0,0.0,5.01,83.0,1,1,-1,0,0,0,0,1,5.014
58,8,Diaby,MID,3,Aston Villa,0.0,0.0,5.68,76.0,1,1,-1,0,0,0,0,1,5.676
60,8,Sterling,MID,3,Chelsea,0.0,0.0,6.89,82.0,1,1,-1,1,0,0,0,2,13.788
63,8,Wissa,FWD,4,Brentford,0.0,0.0,4.54,75.0,1,1,-1,0,0,0,0,1,4.541
62,8,Awoniyi,FWD,4,Nott'm Forest,0.0,0.0,4.82,75.0,1,1,-1,0,0,0,0,1,4.82
56,8,Haaland,FWD,4,Man City,0.0,0.0,4.9,85.0,1,1,-1,0,0,0,0,1,4.901
69,8,A.Becker,GKP,1,Liverpool,0.0,0.0,3.23,89.0,1,0,0,0,0,0,0,0,0.0
61,8,Luis Díaz,MID,3,Liverpool,0.0,0.0,4.53,75.0,1,0,1,0,0,0,0,0,0.0
64,8,Trippier,DEF,2,Newcastle,0.0,0.0,4.4,87.0,1,0,2,0,0,0,0,0,0.0
66,8,Estupiñan,DEF,2,Brighton,0.0,0.0,3.89,80.0,1,0,3,0,0,0,0,0,0.0
84,9,A.Becker,GKP,1,Liverpool,0.0,0.0,4.87,89.0,1,1,-1,0,0,0,0,1,4.871
80,9,Cash,DEF,2,Aston Villa,0.0,0.0,4.61,70.0,1,1,-1,0,0,0,0,1,4.607
83,9,Romero,DEF,2,Spurs,0.0,0.0,4.73,80.0,1,1,-1,0,0,0,0,1,4.733
79,9,Trippier,DEF,2,Newcastle,0.0,0.0,4.85,87.0,1,1,-1,0,0,0,0,1,4.847
73,9,Diaby,MID,3,Aston Villa,0.0,0.0,5.47,76.0,1,1,-1,0,0,0,0,1,5.471
72,9,Saka,MID,3,Arsenal,0.0,0.0,5.62,85.0,1,1,-1,0,0,0,0,1,5.617
76,9,Luis Díaz,MID,3,Liverpool,0.0,0.0,5.65,75.0,1,1,-1,0,0,0,0,1,5.651
74,9,Mbeumo,MID,3,Brentford,0.0,0.0,6.13,83.0,1,1,-1,0,1,0,0,1,6.13
