,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
10,10,Raya,GKP,1,Arsenal,0.0,0.0,5.43,85.0,1,1,-1,0,0,0,0,1,5.427
3,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.24,87.0,1,1,-1,0,0,0,0,1,5.245
7,10,Cash,DEF,2,Aston Villa,0.0,0.0,5.82,80.0,1,1,-1,0,0,0,0,1,5.823
8,10,White,DEF,2,Arsenal,5.6,0.0,5.99,84.0,1,1,-1,0,0,1,0,1,5.994
4,10,B.Fernandes,MID,3,Man Utd,0.0,0.0,4.22,88.0,1,1,-1,0,0,0,0,1,4.221
5,10,Mbeumo,MID,3,Brentford,0.0,0.0,4.6,83.0,1,1,-1,0,0,0,0,1,4.6
2,10,Maddison,MID,3,Spurs,0.0,0.0,5.56,80.0,1,1,-1,0,0,0,0,1,5.562
1,10,Son,MID,3,Spurs,0.0,0.0,6.71,77.0,1,1,-1,0,1,0,0,1,6.707
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.44,87.0,1,1,-1,1,0,0,0,2,14.87
11,10,Solanke,FWD,4,Bournemouth,0.0,0.0,4.25,88.0,1,1,-1,0,0,0,0,1,4.251
6,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.81,78.0,1,1,-1,0,0,0,0,1,4.811
12,10,Leno,GKP,1,Fulham,0.0,0.0,3.22,89.0,1,0,0,0,0,0,0,0,0.0
9,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.03,85.0,1,0,1,0,0,0,0,0,0.0
13,10,R.Varane,DEF,2,Man Utd,0.0,0.0,2.73,70.0,1,0,2,0,0,0,0,0,0.0
14,10,Mubama,FWD,4,West Ham,0.0,0.0,0.12,1.0,1,0,3,0,0,0,0,0,0.0
15,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
29,11,Leno,GKP,1,Fulham,0.0,0.0,3.99,89.0,1,1,-1,0,0,0,0,1,3.989
19,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.54,87.0,1,1,-1,0,0,0,0,1,4.535
23,11,Cash,DEF,2,Aston Villa,0.0,0.0,4.69,80.0,1,1,-1,0,0,0,0,1,4.693
25,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.93,85.0,1,1,-1,0,0,0,0,1,4.926
20,11,B.Fernandes,MID,3,Man Utd,0.0,0.0,4.99,88.0,1,1,-1,0,0,0,0,1,4.989
18,11,Maddison,MID,3,Spurs,0.0,0.0,5.26,80.0,1,1,-1,0,0,0,0,1,5.255
21,11,Mbeumo,MID,3,Brentford,0.0,0.0,5.39,83.0,1,1,-1,0,0,0,0,1,5.389
17,11,Son,MID,3,Spurs,0.0,0.0,6.34,77.0,1,1,-1,0,1,0,0,1,6.344
16,11,Salah,MID,3,Liverpool,0.0,0.0,7.47,87.0,1,1,-1,1,0,0,0,2,14.932
27,11,Edouard,FWD,4,Crystal Palace,5.5,0.0,5.04,75.0,1,1,-1,0,0,1,0,1,5.037
22,11,J.Alvarez,FWD,4,Man City,0.0,0.0,5.43,78.0,1,1,-1,0,0,0,0,1,5.431
26,11,Raya,GKP,1,Arsenal,0.0,0.0,2.97,85.0,1,0,0,0,0,0,0,0,0.0
30,11,R.Varane,DEF,2,Man Utd,0.0,0.0,3.92,70.0,1,0,1,0,0,0,0,0,0.0
24,11,White,DEF,2,Arsenal,0.0,0.0,3.11,84.0,1,0,2,0,0,0,0,0,0.0
31,11,Mubama,FWD,4,West Ham,0.0,0.0,0.09,1.0,1,0,3,0,0,0,0,0,0.0
28,11,Solanke,FWD,4,Bournemouth,0.0,6.4,3.51,88.0,0,0,-1,0,0,0,1,0,0.0
43,12,Raya,GKP,1,Arsenal,0.0,0.0,5.36,85.0,1,1,-1,0,0,0,0,1,5.358
40,12,Cash,DEF,2,Aston Villa,0.0,0.0,4.94,80.0,1,1,-1,0,0,0,0,1,4.945
46,12,R.Varane,DEF,2,Man Utd,0.0,0.0,5.05,70.0,1,1,-1,0,0,0,0,1,5.051
36,12,Trippier,DEF,2,Newcastle,0.0,0.0,5.37,87.0,1,1,-1,0,0,0,0,1,5.366
41,12,White,DEF,2,Arsenal,0.0,0.0,5.93,84.0,1,1,-1,0,0,0,0,1,5.928
37,12,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.92,88.0,1,1,-1,0,0,0,0,1,5.918
35,12,Maddison,MID,3,Spurs,0.0,0.0,5.96,80.0,1,1,-1,0,0,0,0,1,5.965
34,12,Saka,MID,3,Arsenal,8.6,0.0,6.31,86.0,1,1,-1,0,0,1,0,1,6.308
32,12,Salah,MID,3,Liverpool,0.0,0.0,6.67,87.0,1,1,-1,0,1,0,0,1,6.668
33,12,Son,MID,3,Spurs,0.0,0.0,7.14,77.0,1,1,-1,1,0,0,0,2,14.27
39,12,J.Alvarez,FWD,4,Man City,0.0,0.0,4.48,78.0,1,1,-1,0,0,0,0,1,4.478
45,12,Leno,GKP,1,Fulham,0.0,0.0,3.44,89.0,1,0,0,0,0,0,0,0,0.0
42,12,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.66,85.0,1,0,1,0,0,0,0,0,0.0
44,12,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.04,75.0,1,0,2,0,0,0,0,0,0.0
47,12,Mubama,FWD,4,West Ham,0.0,0.0,0.11,1.0,1,0,3,0,0,0,0,0,0.0
38,12,Mbeumo,MID,3,Brentford,0.0,6.6,4.54,83.0,0,0,-1,0,0,0,1,0,0.0
62,13,Leno,GKP,1,Fulham,0.0,0.0,4.41,89.0,1,1,-1,0,0,0,0,1,4.408
63,13,R.Varane,DEF,2,Man Utd,0.0,0.0,3.82,70.0,1,1,-1,0,0,0,0,1,3.823
53,13,Trippier,DEF,2,Newcastle,0.0,0.0,4.84,87.0,1,1,-1,0,0,0,0,1,4.835
59,13,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.89,85.0,1,1,-1,0,0,0,0,1,4.888
50,13,Saka,MID,3,Arsenal,0.0,0.0,5.36,86.0,1,1,-1,0,0,0,0,1,5.365
48,13,Salah,MID,3,Liverpool,0.0,0.0,5.4,87.0,1,1,-1,0,0,0,0,1,5.399
51,13,Maddison,MID,3,Spurs,0.0,0.0,5.48,80.0,1,1,-1,0,0,0,0,1,5.484
52,13,Bowen,MID,3,West Ham,7.4,0.0,6.29,84.0,1,1,-1,0,1,1,0,1,6.294
49,13,Son,MID,3,Spurs,0.0,0.0,6.35,77.0,1,1,-1,1,0,0,0,2,12.698
55,13,J.Alvarez,FWD,4,Man City,0.0,0.0,4.68,78.0,1,1,-1,0,0,0,0,1,4.679
61,13,Edouard,FWD,4,Crystal Palace,0.0,0.0,5.06,75.0,1,1,-1,0,0,0,0,1,5.063
60,13,Raya,GKP,1,Arsenal,0.0,0.0,3.46,85.0,1,0,0,0,0,0,0,0,0.0
58,13,Foster,FWD,4,Burnley,5.0,0.0,4.29,75.0,1,0,1,0,0,1,0,0,0.0
56,13,Cash,DEF,2,Aston Villa,0.0,0.0,3.73,80.0,1,0,2,0,0,0,0,0,0.0
57,13,White,DEF,2,Arsenal,0.0,0.0,3.64,84.0,1,0,3,0,0,0,0,0,0.0
54,13,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.72,88.0,0,0,-1,0,0,0,1,0,0.0
64,13,Mubama,FWD,4,West Ham,0.0,4.3,0.22,1.0,0,0,-1,0,0,0,1,0,0.0
76,14,Raya,GKP,1,Arsenal,0.0,0.0,4.75,85.0,1,1,-1,0,0,0,0,1,4.752
72,14,Cash,DEF,2,Aston Villa,0.0,0.0,4.76,80.0,1,1,-1,0,0,0,0,1,4.763
