,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
12,5,Leno,GKP,1,Fulham,0,0,5.13,89.0,1,1,-1,0,0,0,0,1,5.13
9,5,Cash,DEF,2,Aston Villa,0,0,4.63,70.0,1,1,-1,0,0,0,0,1,4.632
15,5,Udogie,DEF,2,Spurs,0,0,5.28,80.0,1,1,-1,0,0,0,0,1,5.283
13,5,Romero,DEF,2,Spurs,0,0,6.37,77.0,1,1,-1,0,1,0,0,1,6.366
11,5,Andreas,MID,3,Fulham,0,0,5.59,80.0,1,1,-1,0,0,0,0,1,5.594
2,5,Saka,MID,3,Arsenal,0,0,5.93,85.0,1,1,-1,0,0,0,0,1,5.929
5,5,Sterling,MID,3,Chelsea,0,0,5.96,82.0,1,1,-1,0,0,0,0,1,5.955
4,5,Son,MID,3,Spurs,0,0,6.24,82.0,1,1,-1,0,0,0,0,1,6.239
0,5,Salah,MID,3,Liverpool,0,0,6.39,85.0,1,1,-1,1,0,0,0,2,12.786
1,5,Haaland,FWD,4,Man City,0,0,6.1,86.0,1,1,-1,0,0,0,0,1,6.1
7,5,Awoniyi,FWD,4,Nott'm Forest,0,0,6.14,75.0,1,1,-1,0,0,0,0,1,6.135
23,5,Turner,GKP,1,Nott'm Forest,0,0,3.97,89.0,1,0,0,0,0,0,0,0,0.0
14,5,Wood,FWD,4,Nott'm Forest,0,0,4.93,55.0,1,0,1,0,0,0,0,0,0.0
21,5,Ream,DEF,2,Fulham,0,0,4.56,80.0,1,0,2,0,0,0,0,0,0.0
18,5,Gusto,DEF,2,Chelsea,0,0,4.18,74.0,1,0,3,0,0,0,0,0,0.0
25,5,Steele,GKP,1,Brighton,0,0,0.61,15.0,0,0,-1,0,0,0,0,0,0.0
20,5,Johnstone,GKP,1,Crystal Palace,0,0,3.12,75.0,0,0,-1,0,0,0,0,0,0.0
19,5,Pinnock,DEF,2,Brentford,0,0,2.6,85.0,0,0,-1,0,0,0,0,0,0.0
22,5,Colwill,DEF,2,Chelsea,0,0,3.83,84.0,0,0,-1,0,0,0,0,0,0.0
16,5,Saliba,DEF,2,Arsenal,0,0,3.88,82.0,0,0,-1,0,0,0,0,0,0.0
8,5,Estupiñan,DEF,2,Brighton,0,0,3.91,80.0,0,0,-1,0,0,0,0,0,0.0
17,5,Chilwell,DEF,2,Chelsea,0,0,4.29,80.0,0,0,-1,0,0,0,0,0,0.0
10,5,Mitoma,MID,3,Brighton,0,0,4.3,77.0,0,0,-1,0,0,0,0,0,0.0
6,5,B.Fernandes,MID,3,Man Utd,0,0,4.67,88.0,0,0,-1,0,0,0,0,0,0.0
3,5,Mbeumo,MID,3,Brentford,0,0,4.74,83.0,0,0,-1,0,0,0,0,0,0.0
26,5,Mubama,FWD,4,West Ham,0,0,0.16,3.0,0,0,-1,0,0,0,0,0,0.0
24,5,Semenyo,FWD,4,Bournemouth,0,0,2.13,60.0,0,0,-1,0,0,0,0,0,0.0
