,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
9,1,Steele,GKP,1,Brighton,4.5,0.0,5.16,89.0,1,1,-1,0,0,1,0,1,5.165
12,1,Pinnock,DEF,2,Brentford,4.5,0.0,3.89,85.0,1,1,-1,0,0,1,0,1,3.889
11,1,Saliba,DEF,2,Arsenal,5.0,0.0,5.19,85.0,1,1,-1,0,0,1,0,1,5.193
7,1,Gabriel,DEF,2,Arsenal,5.0,0.0,5.33,85.0,1,1,-1,0,0,1,0,1,5.332
6,1,Estupiñan,DEF,2,Brighton,5.0,0.0,5.63,77.0,1,1,-1,0,0,1,0,1,5.631
4,1,Mbeumo,MID,3,Brentford,6.5,0.0,5.28,83.0,1,1,-1,0,0,1,0,1,5.277
5,1,Mitoma,MID,3,Brighton,6.5,0.0,5.59,82.0,1,1,-1,0,0,1,0,1,5.592
3,1,Saka,MID,3,Arsenal,8.5,0.0,5.96,84.0,1,1,-1,0,0,1,0,1,5.962
2,1,B.Fernandes,MID,3,Man Utd,8.5,0.0,6.04,85.0,1,1,-1,0,0,1,0,1,6.035
0,1,Salah,MID,3,Liverpool,12.5,0.0,6.38,84.0,1,1,-1,0,1,1,0,1,6.376
1,1,Haaland,FWD,4,Man City,14.0,0.0,6.66,80.0,1,1,-1,1,0,1,0,2,13.316
8,1,Johnstone,GKP,1,Crystal Palace,4.5,0.0,4.33,89.0,1,0,0,0,0,1,0,0,0.0
10,1,Virgil,DEF,2,Liverpool,6.0,0.0,3.65,86.0,1,0,1,0,0,1,0,0,0.0
13,1,Mubama,FWD,4,West Ham,4.5,0.0,0.92,15.0,1,0,2,0,0,1,0,0,0.0
14,1,Surridge,FWD,4,Nott'm Forest,4.5,0.0,0.77,12.0,1,0,3,0,0,1,0,0,0.0
24,2,Steele,GKP,1,Brighton,0.0,0.0,4.11,89.0,1,1,-1,0,0,0,0,1,4.106
27,2,Pinnock,DEF,2,Brentford,0.0,0.0,3.63,85.0,1,1,-1,0,0,0,0,1,3.63
22,2,Gabriel,DEF,2,Arsenal,0.0,0.0,3.71,85.0,1,1,-1,0,0,0,0,1,3.706
21,2,Estupiñan,DEF,2,Brighton,0.0,0.0,4.47,77.0,1,1,-1,0,0,0,0,1,4.475
25,2,Virgil,DEF,2,Liverpool,0.0,0.0,5.26,86.0,1,1,-1,0,0,0,0,1,5.256
19,2,Mbeumo,MID,3,Brentford,0.0,0.0,5.04,83.0,1,1,-1,0,0,0,0,1,5.044
18,2,Saka,MID,3,Arsenal,0.0,0.0,5.26,84.0,1,1,-1,0,0,0,0,1,5.259
20,2,Mitoma,MID,3,Brighton,0.0,0.0,5.33,82.0,1,1,-1,0,0,0,0,1,5.328
17,2,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.36,85.0,1,1,-1,0,1,0,0,1,5.356
15,2,Salah,MID,3,Liverpool,0.0,0.0,7.23,84.0,1,1,-1,1,0,0,0,2,14.456
16,2,Haaland,FWD,4,Man City,0.0,0.0,4.9,80.0,1,1,-1,0,0,0,0,1,4.904
23,2,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.4,89.0,1,0,0,0,0,0,0,0,0.0
26,2,Saliba,DEF,2,Arsenal,0.0,0.0,3.56,85.0,1,0,1,0,0,0,0,0,0.0
