,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
13,10,A.Becker,GKP,1,Liverpool,5.5,0.0,5.33,89.0,1,1,-1,0,0,1,0,1,5.334427172862979
5,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.54,87.0,1,1,-1,0,0,0,0,1,5.542912823706503
11,10,Tsimikas,DEF,2,Liverpool,4.5,0.0,5.63,78.0,1,1,-1,0,0,1,0,1,5.626444105903643
17,10,Zinchenko,DEF,2,Arsenal,4.9,0.0,5.88,76.0,1,1,-1,0,0,1,0,1,5.884168634173538
10,10,White,DEF,2,Arsenal,5.6,0.0,5.89,84.0,1,1,-1,0,0,1,0,1,5.889371630215785
4,10,Bowen,MID,3,West Ham,7.4,0.0,4.96,84.0,1,1,-1,0,0,1,0,1,4.959855474992049
3,10,Maddison,MID,3,Spurs,0.0,0.0,5.76,80.0,1,1,-1,0,0,0,0,1,5.764345192794415
2,10,Saka,MID,3,Arsenal,8.5,0.0,6.48,86.0,1,1,-1,0,0,1,0,1,6.478137264309484
1,10,Son,MID,3,Spurs,0.0,0.0,7.91,77.0,1,1,-1,0,1,0,0,1,7.91298276645418
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.96,87.0,1,1,-1,1,0,0,0,2,15.913325661357945
8,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.87,78.0,1,1,-1,0,0,0,0,1,4.8654550067811035
20,10,Verbruggen,GKP,1,Brighton,4.4,0.0,4.07,70.0,1,0,0,0,0,1,0,0,0.0
12,10,Foster,FWD,4,Burnley,5.0,0.0,4.24,75.0,1,0,1,0,0,1,0,0,0.0
14,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.19,85.0,1,0,2,0,0,0,0,0,0.0
16,10,Edouard,FWD,4,Crystal Palace,5.5,0.0,3.91,75.0,1,0,3,0,0,1,0,0,0.0
19,10,Leno,GKP,1,Fulham,0.0,4.7,3.3,89.0,0,0,-1,0,0,0,1,0,0.0
15,10,Raya,GKP,1,Arsenal,0.0,4.8,5.22,85.0,0,0,-1,0,0,0,1,0,0.0
23,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
21,10,R.Varane,DEF,2,Man Utd,0.0,5.0,1.56,50.0,0,0,-1,0,0,0,1,0,0.0
9,10,Cash,DEF,2,Aston Villa,0.0,4.9,5.44,80.0,0,0,-1,0,0,0,1,0,0.0
6,10,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.36,88.0,0,0,-1,0,0,0,1,0,0.0
7,10,Mbeumo,MID,3,Brentford,0.0,6.6,5.04,83.0,0,0,-1,0,0,0,1,0,0.0
22,10,Mubama,FWD,4,West Ham,0.0,4.3,0.01,1.0,0,0,-1,0,0,0,1,0,0.0
18,10,Solanke,FWD,4,Bournemouth,0.0,6.4,4.2,88.0,0,0,-1,0,0,0,1,0,0.0
34,11,A.Becker,GKP,1,Liverpool,0.0,0.0,4.69,89.0,1,1,-1,0,0,0,0,1,4.694591814710807
32,11,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.28,78.0,1,1,-1,0,0,0,0,1,4.281164496511397
29,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.62,87.0,1,1,-1,0,0,0,0,1,4.616393085982979
35,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.92,85.0,1,1,-1,0,0,0,0,1,4.921444614311242
26,11,Saka,MID,3,Arsenal,0.0,0.0,4.66,86.0,1,1,-1,0,0,0,0,1,4.655026034552036
27,11,Maddison,MID,3,Spurs,0.0,0.0,4.92,80.0,1,1,-1,0,0,0,0,1,4.9203798108104895
28,11,Bowen,MID,3,West Ham,0.0,0.0,4.96,84.0,1,1,-1,0,0,0,0,1,4.960278891822763
25,11,Son,MID,3,Spurs,0.0,0.0,7.31,77.0,1,1,-1,0,1,0,0,1,7.311702141251528
24,11,Salah,MID,3,Liverpool,0.0,0.0,7.78,87.0,1,1,-1,1,0,0,0,2,15.565798805656584
36,11,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.9,75.0,1,1,-1,0,0,0,0,1,4.901262403983285
30,11,J.Alvarez,FWD,4,Man City,0.0,0.0,5.56,78.0,1,1,-1,0,0,0,0,1,5.56343088344307
38,11,Verbruggen,GKP,1,Brighton,0.0,0.0,3.23,70.0,1,0,0,0,0,0,0,0,0.0
33,11,Foster,FWD,4,Burnley,0.0,0.0,4.21,75.0,1,0,1,0,0,0,0,0,0.0
31,11,White,DEF,2,Arsenal,0.0,0.0,2.89,84.0,1,0,2,0,0,0,0,0,0.0
37,11,Zinchenko,DEF,2,Arsenal,0.0,0.0,2.56,76.0,1,0,3,0,0,0,0,0,0.0
53,12,Verbruggen,GKP,1,Brighton,0.0,0.0,4.59,70.0,1,1,-1,0,0,0,0,1,4.592652511526913
50,12,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.84,85.0,1,1,-1,0,0,0,0,1,4.836861513839056
52,12,Zinchenko,DEF,2,Arsenal,0.0,0.0,5.02,76.0,1,1,-1,0,0,0,0,1,5.0172534265597
44,12,Trippier,DEF,2,Newcastle,0.0,0.0,5.11,87.0,1,1,-1,0,0,0,0,1,5.105708414972362
46,12,White,DEF,2,Arsenal,0.0,0.0,6.13,84.0,1,1,-1,0,0,0,0,1,6.131515471794084
41,12,Saka,MID,3,Arsenal,0.0,0.0,5.75,86.0,1,1,-1,0,0,0,0,1,5.748459724913602
42,12,Maddison,MID,3,Spurs,0.0,0.0,5.81,80.0,1,1,-1,0,0,0,0,1,5.813112124104192
43,12,Bowen,MID,3,West Ham,0.0,0.0,5.9,84.0,1,1,-1,0,0,0,0,1,5.900345240498136
39,12,Salah,MID,3,Liverpool,0.0,0.0,6.48,87.0,1,1,-1,0,1,0,0,1,6.475327359041663
40,12,Son,MID,3,Spurs,0.0,0.0,7.23,77.0,1,1,-1,1,0,0,0,2,14.466678629179597
45,12,J.Alvarez,FWD,4,Man City,0.0,0.0,4.54,78.0,1,1,-1,0,0,0,0,1,4.539281429823629
49,12,A.Becker,GKP,1,Liverpool,0.0,0.0,4.11,89.0,1,0,0,0,0,0,0,0,0.0
51,12,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.48,75.0,1,0,1,0,0,0,0,0,0.0
