,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
9,11,Leno,GKP,1,Fulham,0.0,0.0,4.09,89.0,1,1,-1,0,0,0,0,1,4.088
7,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.3,87.0,1,1,-1,0,0,0,0,1,4.3
11,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.34,85.0,1,1,-1,0,0,0,0,1,4.337
8,11,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.87,78.0,1,1,-1,0,0,0,0,1,4.868
4,11,Bowen,MID,3,West Ham,0.0,0.0,4.76,84.0,1,1,-1,0,0,0,0,1,4.764
2,11,Saka,MID,3,Arsenal,0.0,0.0,5.18,84.0,1,1,-1,0,0,0,0,1,5.175
3,11,Maddison,MID,3,Spurs,0.0,0.0,5.58,80.0,1,1,-1,0,0,0,0,1,5.584
1,11,Son,MID,3,Spurs,0.0,0.0,6.69,77.0,1,1,-1,0,1,0,0,1,6.693
0,11,Salah,MID,3,Liverpool,0.0,0.0,8.69,87.0,1,1,-1,1,0,0,0,2,17.372
5,11,Watkins,FWD,4,Aston Villa,0.0,0.0,4.99,86.0,1,1,-1,0,0,0,0,1,4.986
6,11,J.Alvarez,FWD,4,Man City,0.0,0.0,5.48,78.0,1,1,-1,0,0,0,0,1,5.481
13,11,Flekken,GKP,1,Brentford,0.0,0.0,3.84,89.0,1,0,0,0,0,0,0,0,0.0
10,11,Cash,DEF,2,Aston Villa,0.0,0.0,4.23,78.0,1,0,1,0,0,0,0,0,0.0
12,11,Udogie,DEF,2,Spurs,0.0,0.0,3.52,80.0,1,0,2,0,0,0,0,0,0.0
14,11,Archer,FWD,4,Sheffield Utd,0.0,0.0,1.49,45.0,1,0,3,0,0,0,0,0,0.0
25,12,Leno,GKP,1,Fulham,0.0,0.0,3.44,89.0,1,1,-1,0,0,0,0,1,3.442
27,12,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.24,85.0,1,1,-1,0,0,0,0,1,4.237
26,12,Cash,DEF,2,Aston Villa,0.0,0.0,4.39,78.0,1,1,-1,0,0,0,0,1,4.392
23,12,Trippier,DEF,2,Newcastle,0.0,0.0,5.13,87.0,1,1,-1,0,0,0,0,1,5.131
20,12,Bowen,MID,3,West Ham,0.0,0.0,5.66,84.0,1,1,-1,0,0,0,0,1,5.66
19,12,Maddison,MID,3,Spurs,0.0,0.0,6.12,80.0,1,1,-1,0,0,0,0,1,6.117
18,12,Saka,MID,3,Arsenal,0.0,0.0,6.38,84.0,1,1,-1,0,0,0,0,1,6.379
15,12,Salah,MID,3,Liverpool,0.0,0.0,6.62,87.0,1,1,-1,0,0,0,0,1,6.616
16,12,Son,MID,3,Spurs,0.0,0.0,7.37,77.0,1,1,-1,1,0,0,0,2,14.748
22,12,J.Alvarez,FWD,4,Man City,0.0,0.0,4.67,78.0,1,1,-1,0,0,0,0,1,4.667
17,12,Wilson,FWD,4,Newcastle,7.8,0.0,7.01,77.0,1,1,-1,0,1,1,0,1,7.012
29,12,Flekken,GKP,1,Brentford,0.0,0.0,2.79,89.0,1,0,0,0,0,0,0,0,0.0
24,12,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.09,78.0,1,0,1,0,0,0,0,0,0.0
28,12,Udogie,DEF,2,Spurs,0.0,0.0,3.93,80.0,1,0,2,0,0,0,0,0,0.0
30,12,Archer,FWD,4,Sheffield Utd,0.0,0.0,1.28,45.0,1,0,3,0,0,0,0,0,0.0
21,12,Watkins,FWD,4,Aston Villa,0.0,8.2,5.01,86.0,0,0,-1,0,0,0,1,0,0.0
40,13,Leno,GKP,1,Fulham,0.0,0.0,4.46,89.0,1,1,-1,0,0,0,0,1,4.459
