,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
14,5,Leno,GKP,1,Fulham,4.6,0.0,5.13,89.0,1,1,-1,0,0,1,0,1,5.13
9,5,Trippier,DEF,2,Newcastle,6.5,0.0,4.54,87.0,1,1,-1,0,0,1,0,1,4.543
16,5,Udogie,DEF,2,Spurs,4.7,0.0,5.42,80.0,1,1,-1,0,0,1,0,1,5.422
15,5,Romero,DEF,2,Spurs,4.7,0.0,6.36,77.0,1,1,-1,0,1,1,0,1,6.365
3,5,Mbeumo,MID,3,Brentford,0.0,0.0,4.7,83.0,1,1,-1,0,0,0,0,1,4.695
13,5,Andreas,MID,3,Fulham,5.5,0.0,5.7,80.0,1,1,-1,0,0,1,0,1,5.703
2,5,Saka,MID,3,Arsenal,0.0,0.0,5.93,85.0,1,1,-1,0,0,0,0,1,5.926
4,5,Sterling,MID,3,Chelsea,7.2,0.0,5.96,82.0,1,1,-1,0,0,1,0,1,5.955
0,5,Salah,MID,3,Liverpool,0.0,0.0,6.4,85.0,1,1,-1,1,0,0,0,2,12.804
8,5,Ferguson,FWD,4,Brighton,6.0,0.0,4.56,70.0,1,1,-1,0,0,1,0,1,4.559
6,5,Awoniyi,FWD,4,Nott'm Forest,6.6,0.0,6.18,75.0,1,1,-1,0,0,1,0,1,6.184
21,5,Kaminski,GKP,1,Luton,4.5,0.0,3.25,89.0,1,0,0,0,0,1,0,0,0.0
7,5,Wissa,FWD,4,Brentford,6.2,0.0,4.29,75.0,1,0,1,0,0,1,0,0,0.0
12,5,Andersen,DEF,2,Crystal Palace,4.6,0.0,3.98,85.0,1,0,2,0,0,1,0,0,0.0
23,5,Bell,DEF,2,Luton,4.0,0.0,2.58,82.0,1,0,3,0,0,1,0,0,0.0
25,5,Steele,GKP,1,Brighton,0.0,4.4,0.61,15.0,0,0,-1,0,0,0,1,0,0.0
20,5,Johnstone,GKP,1,Crystal Palace,0.0,4.5,3.12,75.0,0,0,-1,0,0,0,1,0,0.0
