,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
3,38,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.34,82,1,1,-1,0,0,0,0,1,4.342
11,38,Botman,DEF,2,Newcastle,0.0,0.0,3.46,81,1,1,-1,0,0,0,0,1,3.455
5,38,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.25,63,1,1,-1,0,0,0,0,1,4.247
4,38,Trippier,DEF,2,Newcastle,0.0,0.0,4.31,83,1,1,-1,0,0,0,0,1,4.306
7,38,Mitoma,MID,3,Brighton,0.0,0.0,4.07,73,1,1,-1,0,0,0,0,1,4.065
2,38,Mahrez,MID,3,Man City,0.0,0.0,4.79,62,1,1,-1,0,0,0,0,1,4.792
1,38,Rashford,MID,3,Man Utd,0.0,0.0,4.95,74,1,1,-1,0,1,0,0,1,4.954
0,38,Fernandes,MID,3,Man Utd,0.0,0.0,5.38,74,1,1,-1,1,0,0,0,2,10.75
9,38,Isak,FWD,4,Newcastle,0.0,0.0,3.69,67,1,1,-1,0,0,0,0,1,3.687
8,38,Solanke,FWD,4,Bournemouth,0.0,0.0,3.97,82,1,1,-1,0,0,0,0,1,3.973
6,38,Firmino,FWD,4,Liverpool,8.0,0.0,4.2,42,1,1,-1,0,0,1,0,1,4.203
10,38,Steele,GKP,1,Brighton,0.0,0.0,3.61,87,1,0,0,0,0,0,0,0,0.0
12,38,Mac Allister,MID,3,Brighton,0.0,0.0,2.8,62,1,0,1,0,0,0,0,0,0.0
14,38,Shaw,DEF,2,Man Utd,0.0,0.0,1.35,31,1,0,2,0,0,0,0,0,0.0
15,38,Dias,DEF,2,Man City,0.0,0.0,0.04,19,1,0,3,0,0,0,0,0,0.0
13,38,Haaland,FWD,4,Man City,0.0,12.3,2.44,58,0,0,-1,0,0,0,1,0,0.0
