,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
14,10,Raya,GKP,1,Arsenal,0.0,0.0,5.72,85.0,1,1,-1,0,0,0,0,1,5.717178680575592
4,10,Trippier,DEF,2,Newcastle,0.0,0.0,4.81,87.0,1,1,-1,0,0,0,0,1,4.812277398588227
8,10,Cash,DEF,2,Aston Villa,0.0,0.0,5.13,80.0,1,1,-1,0,0,0,0,1,5.130412612276988
11,10,Virgil,DEF,2,Liverpool,6.0,0.0,5.66,85.0,1,1,-1,0,0,1,0,1,5.657700229707261
9,10,White,DEF,2,Arsenal,5.6,0.0,6.06,84.0,1,1,-1,0,0,1,0,1,6.059596542648124
10,10,Hee Chan,MID,3,Wolves,5.4,0.0,4.83,72.0,1,1,-1,0,0,1,0,1,4.830209564034034
3,10,Maddison,MID,3,Spurs,0.0,0.0,5.05,80.0,1,1,-1,0,0,0,0,1,5.0486644378943195
1,10,Son,MID,3,Spurs,0.0,0.0,6.06,77.0,1,1,-1,0,0,0,0,1,6.05678217620979
2,10,Saka,MID,3,Arsenal,8.5,0.0,6.58,86.0,1,1,-1,0,1,1,0,1,6.576282388250746
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.2,87.0,1,1,-1,1,0,0,0,2,14.409019691307089
12,10,Foster,FWD,4,Burnley,5.0,0.0,4.45,75.0,1,1,-1,0,0,1,0,1,4.44589508012444
18,10,Ederson M.,GKP,1,Man City,5.6,0.0,3.33,89.0,1,0,0,0,0,1,0,0,0.0
7,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.28,78.0,1,0,1,0,0,0,0,0,0.0
15,10,Edouard,FWD,4,Crystal Palace,5.5,0.0,3.24,75.0,1,0,2,0,0,1,0,0,0.0
19,10,R.Varane,DEF,2,Man Utd,0.0,0.0,2.79,50.0,1,0,3,0,0,0,0,0,0.0
17,10,Leno,GKP,1,Fulham,0.0,4.7,3.29,89.0,0,0,-1,0,0,0,1,0,0.0
21,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
