,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
14,10,A.Becker,GKP,1,Liverpool,5.5,0.0,5.19,89.0,1,1,-1,0,0,1,0,1,5.19427937226832
11,10,White,DEF,2,Arsenal,5.6,0.0,5.64,84.0,1,1,-1,0,0,1,0,1,5.636534406472455
10,10,Cash,DEF,2,Aston Villa,0.0,0.0,5.66,80.0,1,1,-1,0,0,0,0,1,5.656495311177959
12,10,Tsimikas,DEF,2,Liverpool,4.5,0.0,5.81,78.0,1,1,-1,0,0,1,0,1,5.811813800400934
3,10,Maddison,MID,3,Spurs,0.0,0.0,5.73,80.0,1,1,-1,0,0,0,0,1,5.727520877751932
4,10,Mitoma,MID,3,Brighton,6.5,0.0,5.79,76.0,1,1,-1,0,0,1,0,1,5.789729897636558
1,10,Son,MID,3,Spurs,0.0,0.0,6.26,77.0,1,1,-1,0,0,0,0,1,6.258166510545586
2,10,Saka,MID,3,Arsenal,8.5,0.0,6.75,86.0,1,1,-1,0,1,1,0,1,6.7461803284542885
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.68,87.0,1,1,-1,1,0,0,0,2,15.364110566993078
6,10,Watkins,FWD,4,Aston Villa,8.3,0.0,5.71,86.0,1,1,-1,0,0,1,0,1,5.710620307263471
13,10,Foster,FWD,4,Burnley,5.0,0.0,5.73,75.0,1,1,-1,0,0,1,0,1,5.734597520477378
19,10,Verbruggen,GKP,1,Brighton,4.4,0.0,4.13,70.0,1,0,0,0,0,1,0,0,0.0
9,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.86,78.0,1,0,1,0,0,0,0,0,0.0
15,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.15,85.0,1,0,2,0,0,0,0,0,0.0
20,10,R.Varane,DEF,2,Man Utd,0.0,0.0,2.36,50.0,1,0,3,0,0,0,0,0,0.0
18,10,Leno,GKP,1,Fulham,0.0,4.7,3.17,89.0,0,0,-1,0,0,0,1,0,0.0
16,10,Raya,GKP,1,Arsenal,0.0,4.8,5.58,85.0,0,0,-1,0,0,0,1,0,0.0
22,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
5,10,Trippier,DEF,2,Newcastle,0.0,6.9,5.1,87.0,0,0,-1,0,0,0,1,0,0.0
7,10,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.14,88.0,0,0,-1,0,0,0,1,0,0.0
8,10,Mbeumo,MID,3,Brentford,0.0,6.6,4.75,83.0,0,0,-1,0,0,0,1,0,0.0
21,10,Mubama,FWD,4,West Ham,0.0,4.3,0.09,1.0,0,0,-1,0,0,0,1,0,0.0
17,10,Solanke,FWD,4,Bournemouth,0.0,6.4,4.26,88.0,0,0,-1,0,0,0,1,0,0.0
34,11,A.Becker,GKP,1,Liverpool,0.0,0.0,4.51,89.0,1,1,-1,0,0,0,0,1,4.50830895621543
35,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.83,85.0,1,1,-1,0,0,0,0,1,4.832198851998047
30,11,Cash,DEF,2,Aston Villa,0.0,0.0,5.44,80.0,1,1,-1,0,0,0,0,1,5.4419323932487975
37,11,R.Varane,DEF,2,Man Utd,0.0,0.0,6.32,50.0,1,1,-1,0,1,0,0,1,6.324990716035254
27,11,Mitoma,MID,3,Brighton,0.0,0.0,4.92,76.0,1,1,-1,0,0,0,0,1,4.919967149362318
25,11,Saka,MID,3,Arsenal,0.0,0.0,5.12,86.0,1,1,-1,0,0,0,0,1,5.121711810431785
26,11,Maddison,MID,3,Spurs,0.0,0.0,5.21,80.0,1,1,-1,0,0,0,0,1,5.20991340360797
24,11,Son,MID,3,Spurs,0.0,0.0,6.09,77.0,1,1,-1,0,0,0,0,1,6.08975973762998
23,11,Salah,MID,3,Liverpool,0.0,0.0,7.55,87.0,1,1,-1,1,0,0,0,2,15.102328528506396
28,11,Watkins,FWD,4,Aston Villa,0.0,0.0,5.05,86.0,1,1,-1,0,0,0,0,1,5.053037091898214
29,11,J.Alvarez,FWD,4,Man City,0.0,0.0,5.29,78.0,1,1,-1,0,0,0,0,1,5.291034218967307
36,11,Verbruggen,GKP,1,Brighton,0.0,0.0,3.51,70.0,1,0,0,0,0,0,0,0,0.0
32,11,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.68,78.0,1,0,1,0,0,0,0,0,0.0
33,11,Foster,FWD,4,Burnley,0.0,0.0,3.9,75.0,1,0,2,0,0,0,0,0,0.0
31,11,White,DEF,2,Arsenal,0.0,0.0,2.93,84.0,1,0,3,0,0,0,0,0,0.0
51,12,Verbruggen,GKP,1,Brighton,0.0,0.0,4.93,70.0,1,1,-1,0,0,0,0,1,4.933933862320274
45,12,Cash,DEF,2,Aston Villa,0.0,0.0,4.61,80.0,1,1,-1,0,0,0,0,1,4.614142511783642
50,12,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.69,85.0,1,1,-1,0,0,0,0,1,4.686523355906108
46,12,White,DEF,2,Arsenal,0.0,0.0,5.32,84.0,1,1,-1,0,0,0,0,1,5.319895681852133
52,12,R.Varane,DEF,2,Man Utd,0.0,0.0,7.25,50.0,1,1,-1,1,0,0,0,2,14.50397786027433
41,12,Maddison,MID,3,Spurs,0.0,0.0,5.44,80.0,1,1,-1,0,0,0,0,1,5.438435942497608
40,12,Saka,MID,3,Arsenal,0.0,0.0,6.42,86.0,1,1,-1,0,0,0,0,1,6.4220008899634795
42,12,Mitoma,MID,3,Brighton,0.0,0.0,6.54,76.0,1,1,-1,0,0,0,0,1,6.544435959047235
39,12,Son,MID,3,Spurs,0.0,0.0,6.74,77.0,1,1,-1,0,0,0,0,1,6.737114663744718
38,12,Salah,MID,3,Liverpool,0.0,0.0,7.22,87.0,1,1,-1,0,1,0,0,1,7.219343603586593
43,12,Watkins,FWD,4,Aston Villa,0.0,0.0,4.83,86.0,1,1,-1,0,0,0,0,1,4.832654607282812
49,12,A.Becker,GKP,1,Liverpool,0.0,0.0,4.01,89.0,1,0,0,0,0,0,0,0,0.0
47,12,Tsimikas,DEF,2,Liverpool,0.0,0.0,4.38,78.0,1,0,1,0,0,0,0,0,0.0
44,12,J.Alvarez,FWD,4,Man City,0.0,0.0,4.16,78.0,1,0,2,0,0,0,0,0,0.0
48,12,Foster,FWD,4,Burnley,0.0,0.0,3.77,75.0,1,0,3,0,0,0,0,0,0.0
66,13,Verbruggen,GKP,1,Brighton,0.0,0.0,4.65,70.0,1,1,-1,0,0,0,0,1,4.653941995482401
60,13,Cash,DEF,2,Aston Villa,0.0,0.0,3.43,80.0,1,1,-1,0,0,0,0,1,3.4310418894582755
65,13,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.77,85.0,1,1,-1,0,0,0,0,1,4.774209928019491
67,13,R.Varane,DEF,2,Man Utd,0.0,0.0,4.81,50.0,1,1,-1,0,0,0,0,1,4.806769546403891
55,13,Saka,MID,3,Arsenal,0.0,0.0,5.03,86.0,1,1,-1,0,0,0,0,1,5.029575022838394
53,13,Salah,MID,3,Liverpool,0.0,0.0,5.25,87.0,1,1,-1,0,0,0,0,1,5.248841757849464
57,13,Mitoma,MID,3,Brighton,0.0,0.0,5.72,76.0,1,1,-1,0,0,0,0,1,5.718708785417553
56,13,Maddison,MID,3,Spurs,0.0,0.0,6.04,80.0,1,1,-1,0,1,0,0,1,6.0357253670842885
54,13,Son,MID,3,Spurs,0.0,0.0,6.4,77.0,1,1,-1,1,0,0,0,2,12.793493727432615
58,13,Watkins,FWD,4,Aston Villa,0.0,0.0,4.42,86.0,1,1,-1,0,0,0,0,1,4.415422767356662
63,13,Foster,FWD,4,Burnley,0.0,0.0,4.96,75.0,1,1,-1,0,0,0,0,1,4.962881961490661
64,13,A.Becker,GKP,1,Liverpool,0.0,0.0,2.95,89.0,1,0,0,0,0,0,0,0,0.0
61,13,White,DEF,2,Arsenal,0.0,0.0,3.36,84.0,1,0,1,0,0,0,0,0,0.0
59,13,J.Alvarez,FWD,4,Man City,0.0,0.0,3.29,78.0,1,0,2,0,0,0,0,0,0.0
62,13,Tsimikas,DEF,2,Liverpool,0.0,0.0,2.53,78.0,1,0,3,0,0,0,0,0,0.0
79,14,A.Becker,GKP,1,Liverpool,0.0,0.0,4.79,89.0,1,1,-1,0,0,0,0,1,4.79028063524393
77,14,Tsimikas,DEF,2,Liverpool,0.0,0.0,5.03,78.0,1,1,-1,0,0,0,0,1,5.031120362633922
75,14,Cash,DEF,2,Aston Villa,0.0,0.0,5.13,80.0,1,1,-1,0,0,0,0,1,5.125830418869317
76,14,White,DEF,2,Arsenal,0.0,0.0,5.39,84.0,1,1,-1,0,0,0,0,1,5.393570890009212
69,14,Son,MID,3,Spurs,0.0,0.0,5.49,77.0,1,1,-1,0,0,0,0,1,5.494804418088568
71,14,Maddison,MID,3,Spurs,0.0,0.0,5.55,80.0,1,1,-1,0,0,0,0,1,5.550888265013381
70,14,Saka,MID,3,Arsenal,0.0,0.0,6.25,86.0,1,1,-1,0,1,0,0,1,6.247630426001003
68,14,Salah,MID,3,Liverpool,0.0,0.0,7.47,87.0,1,1,-1,1,0,0,0,2,14.93796332534938
74,14,J.Alvarez,FWD,4,Man City,0.0,0.0,4.9,78.0,1,1,-1,0,0,0,0,1,4.902860054100846
