,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
10,33,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.61,85,1,1,-1,0,0,0,0,1,4.608
11,33,Botman,DEF,2,Newcastle,0.0,0.0,3.63,83,1,1,-1,0,0,0,0,1,3.631
6,33,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.1,84,1,1,-1,0,0,0,0,1,4.1
5,33,Trippier,DEF,2,Newcastle,0.0,0.0,4.7,86,1,1,-1,0,0,0,0,1,4.695
3,33,Rashford,MID,3,Man Utd,0.0,0.0,4.11,72,1,1,-1,0,0,0,0,1,4.109
2,33,Mac Allister,MID,3,Brighton,0.0,0.0,4.65,80,1,1,-1,0,0,0,0,1,4.654
0,33,Mitoma,MID,3,Brighton,0.0,0.0,5.33,82,1,1,-1,0,1,0,0,1,5.331
1,33,Salah,MID,3,Liverpool,0.0,0.0,5.88,80,1,1,-1,1,0,0,0,2,11.758
13,33,Solanke,FWD,4,Bournemouth,0.0,0.0,4.01,84,1,1,-1,0,0,0,0,1,4.014
8,33,Watkins,FWD,4,Aston Villa,0.0,0.0,4.83,88,1,1,-1,0,0,0,0,1,4.834
7,33,Kane,FWD,4,Spurs,0.0,0.0,4.94,85,1,1,-1,0,0,0,0,1,4.938
4,33,Steele,GKP,1,Brighton,0.0,0.0,4.21,74,1,0,0,0,0,0,0,0,0.0
9,33,Andreas,MID,3,Fulham,4.4,0.0,3.95,79,1,0,1,0,0,1,0,0,0.0
14,33,Burn,DEF,2,Newcastle,0.0,0.0,3.56,82,1,0,2,0,0,0,0,0,0.0
15,33,Konaté,DEF,2,Liverpool,0.0,0.0,1.56,53,1,0,3,0,0,0,0,0,0.0
12,33,Maddison,MID,3,Leicester,0.0,8.0,3.8,73,0,0,-1,0,0,0,1,0,0.0
21,34,Steele,GKP,1,Brighton,0.0,0.0,8.2,75,1,1,-1,0,0,0,0,1,8.198
22,34,Trippier,DEF,2,Newcastle,0.0,0.0,5.52,81,1,1,-1,0,0,0,0,1,5.516
31,34,Konaté,DEF,2,Liverpool,0.0,0.0,7.12,78,1,1,-1,0,0,0,0,1,7.119
23,34,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,9.25,82,1,1,-1,0,0,0,0,1,9.246
26,34,Andreas,MID,3,Fulham,0.0,0.0,6.97,78,1,1,-1,0,0,0,0,1,6.967
20,34,Rashford,MID,3,Man Utd,0.0,0.0,8.5,75,1,1,-1,0,0,0,0,1,8.504
19,34,Mac Allister,MID,3,Brighton,0.0,0.0,8.78,77,1,1,-1,0,0,0,0,1,8.785
17,34,Mitoma,MID,3,Brighton,0.0,0.0,10.18,78,1,1,-1,0,0,0,0,1,10.179
18,34,Salah,MID,3,Liverpool,0.0,0.0,12.34,78,1,1,-1,1,0,0,0,2,24.69
25,34,Watkins,FWD,4,Aston Villa,0.0,0.0,4.4,84,1,1,-1,0,0,0,0,1,4.403
16,34,Haaland,FWD,4,Man City,12.3,0.0,12.15,73,1,1,-1,0,1,1,0,1,12.149
27,34,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.62,81,1,0,0,0,0,0,0,0,0.0
28,34,Botman,DEF,2,Newcastle,0.0,0.0,4.33,81,1,0,1,0,0,0,0,0,0.0
30,34,Burn,DEF,2,Newcastle,0.0,0.0,4.22,78,1,0,2,0,0,0,0,0,0.0
29,34,Solanke,FWD,4,Bournemouth,0.0,0.0,4.01,81,1,0,3,0,0,0,0,0,0.0
24,34,Kane,FWD,4,Spurs,0.0,11.5,4.3,82,0,0,-1,0,0,0,1,0,0.0
37,35,Steele,GKP,1,Brighton,0.0,0.0,4.66,80,1,1,-1,0,0,0,0,1,4.662
46,35,Konaté,DEF,2,Liverpool,0.0,0.0,3.25,78,1,1,-1,0,0,0,0,1,3.253
38,35,Trippier,DEF,2,Newcastle,0.0,0.0,3.56,80,1,1,-1,0,0,0,0,1,3.557
39,35,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.34,81,1,1,-1,0,0,0,0,1,4.34
41,35,Andreas,MID,3,Fulham,0.0,0.0,4.27,77,1,1,-1,0,0,0,0,1,4.269
36,35,Rashford,MID,3,Man Utd,0.0,0.0,4.62,76,1,1,-1,0,0,0,0,1,4.622
35,35,Mac Allister,MID,3,Brighton,0.0,0.0,4.71,78,1,1,-1,0,0,0,0,1,4.707
33,35,Mitoma,MID,3,Brighton,0.0,0.0,5.4,78,1,1,-1,0,0,0,0,1,5.401
34,35,Salah,MID,3,Liverpool,0.0,0.0,6.2,79,1,1,-1,0,1,0,0,1,6.195
40,35,Watkins,FWD,4,Aston Villa,0.0,0.0,4.72,83,1,1,-1,0,0,0,0,1,4.716
32,35,Haaland,FWD,4,Man City,0.0,0.0,6.42,73,1,1,-1,1,0,0,0,2,12.84
42,35,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.96,81,1,0,0,0,0,0,0,0,0.0
44,35,Solanke,FWD,4,Bournemouth,0.0,0.0,3.81,80,1,0,1,0,0,0,0,0,0.0
43,35,Botman,DEF,2,Newcastle,0.0,0.0,2.68,80,1,0,2,0,0,0,0,0,0.0
45,35,Burn,DEF,2,Newcastle,0.0,0.0,2.54,76,1,0,3,0,0,0,0,0,0.0
52,36,Steele,GKP,1,Brighton,0.0,0.0,6.07,74,1,1,-1,0,0,0,0,1,6.074
62,36,Burn,DEF,2,Newcastle,0.0,0.0,5.9,75,1,1,-1,0,0,0,0,1,5.898
60,36,Botman,DEF,2,Newcastle,0.0,0.0,6.28,78,1,1,-1,0,0,0,0,1,6.284
54,36,Trippier,DEF,2,Newcastle,0.0,0.0,8.26,80,1,1,-1,0,1,0,0,1,8.264
51,36,Rashford,MID,3,Man Utd,0.0,0.0,4.81,75,1,1,-1,0,0,0,0,1,4.809
53,36,Fernandes,MID,3,Man Utd,9.5,0.0,5.32,80,1,1,-1,0,0,1,0,1,5.318
49,36,Salah,MID,3,Liverpool,0.0,0.0,5.92,76,1,1,-1,0,0,0,0,1,5.923
50,36,Mac Allister,MID,3,Brighton,0.0,0.0,7.42,76,1,1,-1,0,0,0,0,1,7.421
48,36,Mitoma,MID,3,Brighton,0.0,0.0,8.54,77,1,1,-1,1,0,0,0,2,17.076
