,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
11,6,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.83,75.0,1,1,-1,0,0,0,0,1,3.833
14,6,Burke,DEF,2,Luton,4.0,0.0,3.25,74.0,1,1,-1,0,0,1,0,1,3.251
9,6,Pinnock,DEF,2,Brentford,0.0,0.0,4.43,85.0,1,1,-1,0,0,0,0,1,4.433
7,6,Estupiñan,DEF,2,Brighton,0.0,0.0,5.04,70.0,1,1,-1,0,0,0,0,1,5.036
6,6,Rodrigo,MID,3,Man City,5.7,0.0,5.4,85.0,1,1,-1,0,0,1,0,1,5.396
3,6,Mbeumo,MID,3,Brentford,0.0,0.0,5.8,83.0,1,1,-1,0,0,0,0,1,5.801
5,6,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.81,88.0,1,1,-1,0,0,0,0,1,5.809
2,6,Saka,MID,3,Arsenal,0.0,0.0,6.0,85.0,1,1,-1,0,0,0,0,1,6.005
1,6,Salah,MID,3,Liverpool,0.0,0.0,6.94,85.0,1,1,-1,0,1,0,0,1,6.941
4,6,Wilson,FWD,4,Newcastle,7.8,0.0,6.63,70.0,1,1,-1,0,0,1,0,1,6.633
0,6,Haaland,FWD,4,Man City,0.0,0.0,7.48,86.0,1,1,-1,1,0,0,0,2,14.952
8,6,Leno,GKP,1,Fulham,0.0,0.0,3.68,89.0,1,0,0,0,0,0,0,0,0.0
13,6,Colwill,DEF,2,Chelsea,0.0,0.0,3.01,65.0,1,0,1,0,0,0,0,0,0.0
10,6,Udogie,DEF,2,Spurs,0.0,0.0,2.9,80.0,1,0,2,0,0,0,0,0,0.0
16,6,Semenyo,FWD,4,Bournemouth,0.0,0.0,0.73,10.0,1,0,3,0,0,0,0,0,0.0
15,6,Chilwell,DEF,2,Chelsea,0.0,5.6,2.21,60.0,0,0,-1,0,0,0,1,0,0.0
12,6,Mitoma,MID,3,Brighton,0.0,6.5,3.61,64.0,0,0,-1,0,0,0,1,0,0.0
17,6,Mubama,FWD,4,West Ham,0.0,4.4,0.16,3.0,0,0,-1,0,0,0,1,0,0.0
30,7,Kaminski,GKP,1,Luton,4.5,0.0,7.11,89.0,1,1,-1,0,1,1,0,1,7.113
25,7,Estupiñan,DEF,2,Brighton,0.0,0.0,3.8,70.0,1,1,-1,0,0,0,0,1,3.802
27,7,Pinnock,DEF,2,Brentford,0.0,0.0,4.0,85.0,1,1,-1,0,0,0,0,1,3.995
32,7,Burke,DEF,2,Luton,0.0,0.0,6.26,74.0,1,1,-1,0,0,0,0,1,6.257
24,7,Rodrigo,MID,3,Man City,0.0,0.0,4.95,85.0,1,1,-1,0,0,0,0,1,4.954
23,7,B.Fernandes,MID,3,Man Utd,0.0,0.0,4.99,88.0,1,1,-1,0,0,0,0,1,4.992
21,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.89,83.0,1,1,-1,0,0,0,0,1,5.894
20,7,Saka,MID,3,Arsenal,0.0,0.0,6.59,85.0,1,1,-1,0,0,0,0,1,6.586
19,7,Salah,MID,3,Liverpool,0.0,0.0,6.66,85.0,1,1,-1,0,0,0,0,1,6.661
22,7,Wilson,FWD,4,Newcastle,0.0,0.0,6.45,70.0,1,1,-1,0,0,0,0,1,6.449
18,7,Haaland,FWD,4,Man City,0.0,0.0,7.63,86.0,1,1,-1,1,0,0,0,2,15.268
26,7,Leno,GKP,1,Fulham,0.0,0.0,3.91,89.0,1,0,0,0,0,0,0,0,0.0
28,7,Udogie,DEF,2,Spurs,0.0,0.0,3.12,80.0,1,0,1,0,0,0,0,0,0.0
31,7,Colwill,DEF,2,Chelsea,0.0,0.0,3.06,65.0,1,0,2,0,0,0,0,0,0.0
33,7,Semenyo,FWD,4,Bournemouth,0.0,0.0,0.77,10.0,1,0,3,0,0,0,0,0,0.0
29,7,Johnstone,GKP,1,Crystal Palace,0.0,4.5,3.04,75.0,0,0,-1,0,0,0,1,0,0.0
