,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
10,25,Pickford,GKP,1,Everton,0,0,6.4,88,1,1,-1,0,0,0,0,1,6.404
14,25,Tarkowski,DEF,2,Everton,0,0,5.57,86,1,1,-1,0,0,0,0,1,5.568
5,25,Zinchenko,DEF,2,Arsenal,0,0,8.74,76,1,1,-1,0,0,0,0,1,8.74
3,25,Robertson,DEF,2,Liverpool,0,0,9.75,81,1,1,-1,0,0,0,0,1,9.747
1,25,Alexander-Arnold,DEF,2,Liverpool,0,0,10.52,85,1,1,-1,0,1,0,0,1,10.516
13,25,Iwobi,MID,3,Everton,0,0,5.85,84,1,1,-1,0,0,0,0,1,5.852
8,25,Neves,MID,3,Wolves,0,0,6.56,86,1,1,-1,0,0,0,0,1,6.557
4,25,Ødegaard,MID,3,Arsenal,0,0,9.5,81,1,1,-1,0,0,0,0,1,9.502
2,25,Saka,MID,3,Arsenal,0,0,10.3,84,1,1,-1,0,0,0,0,1,10.295
0,25,Salah,MID,3,Liverpool,0,0,12.43,84,1,1,-1,1,0,0,0,2,24.862
9,25,Haaland,FWD,4,Man City,0,0,6.5,75,1,1,-1,0,0,0,0,1,6.5
11,25,Sá,GKP,1,Wolves,0,0,6.36,89,1,0,0,0,0,0,0,0,0.0
15,25,Dawson,DEF,2,Wolves,0,0,5.54,85,1,0,1,0,0,0,0,0,0.0
18,25,Watkins,FWD,4,Aston Villa,0,0,3.89,84,1,0,2,0,0,0,0,0,0.0
20,25,Mateta,FWD,4,Crystal Palace,0,0,1.64,49,1,0,3,0,0,0,0,0,0.0
17,25,Leno,GKP,1,Fulham,0,0,4.57,89,0,0,-1,0,0,0,0,0,0.0
19,25,Robinson,DEF,2,Fulham,0,0,3.48,83,0,0,-1,0,0,0,0,0,0.0
16,25,Kilman,DEF,2,Wolves,0,0,5.25,77,0,0,-1,0,0,0,0,0,0.0
6,25,Gabriel,DEF,2,Arsenal,0,0,8.23,85,0,0,-1,0,0,0,0,0,0.0
21,25,Sarabia,MID,3,Wolves,0,0,0.0,67,0,0,-1,0,0,0,0,0,0.0
12,25,Darwin,FWD,4,Liverpool,0,0,6.0,63,0,0,-1,0,0,0,0,0,0.0
7,25,Nketiah,FWD,4,Arsenal,0,0,7.83,79,0,0,-1,0,0,0,0,0,0.0
