,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
14,10,Raya,GKP,1,Arsenal,0.0,0.0,5.35,85.0,1,1,-1,0,0,0,0,1,5.354167172360019
5,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.2,87.0,1,1,-1,0,0,0,0,1,5.204345951034031
9,10,Cash,DEF,2,Aston Villa,0.0,0.0,5.23,80.0,1,1,-1,0,0,0,0,1,5.229568072937135
10,10,White,DEF,2,Arsenal,5.6,0.0,5.62,84.0,1,1,-1,0,0,1,0,1,5.617021312479398
11,10,Virgil,DEF,2,Liverpool,6.0,0.0,5.88,85.0,1,1,-1,0,0,1,0,1,5.880787411970137
4,10,Mitoma,MID,3,Brighton,6.5,0.0,4.87,76.0,1,1,-1,0,0,1,0,1,4.866650318282419
3,10,Maddison,MID,3,Spurs,0.0,0.0,5.24,80.0,1,1,-1,0,0,0,0,1,5.243421940829375
2,10,Saka,MID,3,Arsenal,8.5,0.0,5.83,86.0,1,1,-1,0,0,1,0,1,5.833264356467361
1,10,Son,MID,3,Spurs,0.0,0.0,7.27,77.0,1,1,-1,0,1,0,0,1,7.274950980707387
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.92,87.0,1,1,-1,1,0,0,0,2,15.849990525952418
12,10,Foster,FWD,4,Burnley,5.0,0.0,4.87,75.0,1,1,-1,0,0,1,0,1,4.872166677785434
17,10,Leno,GKP,1,Fulham,0.0,0.0,3.32,89.0,1,0,0,0,0,0,0,0,0.0
8,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.75,78.0,1,0,1,0,0,0,0,0,0.0
13,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.14,85.0,1,0,2,0,0,0,0,0,0.0
15,10,Edouard,FWD,4,Crystal Palace,5.5,0.0,3.54,75.0,1,0,3,0,0,1,0,0,0.0
20,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
18,10,R.Varane,DEF,2,Man Utd,0.0,5.0,3.15,50.0,0,0,-1,0,0,0,1,0,0.0
6,10,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.21,88.0,0,0,-1,0,0,0,1,0,0.0
7,10,Mbeumo,MID,3,Brentford,0.0,6.6,4.71,83.0,0,0,-1,0,0,0,1,0,0.0
19,10,Mubama,FWD,4,West Ham,0.0,4.3,0.22,1.0,0,0,-1,0,0,0,1,0,0.0
16,10,Solanke,FWD,4,Bournemouth,0.0,6.4,4.28,88.0,0,0,-1,0,0,0,1,0,0.0
35,11,Leno,GKP,1,Fulham,0.0,0.0,4.12,89.0,1,1,-1,0,0,0,0,1,4.123747836615793
26,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.19,87.0,1,1,-1,0,0,0,0,1,4.189266839089801
32,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.39,85.0,1,1,-1,0,0,0,0,1,4.392041514308655
30,11,Virgil,DEF,2,Liverpool,0.0,0.0,4.86,85.0,1,1,-1,0,0,0,0,1,4.863083099962125
28,11,Cash,DEF,2,Aston Villa,0.0,0.0,4.93,80.0,1,1,-1,0,0,0,0,1,4.932888143652123
23,11,Saka,MID,3,Arsenal,0.0,0.0,4.88,86.0,1,1,-1,0,0,0,0,1,4.880788741146514
24,11,Maddison,MID,3,Spurs,0.0,0.0,5.5,80.0,1,1,-1,0,0,0,0,1,5.496228054057446
22,11,Son,MID,3,Spurs,0.0,0.0,6.89,77.0,1,1,-1,0,1,0,0,1,6.88879969196403
21,11,Salah,MID,3,Liverpool,0.0,0.0,7.43,87.0,1,1,-1,1,0,0,0,2,14.850843054889186
27,11,J.Alvarez,FWD,4,Man City,0.0,0.0,5.71,78.0,1,1,-1,0,0,0,0,1,5.712061357925848
34,11,Edouard,FWD,4,Crystal Palace,0.0,0.0,6.0,75.0,1,1,-1,0,0,0,0,1,5.996086745461159
33,11,Raya,GKP,1,Arsenal,0.0,0.0,2.98,85.0,1,0,0,0,0,0,0,0,0.0
31,11,Foster,FWD,4,Burnley,0.0,0.0,4.01,75.0,1,0,1,0,0,0,0,0,0.0
