,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
10,8,Leno,GKP,1,Fulham,0.0,0.0,5.16,89.0,1,1,-1,0,0,0,0,1,5.156
8,8,R.Varane,DEF,2,Man Utd,5.0,0.0,4.43,75.0,1,1,-1,0,0,1,0,1,4.427
14,8,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.86,85.0,1,1,-1,0,0,0,0,1,4.865
5,8,Cash,DEF,2,Aston Villa,0.0,0.0,4.92,77.0,1,1,-1,0,0,0,0,1,4.925
7,8,Mbeumo,MID,3,Brentford,6.8,0.0,4.64,83.0,1,1,-1,0,0,1,0,1,4.637
6,8,Diaby,MID,3,Aston Villa,0.0,0.0,4.88,77.0,1,1,-1,0,0,0,0,1,4.88
3,8,Maddison,MID,3,Spurs,0.0,0.0,5.64,85.0,1,1,-1,0,0,0,0,1,5.636
0,8,Salah,MID,3,Liverpool,0.0,0.0,5.66,85.0,1,1,-1,0,1,0,0,1,5.665
1,8,Son,MID,3,Spurs,0.0,0.0,7.86,75.0,1,1,-1,1,0,0,0,2,15.716
18,8,Mateta,FWD,4,Crystal Palace,4.9,0.0,3.83,70.0,1,1,-1,0,0,1,0,1,3.828
2,8,Haaland,FWD,4,Man City,0.0,0.0,5.48,86.0,1,1,-1,0,0,0,0,1,5.483
11,8,Raya,GKP,1,Arsenal,4.8,0.0,3.04,75.0,1,0,0,0,0,1,0,0,0.0
15,8,Pau,DEF,2,Aston Villa,4.5,0.0,3.78,78.0,1,0,1,0,0,1,0,0,0.0
16,8,Pinnock,DEF,2,Brentford,4.5,0.0,3.47,85.0,1,0,2,0,0,1,0,0,0.0
20,8,Mubama,FWD,4,West Ham,0.0,0.0,0.14,1.0,1,0,3,0,0,0,0,0,0.0
12,8,Areola,GKP,1,West Ham,0.0,4.2,3.48,89.0,0,0,-1,0,0,0,1,0,0.0
9,8,Estupiñan,DEF,2,Brighton,0.0,5.1,3.49,75.0,0,0,-1,0,0,0,1,0,0.0
13,8,Burn,DEF,2,Newcastle,0.0,4.5,3.6,80.0,0,0,-1,0,0,0,1,0,0.0
17,8,Udogie,DEF,2,Spurs,0.0,4.7,4.26,80.0,0,0,-1,0,0,0,1,0,0.0
4,8,Bowen,MID,3,West Ham,0.0,7.2,4.42,78.0,0,0,-1,0,0,0,1,0,0.0
19,8,Archer,FWD,4,Sheffield Utd,0.0,4.5,3.43,78.0,0,0,-1,0,0,0,1,0,0.0
29,9,Leno,GKP,1,Fulham,0.0,0.0,3.65,89.0,1,1,-1,0,0,0,0,1,3.65
32,9,Pau,DEF,2,Aston Villa,0.0,0.0,3.89,78.0,1,1,-1,0,0,0,0,1,3.888
25,9,Cash,DEF,2,Aston Villa,0.0,0.0,4.98,77.0,1,1,-1,0,0,0,0,1,4.982
28,9,R.Varane,DEF,2,Man Utd,0.0,0.0,4.99,75.0,1,1,-1,0,0,0,0,1,4.993
