,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
6,7,Leno,GKP,1,Fulham,0.0,0.0,4.06,89.0,1,1,-1,0,0,0,0,1,4.057
12,7,Pinnock,DEF,2,Brentford,0.0,0.0,3.8,85.0,1,1,-1,0,0,0,0,1,3.803
5,7,Estupiñan,DEF,2,Brighton,0.0,0.0,4.42,75.0,1,1,-1,0,0,0,0,1,4.422
13,7,Burke,DEF,2,Luton,0.0,0.0,6.4,77.0,1,1,-1,0,0,0,0,1,6.396
3,7,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.06,88.0,1,1,-1,0,0,0,0,1,5.064
4,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.54,83.0,1,1,-1,0,0,0,0,1,5.535
0,7,Salah,MID,3,Liverpool,0.0,0.0,6.31,85.0,1,1,-1,0,0,0,0,1,6.314
2,7,Saka,MID,3,Arsenal,0.0,0.0,6.39,85.0,1,1,-1,0,0,0,0,1,6.394
7,7,Brownhill,MID,3,Burnley,4.8,0.0,7.68,73.0,1,1,-1,1,0,1,0,2,15.352
9,7,Wilson,FWD,4,Newcastle,0.0,0.0,4.55,65.0,1,1,-1,0,0,0,0,1,4.551
1,7,Haaland,FWD,4,Man City,0.0,0.0,7.51,86.0,1,1,-1,0,1,0,0,1,7.514
11,7,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.11,75.0,1,0,0,0,0,0,0,0,0.0
10,7,Colwill,DEF,2,Chelsea,0.0,0.0,3.61,79.0,1,0,1,0,0,0,0,0,0.0
8,7,Udogie,DEF,2,Spurs,0.0,0.0,3.14,80.0,1,0,2,0,0,0,0,0,0.0
14,7,Mubama,FWD,4,West Ham,0.0,0.0,0.4,3.0,1,0,3,0,0,0,0,0,0.0
15,7,Rodrigo,MID,3,Man City,0.0,5.6,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
26,8,Leno,GKP,1,Fulham,0.0,0.0,5.16,89.0,1,1,-1,0,0,0,0,1,5.164
25,8,Cash,DEF,2,Aston Villa,4.8,0.0,4.7,77.0,1,1,-1,0,0,1,0,1,4.695
30,8,Andersen,DEF,2,Crystal Palace,4.7,0.0,4.83,85.0,1,1,-1,0,0,1,0,1,4.833
27,8,Ream,DEF,2,Fulham,4.5,0.0,5.31,84.0,1,1,-1,0,0,1,0,1,5.313
28,8,Romero,DEF,2,Spurs,4.8,0.0,5.59,80.0,1,1,-1,0,0,1,0,1,5.59
23,8,Diaby,MID,3,Aston Villa,6.7,0.0,4.96,77.0,1,1,-1,0,0,1,0,1,4.958
22,8,Mbeumo,MID,3,Brentford,0.0,0.0,5.04,83.0,1,1,-1,0,0,0,0,1,5.043
16,8,Salah,MID,3,Liverpool,0.0,0.0,5.71,85.0,1,1,-1,0,0,0,0,1,5.712
20,8,Maddison,MID,3,Spurs,7.9,0.0,6.73,85.0,1,1,-1,0,1,1,0,1,6.733
18,8,Son,MID,3,Spurs,9.2,0.0,7.54,82.0,1,1,-1,1,0,1,0,2,15.072
17,8,Haaland,FWD,4,Man City,0.0,0.0,5.55,86.0,1,1,-1,0,0,0,0,1,5.551
