,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
14,10,Raya,GKP,1,Arsenal,0.0,0.0,5.26,85.0,1,1,-1,0,0,0,0,1,5.261884243105986
4,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.36,87.0,1,1,-1,0,0,0,0,1,5.359579928753439
12,10,Virgil,DEF,2,Liverpool,6.0,0.0,5.63,85.0,1,1,-1,0,0,1,0,1,5.630288795029536
10,10,White,DEF,2,Arsenal,5.6,0.0,5.79,84.0,1,1,-1,0,0,1,0,1,5.786076787614841
16,10,Zinchenko,DEF,2,Arsenal,4.9,0.0,6.47,76.0,1,1,-1,0,0,1,0,1,6.465489042762679
1,10,Son,MID,3,Spurs,0.0,0.0,5.98,77.0,1,1,-1,0,0,0,0,1,5.984842411174002
3,10,Mitoma,MID,3,Brighton,6.5,0.0,6.1,76.0,1,1,-1,0,0,1,0,1,6.099569970718665
2,10,Maddison,MID,3,Spurs,0.0,0.0,6.7,80.0,1,1,-1,0,1,0,0,1,6.697270700006839
0,10,Salah,MID,3,Liverpool,0.0,0.0,7.33,87.0,1,1,-1,1,0,0,0,2,14.653916209277863
8,10,J.Alvarez,FWD,4,Man City,0.0,0.0,5.06,78.0,1,1,-1,0,0,0,0,1,5.060520218763273
5,10,Watkins,FWD,4,Aston Villa,8.3,0.0,6.06,86.0,1,1,-1,0,0,1,0,1,6.0570225659426145
18,10,Leno,GKP,1,Fulham,0.0,0.0,3.31,89.0,1,0,0,0,0,0,0,0,0.0
13,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,3.91,85.0,1,0,1,0,0,0,0,0,0.0
15,10,Edouard,FWD,4,Crystal Palace,5.5,0.0,3.69,75.0,1,0,2,0,0,1,0,0,0.0
11,10,Hee Chan,MID,3,Wolves,5.4,0.0,3.67,72.0,1,0,3,0,0,1,0,0,0.0
21,10,Robertson,DEF,2,Liverpool,0.0,6.5,0.0,0.0,0,0,-1,0,0,0,1,0,0.0
19,10,R.Varane,DEF,2,Man Utd,0.0,5.0,3.61,50.0,0,0,-1,0,0,0,1,0,0.0
9,10,Cash,DEF,2,Aston Villa,0.0,4.9,5.02,80.0,0,0,-1,0,0,0,1,0,0.0
7,10,Mbeumo,MID,3,Brentford,0.0,6.6,4.25,83.0,0,0,-1,0,0,0,1,0,0.0
6,10,B.Fernandes,MID,3,Man Utd,0.0,8.3,4.27,88.0,0,0,-1,0,0,0,1,0,0.0
20,10,Mubama,FWD,4,West Ham,0.0,4.3,0.08,1.0,0,0,-1,0,0,0,1,0,0.0
17,10,Solanke,FWD,4,Bournemouth,0.0,6.4,4.28,88.0,0,0,-1,0,0,0,1,0,0.0
36,11,Leno,GKP,1,Fulham,0.0,0.0,3.98,89.0,1,1,-1,0,0,0,0,1,3.9799865636976133
26,11,Trippier,DEF,2,Newcastle,0.0,0.0,4.42,87.0,1,1,-1,0,0,0,0,1,4.421587621859205
31,11,Virgil,DEF,2,Liverpool,0.0,0.0,5.12,85.0,1,1,-1,0,0,0,0,1,5.1165089422451215
32,11,Andersen,DEF,2,Crystal Palace,0.0,0.0,5.15,85.0,1,1,-1,0,0,0,0,1,5.150866818239123
24,11,Maddison,MID,3,Spurs,0.0,0.0,5.39,80.0,1,1,-1,0,0,0,0,1,5.391097363356174
25,11,Mitoma,MID,3,Brighton,0.0,0.0,5.72,76.0,1,1,-1,0,0,0,0,1,5.7150240609345975
23,11,Son,MID,3,Spurs,0.0,0.0,6.67,77.0,1,1,-1,0,0,0,0,1,6.668461288120374
22,11,Salah,MID,3,Liverpool,0.0,0.0,7.39,87.0,1,1,-1,0,1,0,0,1,7.394971276729184
30,11,Hee Chan,MID,3,Wolves,0.0,0.0,8.15,72.0,1,1,-1,1,0,0,0,2,16.291651298893804
28,11,J.Alvarez,FWD,4,Man City,0.0,0.0,4.94,78.0,1,1,-1,0,0,0,0,1,4.93921397718138
27,11,Watkins,FWD,4,Aston Villa,0.0,0.0,5.26,86.0,1,1,-1,0,0,0,0,1,5.258354970599937
33,11,Raya,GKP,1,Arsenal,0.0,0.0,2.61,85.0,1,0,0,0,0,0,0,0,0.0
34,11,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.71,75.0,1,0,1,0,0,0,0,0,0.0
29,11,White,DEF,2,Arsenal,0.0,0.0,3.19,84.0,1,0,2,0,0,0,0,0,0.0
35,11,Zinchenko,DEF,2,Arsenal,0.0,0.0,2.89,76.0,1,0,3,0,0,0,0,0,0.0
48,12,Raya,GKP,1,Arsenal,0.0,0.0,5.03,85.0,1,1,-1,0,0,0,0,1,5.03402723429295
50,12,Zinchenko,DEF,2,Arsenal,0.0,0.0,5.0,76.0,1,1,-1,0,0,0,0,1,4.995335416776662
47,12,Andersen,DEF,2,Crystal Palace,0.0,0.0,5.02,85.0,1,1,-1,0,0,0,0,1,5.017912588513874
44,12,White,DEF,2,Arsenal,0.0,0.0,5.8,84.0,1,1,-1,0,0,0,0,1,5.800588599337648
41,12,Trippier,DEF,2,Newcastle,0.0,0.0,5.85,87.0,1,1,-1,0,0,0,0,1,5.845007765004333
40,12,Mitoma,MID,3,Brighton,0.0,0.0,6.13,76.0,1,1,-1,0,0,0,0,1,6.128488079881325
39,12,Maddison,MID,3,Spurs,0.0,0.0,6.15,80.0,1,1,-1,0,0,0,0,1,6.1501093191207366
37,12,Salah,MID,3,Liverpool,0.0,0.0,6.93,87.0,1,1,-1,0,1,0,0,1,6.932923422493128
38,12,Son,MID,3,Spurs,0.0,0.0,7.04,77.0,1,1,-1,1,0,0,0,2,14.077206938631157
43,12,J.Alvarez,FWD,4,Man City,0.0,0.0,4.91,78.0,1,1,-1,0,0,0,0,1,4.906216664337934
42,12,Watkins,FWD,4,Aston Villa,0.0,0.0,5.15,86.0,1,1,-1,0,0,0,0,1,5.1518481002639165
51,12,Leno,GKP,1,Fulham,0.0,0.0,3.45,89.0,1,0,0,0,0,0,0,0,0.0
46,12,Virgil,DEF,2,Liverpool,0.0,0.0,4.14,85.0,1,0,1,0,0,0,0,0,0.0
49,12,Edouard,FWD,4,Crystal Palace,0.0,0.0,3.78,75.0,1,0,2,0,0,0,0,0,0.0
45,12,Hee Chan,MID,3,Wolves,0.0,0.0,3.52,72.0,1,0,3,0,0,0,0,0,0.0
66,13,Leno,GKP,1,Fulham,0.0,0.0,4.32,89.0,1,1,-1,0,0,0,0,1,4.3229415099029636
65,13,Zinchenko,DEF,2,Arsenal,0.0,0.0,3.51,76.0,1,1,-1,0,0,0,0,1,3.512060881668857
62,13,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.75,85.0,1,1,-1,0,0,0,0,1,4.746533536225949
56,13,Trippier,DEF,2,Newcastle,0.0,0.0,4.97,87.0,1,1,-1,0,0,0,0,1,4.972053044731547
55,13,Mitoma,MID,3,Brighton,0.0,0.0,4.77,76.0,1,1,-1,0,0,0,0,1,4.770557379938565
54,13,Maddison,MID,3,Spurs,0.0,0.0,5.04,80.0,1,1,-1,0,0,0,0,1,5.0406901679047635
52,13,Salah,MID,3,Liverpool,0.0,0.0,5.54,87.0,1,1,-1,0,1,0,0,1,5.537843575090164
53,13,Son,MID,3,Spurs,0.0,0.0,6.26,77.0,1,1,-1,1,0,0,0,2,12.523716377433235
58,13,J.Alvarez,FWD,4,Man City,0.0,0.0,4.37,78.0,1,1,-1,0,0,0,0,1,4.365908627233678
57,13,Watkins,FWD,4,Aston Villa,0.0,0.0,4.44,86.0,1,1,-1,0,0,0,0,1,4.4375672367288574
64,13,Edouard,FWD,4,Crystal Palace,0.0,0.0,5.31,75.0,1,1,-1,0,0,0,0,1,5.3132677068588965
63,13,Raya,GKP,1,Arsenal,0.0,0.0,3.38,85.0,1,0,0,0,0,0,0,0,0.0
60,13,Hee Chan,MID,3,Wolves,0.0,0.0,3.64,72.0,1,0,1,0,0,0,0,0,0.0
59,13,White,DEF,2,Arsenal,0.0,0.0,3.41,84.0,1,0,2,0,0,0,0,0,0.0
61,13,Virgil,DEF,2,Liverpool,0.0,0.0,2.47,85.0,1,0,3,0,0,0,0,0,0.0
